Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
China,1940,Helm,1.22,1.34,0.0,1.48,3.5,0.0,3.5
China,1940,Shield,1.3,1.52,1.3,1.34,4.0,1.0,5.0
China,1940,Lore,0.84,0.55,0.84,0.55,1.5,4.5,6.0
China,1940,Stewards,1.14,1.64,0.84,0.84,4.0,-2.5,1.5
China,1940,Craft,1.1,1.95,0.84,1.14,3.0,-2.5,0.5
China,1940,Hands,1.52,1.1,0.45,1.82,6.0,-5.5,0.5
China,1940,Archive,1.1,1.3,0.71,1.14,4.0,0.5,4.5
China,1940,Flow,1.1,0.84,1.3,0.84,4.0,-0.5,3.5
China,1941,Helm,0.89,0.89,1.3,1.14,5.5,1.0,6.5
China,1941,Shield,0.45,1.3,0.71,0.84,3.5,-0.5,3.0
China,1941,Lore,0.84,0.55,0.89,0.84,2.5,5.0,7.5
China,1941,Stewards,1.41,1.64,0.84,1.64,5.5,-4.5,1.0
China,1941,Craft,0.89,1.34,1.41,1.22,3.5,-2.5,1.0
China,1941,Hands,1.3,1.64,0.45,1.22,5.5,-4.0,1.5
China,1941,Archive,0.55,0.71,0.89,1.52,3.0,-2.5,0.5
China,1941,Flow,0.84,0.45,1.34,1.14,2.5,-2.0,0.5
China,1942,Helm,1.1,1.52,1.41,1.34,6.5,-1.5,5.0
China,1942,Shield,0.71,0.84,1.34,0.89,6.0,-3.0,3.0
China,1942,Lore,0.84,0.84,0.89,0.84,1.5,5.5,7.0
China,1942,Stewards,1.41,1.52,0.89,1.1,8.0,-5.5,2.5
China,1942,Craft,1.52,0.84,0.89,2.19,5.0,-3.0,2.0
China,1942,Hands,0.84,1.14,1.0,1.58,4.0,-4.0,0.0
China,1942,Archive,0.89,0.55,1.1,0.84,3.0,-2.5,0.5
China,1942,Flow,0.84,1.52,0.84,1.3,5.5,-4.0,1.5
China,1943,Helm,1.52,1.52,1.34,0.84,5.5,-1.5,4.0
China,1943,Shield,1.41,0.55,1.0,0.89,4.0,0.5,4.5
China,1943,Lore,0.84,0.84,0.84,0.55,4.5,3.0,7.5
China,1943,Stewards,1.14,0.55,1.34,0.71,3.5,-2.0,1.5
China,1943,Craft,0.89,1.48,1.52,0.84,3.5,0.5,4.0
China,1943,Hands,1.48,1.1,0.89,1.58,6.5,-6.0,0.5
China,1943,Archive,1.48,0.84,1.52,1.22,2.0,2.0,4.0
China,1943,Flow,1.14,1.1,1.22,1.64,3.5,-1.5,2.0
China,1944,Helm,1.1,1.67,1.3,0.89,5.5,1.5,7.0
China,1944,Shield,0.84,1.1,0.89,1.14,6.5,0.0,6.5
China,1944,Lore,0.84,0.71,1.1,0.55,2.0,3.5,5.5
China,1944,Stewards,1.3,0.89,1.41,1.3,3.5,-4.5,-1.0
China,1944,Craft,0.84,1.87,0.71,1.1,7.0,-5.0,2.0
China,1944,Hands,0.89,1.14,0.89,1.1,2.0,-2.5,-0.5
China,1944,Archive,1.3,0.89,1.0,0.89,4.5,0.0,4.5
China,1944,Flow,0.89,1.52,1.41,1.79,4.0,-1.0,3.0
China,1945,Helm,1.52,0.71,1.14,1.34,3.0,1.5,4.5
China,1945,Shield,0.84,1.3,1.3,1.14,7.0,0.0,7.0
China,1945,Lore,0.55,1.0,0.0,0.45,3.0,4.0,7.0
China,1945,Stewards,1.3,1.3,1.79,1.22,7.5,-3.5,4.0
China,1945,Craft,0.71,0.71,0.89,0.71,3.0,0.5,3.5
China,1945,Hands,1.3,0.89,1.64,1.64,4.0,-4.0,0.0
China,1945,Archive,1.1,0.45,0.84,0.55,4.0,0.5,4.5
China,1945,Flow,1.1,1.3,1.52,1.34,5.5,-1.5,4.0
China,1946,Helm,0.55,1.34,1.14,0.89,5.0,1.5,6.5
China,1946,Shield,1.3,1.3,0.89,1.48,5.0,1.0,6.0
China,1946,Lore,0.84,0.55,1.0,0.89,5.0,1.0,6.0
China,1946,Stewards,1.52,1.48,1.64,1.14,6.0,-4.5,1.5
China,1946,Craft,1.52,0.45,1.67,1.48,4.0,-2.0,2.0
China,1946,Hands,1.52,0.89,1.22,1.52,4.5,-2.0,2.5
China,1946,Archive,0.55,0.84,1.3,1.14,5.5,-0.5,5.0
China,1946,Flow,1.14,1.64,0.84,0.84,6.5,-1.0,5.5
China,1947,Helm,0.89,1.52,0.89,1.3,2.5,-0.5,2.0
China,1947,Shield,1.3,1.34,0.45,1.52,4.5,-3.5,1.0
China,1947,Lore,0.45,0.84,0.84,0.84,3.0,3.5,6.5
China,1947,Stewards,1.14,1.1,1.48,0.55,1.5,-1.0,0.5
China,1947,Craft,1.14,0.89,1.1,2.0,7.0,-4.0,3.0
China,1947,Hands,1.67,1.3,1.34,1.0,6.0,-4.0,2.0
China,1947,Archive,0.89,0.84,1.14,0.71,5.5,-1.0,4.5
China,1947,Flow,1.64,1.87,1.34,0.55,5.5,-3.5,2.0
China,1948,Helm,1.34,1.14,1.52,1.64,4.5,3.0,7.5
China,1948,Shield,0.89,0.89,0.55,0.55,4.0,5.0,9.0
China,1948,Lore,0.0,0.84,0.89,0.45,2.5,6.5,9.0
China,1948,Stewards,1.14,1.1,1.64,1.0,6.0,-1.5,4.5
China,1948,Craft,0.84,0.84,0.45,0.71,2.5,1.0,3.5
China,1948,Hands,0.89,0.84,0.84,0.84,4.5,0.5,5.0
China,1948,Archive,0.55,0.45,0.84,1.0,2.5,3.0,5.5
China,1948,Flow,1.14,0.71,1.3,1.52,8.5,-3.0,5.5
China,1949,Helm,0.0,0.45,0.71,0.45,1.5,11.5,13.0
China,1949,Shield,0.84,0.45,0.45,0.55,2.5,10.5,13.0
China,1949,Lore,0.0,0.0,0.55,0.45,1.5,9.5,11.0
China,1949,Stewards,1.0,0.71,0.55,0.45,2.5,1.5,4.0
China,1949,Craft,0.71,1.0,0.84,0.84,3.0,3.5,6.5
China,1949,Hands,0.45,0.55,0.45,0.0,2.0,7.0,9.0
China,1949,Archive,0.84,0.84,0.71,0.84,4.5,5.0,9.5
China,1949,Flow,0.84,0.71,0.84,0.71,3.5,2.0,5.5
China,1950,Helm,0.45,0.84,0.55,0.84,1.5,11.5,13.0
China,1950,Shield,0.84,0.84,0.84,0.71,3.0,10.0,13.0
China,1950,Lore,0.45,0.71,0.55,0.0,3.0,8.0,11.0
China,1950,Stewards,1.1,0.55,0.45,0.45,3.0,1.5,4.5
China,1950,Craft,0.89,0.89,0.71,0.45,3.5,4.5,8.0
China,1950,Hands,0.45,0.89,0.45,1.0,1.5,7.5,9.0
China,1950,Archive,0.0,0.45,0.45,0.45,1.5,8.0,9.5
China,1950,Flow,0.89,0.71,0.84,0.84,3.5,3.0,6.5
China,1951,Helm,0.71,0.55,0.55,1.0,1.5,12.5,14.0
China,1951,Shield,0.89,0.55,0.55,0.89,3.5,10.5,14.0
China,1951,Lore,0.45,0.55,0.71,0.84,4.0,9.5,13.5
China,1951,Stewards,1.0,0.84,0.45,0.84,2.5,3.5,6.0
China,1951,Craft,0.45,0.45,0.45,0.71,1.5,7.0,8.5
China,1951,Hands,0.55,0.55,0.45,0.71,1.5,7.0,8.5
China,1951,Archive,0.45,0.45,0.45,0.71,3.0,7.5,10.5
China,1951,Flow,0.0,0.55,0.71,0.71,1.5,6.0,7.5
China,1952,Helm,0.84,0.55,0.45,0.55,3.5,11.5,15.0
China,1952,Shield,0.0,0.45,0.45,0.45,1.5,13.0,14.5
China,1952,Lore,0.0,0.45,0.89,0.55,3.0,13.0,16.0
China,1952,Stewards,0.55,1.0,0.55,0.89,1.5,6.5,8.0
China,1952,Craft,0.45,0.55,0.45,0.84,1.0,10.5,11.5
China,1952,Hands,0.0,0.0,0.84,0.0,2.0,9.0,11.0
China,1952,Archive,0.45,0.71,0.45,0.84,2.0,9.5,11.5
China,1952,Flow,1.0,0.45,0.84,0.89,2.0,9.5,11.5
China,1953,Helm,0.55,0.45,0.45,0.71,2.5,14.0,16.5
China,1953,Shield,0.0,0.84,0.84,0.55,3.0,11.0,14.0
China,1953,Lore,0.84,0.71,0.0,0.71,2.5,14.0,16.5
China,1953,Stewards,0.0,0.71,0.45,0.45,0.5,10.5,11.0
China,1953,Craft,0.45,0.45,0.55,0.84,3.5,11.5,15.0
China,1953,Hands,0.45,0.0,0.84,0.55,2.0,10.0,12.0
China,1953,Archive,0.45,0.55,0.55,0.0,2.0,12.0,14.0
China,1953,Flow,0.71,0.84,0.45,0.0,4.0,9.0,13.0
China,1954,Helm,0.45,0.71,0.0,0.45,2.5,13.5,16.0
China,1954,Shield,0.45,0.84,0.0,0.0,2.0,12.0,14.0
China,1954,Lore,0.45,0.45,0.71,0.71,2.0,14.5,16.5
China,1954,Stewards,0.45,0.84,0.71,0.0,2.0,9.0,11.0
China,1954,Craft,0.84,0.84,0.55,0.55,3.5,11.0,14.5
China,1954,Hands,0.55,0.55,0.45,0.84,1.5,10.0,11.5
China,1954,Archive,0.45,0.45,0.55,0.0,1.0,13.0,14.0
China,1954,Flow,0.45,0.71,0.71,0.45,2.0,10.0,12.0
China,1955,Helm,0.45,0.0,0.84,0.55,2.5,13.5,16.0
China,1955,Shield,0.45,0.45,0.84,0.45,2.5,11.5,14.0
China,1955,Lore,0.45,0.84,0.45,0.89,3.5,10.0,13.5
China,1955,Stewards,0.84,0.0,0.45,1.0,3.0,8.5,11.5
China,1955,Craft,0.45,0.45,0.45,0.84,3.5,12.0,15.5
China,1955,Hands,0.45,0.45,0.89,0.45,3.0,9.0,12.0
China,1955,Archive,0.45,0.55,0.71,0.55,4.0,10.0,14.0
China,1955,Flow,0.45,0.0,0.84,0.55,1.5,10.0,11.5
China,1956,Helm,0.0,0.55,0.89,0.55,3.5,11.5,15.0
China,1956,Shield,0.84,0.45,0.0,0.45,2.5,11.5,14.0
China,1956,Lore,1.0,1.0,0.84,0.84,4.0,7.5,11.5
China,1956,Stewards,0.89,0.45,0.84,0.0,3.0,9.0,12.0
China,1956,Craft,0.55,0.45,0.71,0.45,2.5,11.5,14.0
China,1956,Hands,0.55,0.45,0.55,0.45,2.5,8.5,11.0
China,1956,Archive,0.45,0.45,0.0,0.55,0.5,11.5,12.0
China,1956,Flow,0.84,0.45,0.71,0.55,3.0,10.0,13.0
China,1957,Helm,0.45,0.55,0.84,0.45,3.0,12.0,15.0
China,1957,Shield,0.0,0.84,0.45,0.45,2.0,12.0,14.0
China,1957,Lore,0.89,0.84,0.89,0.84,2.5,8.5,11.0
China,1957,Stewards,0.84,0.45,0.55,1.0,2.0,8.5,10.5
China,1957,Craft,0.71,0.45,0.55,0.55,1.5,12.5,14.0
China,1957,Hands,0.45,0.0,0.45,0.45,2.5,8.0,10.5
China,1957,Archive,0.71,0.55,0.84,1.0,3.5,9.5,13.0
China,1957,Flow,0.71,0.55,0.55,0.45,3.0,10.0,13.0
China,1958,Helm,0.84,0.71,0.84,0.84,2.0,7.5,9.5
China,1958,Shield,0.55,0.45,0.45,0.71,3.5,9.0,12.5
China,1958,Lore,0.84,0.55,0.71,0.71,3.0,8.5,11.5
China,1958,Stewards,0.71,1.41,0.84,1.52,4.0,-0.5,3.5
China,1958,Craft,1.3,0.84,0.55,0.89,3.0,0.0,3.0
China,1958,Hands,0.71,1.52,0.84,1.3,5.0,-3.0,2.0
China,1958,Archive,0.84,0.45,0.45,0.45,2.5,4.5,7.0
China,1958,Flow,1.1,0.89,1.87,0.84,4.5,-0.5,4.0
China,1959,Helm,0.84,0.84,1.41,0.71,4.5,3.0,7.5
China,1959,Shield,0.45,0.71,0.45,0.45,2.0,11.0,13.0
China,1959,Lore,0.55,0.55,0.55,0.55,3.0,4.5,7.5
China,1959,Stewards,1.34,1.41,0.55,1.34,4.0,-4.0,0.0
China,1959,Craft,0.45,1.22,1.64,1.14,3.5,0.0,3.5
China,1959,Hands,1.14,1.14,0.89,0.84,4.5,-4.5,0.0
China,1959,Archive,0.55,1.64,0.84,1.3,4.0,1.0,5.0
China,1959,Flow,0.55,1.3,1.22,1.14,2.5,-2.0,0.5
China,1960,Helm,1.52,1.3,0.89,0.84,2.0,1.5,3.5
China,1960,Shield,0.84,0.45,0.84,0.71,3.0,10.5,13.5
China,1960,Lore,1.52,1.82,1.14,1.3,8.5,-1.0,7.5
China,1960,Stewards,1.3,1.14,0.0,1.34,3.5,-4.0,-0.5
China,1960,Craft,1.64,1.52,1.14,0.55,4.5,-3.5,1.0
China,1960,Hands,0.71,0.71,0.45,1.0,2.5,-6.0,-3.5
China,1960,Archive,1.52,1.3,1.14,1.1,7.5,-4.5,3.0
China,1960,Flow,1.34,0.89,1.1,1.64,5.5,-5.5,0.0
China,1961,Helm,0.84,1.1,1.52,0.55,3.5,3.5,7.0
China,1961,Shield,0.84,0.55,0.89,0.45,2.0,13.0,15.0
China,1961,Lore,0.55,0.84,1.0,0.84,6.0,3.5,9.5
China,1961,Stewards,1.58,0.84,0.45,0.71,5.0,-4.5,0.5
China,1961,Craft,1.22,0.84,1.0,0.0,3.0,-1.5,1.5
China,1961,Hands,1.3,1.64,1.41,0.55,4.0,-3.5,0.5
China,1961,Archive,1.34,1.58,0.71,0.55,5.0,-1.5,3.5
China,1961,Flow,0.84,1.82,1.1,1.41,4.0,-0.5,3.5
China,1962,Helm,0.89,0.55,0.89,0.55,3.5,6.5,10.0
China,1962,Shield,0.45,0.0,0.45,0.55,1.5,13.0,14.5
China,1962,Lore,0.71,0.89,0.45,0.84,3.5,6.0,9.5
China,1962,Stewards,0.84,0.84,1.52,1.3,6.5,-1.0,5.5
China,1962,Craft,0.84,1.1,0.71,1.0,4.5,1.0,5.5
China,1962,Hands,0.71,0.84,0.55,0.84,4.0,0.0,4.0
China,1962,Archive,0.45,1.0,0.84,0.89,3.5,2.0,5.5
China,1962,Flow,0.71,0.55,0.71,0.84,2.0,1.5,3.5
China,1963,Helm,0.45,0.89,0.71,0.89,4.0,6.0,10.0
China,1963,Shield,0.84,0.55,0.0,0.45,3.5,12.0,15.5
China,1963,Lore,0.84,0.45,0.0,0.55,2.5,10.0,12.5
China,1963,Stewards,0.55,0.89,0.89,0.71,3.0,5.0,8.0
China,1963,Craft,0.45,0.55,0.45,0.45,3.0,8.5,11.5
China,1963,Hands,0.84,0.84,0.89,0.55,3.0,3.5,6.5
China,1963,Archive,0.55,0.84,0.71,0.71,3.5,7.0,10.5
China,1963,Flow,0.84,0.45,0.84,0.45,1.0,6.5,7.5
China,1964,Helm,0.84,0.55,0.71,0.55,3.0,7.5,10.5
China,1964,Shield,0.45,0.84,0.71,0.71,1.0,15.0,16.0
China,1964,Lore,0.45,0.0,0.55,0.45,1.5,9.5,11.0
China,1964,Stewards,0.89,0.84,0.89,0.84,2.5,6.0,8.5
China,1964,Craft,0.71,0.45,0.45,1.0,2.0,8.0,10.0
China,1964,Hands,0.89,0.84,0.55,0.84,3.5,3.5,7.0
China,1964,Archive,0.55,0.55,0.71,0.71,2.0,10.5,12.5
China,1964,Flow,0.55,0.45,0.45,0.45,3.5,8.5,12.0
China,1965,Helm,0.0,0.45,0.84,0.84,2.5,10.5,13.0
China,1965,Shield,0.84,0.45,0.71,0.45,2.0,14.5,16.5
China,1965,Lore,0.55,0.45,0.45,0.45,1.5,9.5,11.0
China,1965,Stewards,0.45,0.45,0.84,1.0,2.5,6.5,9.0
China,1965,Craft,1.0,0.45,0.71,0.71,3.0,7.5,10.5
China,1965,Hands,0.45,0.45,0.55,0.71,2.0,5.5,7.5
China,1965,Archive,0.84,0.0,0.45,0.45,2.5,9.5,12.0
China,1965,Flow,1.0,0.45,0.0,1.0,3.0,8.0,11.0
China,1966,Helm,0.84,0.84,0.84,1.3,2.5,5.5,8.0
China,1966,Shield,0.55,0.84,0.55,0.84,2.5,10.0,12.5
China,1966,Lore,0.89,1.34,1.34,0.84,2.5,-3.0,-0.5
China,1966,Stewards,1.79,0.84,0.45,1.52,6.0,-4.5,1.5
China,1966,Craft,0.84,1.0,1.3,1.41,3.0,-1.5,1.5
China,1966,Hands,1.0,0.89,1.1,1.22,3.0,1.5,4.5
China,1966,Archive,0.71,0.71,1.41,1.14,5.5,-4.0,1.5
China,1966,Flow,0.45,1.14,1.79,1.14,7.0,-2.0,5.0
China,1967,Helm,1.3,1.3,0.84,1.3,5.5,2.5,8.0
China,1967,Shield,0.45,0.84,0.55,0.84,2.5,8.5,11.0
China,1967,Lore,0.45,0.84,0.45,1.64,1.5,-4.5,-3.0
China,1967,Stewards,0.84,0.55,0.84,1.14,4.5,-6.0,-1.5
China,1967,Craft,1.67,1.1,1.1,1.64,9.5,-6.0,3.5
China,1967,Hands,1.3,1.3,1.22,0.89,2.5,1.0,3.5
China,1967,Archive,0.55,1.0,0.89,0.55,5.0,-5.5,-0.5
China,1967,Flow,0.89,1.1,0.84,0.84,1.5,-1.5,0.0
China,1968,Helm,0.84,1.41,1.22,1.67,7.0,2.0,9.0
China,1968,Shield,0.45,0.84,0.89,0.55,4.5,8.5,13.0
China,1968,Lore,1.14,1.1,0.0,1.52,4.0,-3.5,0.5
China,1968,Stewards,0.45,0.55,1.0,1.1,3.0,-5.0,-2.0
China,1968,Craft,1.0,0.89,1.87,1.82,6.5,-3.5,3.0
China,1968,Hands,1.48,0.89,1.52,1.64,8.0,-4.5,3.5
China,1968,Archive,0.84,0.89,1.0,1.48,3.0,-4.5,-1.5
China,1968,Flow,1.3,1.34,0.71,1.52,1.5,-0.5,1.0
China,1969,Helm,0.55,2.19,1.34,1.79,9.0,1.0,10.0
China,1969,Shield,0.55,0.0,0.55,0.45,1.5,10.0,11.5
China,1969,Lore,0.55,0.55,0.45,1.52,2.0,-4.5,-2.5
China,1969,Stewards,0.89,0.84,1.14,1.3,6.0,-4.5,1.5
China,1969,Craft,1.34,0.89,0.89,1.79,6.0,-1.0,5.0
China,1969,Hands,0.84,0.45,1.48,1.3,4.5,0.5,5.0
China,1969,Archive,1.22,0.89,0.55,0.89,2.5,-5.5,-3.0
China,1969,Flow,0.55,1.3,1.52,1.64,5.0,0.0,5.0
China,1970,Helm,0.84,0.84,1.34,1.48,4.0,3.5,7.5
China,1970,Shield,0.89,0.71,0.89,0.84,4.5,8.0,12.5
China,1970,Lore,1.79,1.14,0.89,1.1,4.0,-2.0,2.0
China,1970,Stewards,1.3,0.55,1.58,0.84,5.0,-2.5,2.5
China,1970,Craft,0.89,0.55,1.22,0.89,1.0,1.0,2.0
China,1970,Hands,0.84,1.0,0.84,0.84,3.5,1.0,4.5
China,1970,Archive,1.14,0.71,1.1,0.89,2.0,-2.5,-0.5
China,1970,Flow,1.52,1.14,0.71,1.41,4.5,0.5,5.0
China,1971,Helm,1.58,1.34,0.84,1.22,3.5,5.5,9.0
China,1971,Shield,0.45,0.71,0.55,0.84,2.0,10.5,12.5
China,1971,Lore,1.3,1.14,1.22,1.1,5.5,-4.5,1.0
China,1971,Stewards,1.14,1.34,0.84,1.1,5.0,-0.5,4.5
China,1971,Craft,0.71,0.84,0.45,0.45,3.5,0.5,4.0
China,1971,Hands,0.55,0.55,0.84,0.89,3.5,0.0,3.5
China,1971,Archive,0.89,0.45,1.3,0.89,3.5,-3.5,0.0
China,1971,Flow,0.89,0.84,0.55,0.89,3.0,0.5,3.5
China,1972,Helm,1.3,0.55,1.52,1.1,6.0,4.0,10.0
China,1972,Shield,0.84,0.71,0.84,0.55,1.0,10.0,11.0
China,1972,Lore,1.14,1.34,0.84,1.79,2.0,-2.5,-0.5
China,1972,Stewards,0.89,1.64,1.64,0.89,3.0,-2.0,1.0
China,1972,Craft,0.71,0.84,0.55,0.84,2.0,2.5,4.5
China,1972,Hands,1.0,0.84,0.71,0.45,5.0,0.5,5.5
China,1972,Archive,0.84,1.34,1.3,1.58,1.5,-2.5,-1.0
China,1972,Flow,0.89,0.89,0.55,1.0,1.5,2.5,4.0
China,1973,Helm,0.84,1.64,1.1,1.0,3.5,3.0,6.5
China,1973,Shield,0.84,0.45,1.0,0.55,3.0,9.5,12.5
China,1973,Lore,1.48,1.14,1.3,1.1,4.0,-3.0,1.0
China,1973,Stewards,1.3,0.89,1.14,1.14,5.5,-1.5,4.0
China,1973,Craft,0.0,0.55,0.71,1.0,2.0,1.5,3.5
China,1973,Hands,0.71,1.0,0.55,0.45,1.0,1.5,2.5
China,1973,Archive,0.55,0.84,1.0,1.14,4.0,-3.5,0.5
China,1973,Flow,0.84,0.84,0.89,0.89,4.0,1.5,5.5
China,1974,Helm,1.3,1.14,0.89,1.34,3.0,1.0,4.0
China,1974,Shield,0.55,0.45,0.89,0.71,4.0,6.0,10.0
China,1974,Lore,1.64,1.41,0.84,1.14,5.0,-4.5,0.5
China,1974,Stewards,1.3,0.89,1.1,1.3,3.5,-1.5,2.0
China,1974,Craft,0.84,0.84,0.84,0.89,2.0,1.5,3.5
China,1974,Hands,0.45,0.84,0.71,0.84,4.0,2.0,6.0
China,1974,Archive,1.41,1.3,0.45,0.55,6.5,-6.0,0.5
China,1974,Flow,1.34,1.1,1.52,1.14,5.0,-2.5,2.5
China,1975,Helm,1.34,0.84,1.14,1.52,4.0,0.5,4.5
China,1975,Shield,0.84,0.71,0.55,0.84,3.5,7.0,10.5
China,1975,Lore,1.52,1.1,0.84,1.52,3.0,-4.0,-1.0
China,1975,Stewards,1.14,1.14,1.1,1.52,8.0,-2.0,6.0
China,1975,Craft,0.84,0.55,0.71,0.55,2.0,1.5,3.5
China,1975,Hands,0.55,0.55,1.1,0.71,3.0,1.5,4.5
China,1975,Archive,0.55,0.84,1.1,1.48,4.0,-3.5,0.5
China,1975,Flow,1.22,1.52,1.82,1.1,4.5,-0.5,4.0
China,1976,Helm,0.84,1.1,0.45,1.14,3.5,3.0,6.5
China,1976,Shield,0.45,1.0,0.84,0.71,2.5,8.0,10.5
China,1976,Lore,1.64,1.14,0.45,1.22,4.5,-1.5,3.0
China,1976,Stewards,1.52,1.34,0.45,0.84,5.5,-2.0,3.5
China,1976,Craft,0.45,1.0,0.45,0.84,3.0,2.0,5.0
China,1976,Hands,0.55,0.84,1.0,0.55,1.0,3.0,4.0
China,1976,Archive,1.41,1.64,1.22,1.1,9.0,-4.5,4.5
China,1976,Flow,1.58,0.84,0.89,1.14,6.0,1.0,7.0
China,1977,Helm,1.3,1.1,0.84,0.84,7.0,3.0,10.0
China,1977,Shield,0.71,0.84,0.55,0.84,4.5,8.5,13.0
China,1977,Lore,1.3,1.41,1.1,0.55,4.0,1.5,5.5
China,1977,Stewards,0.84,0.71,0.84,0.84,4.5,0.5,5.0
China,1977,Craft,0.55,0.84,0.89,0.55,3.5,1.5,5.0
China,1977,Hands,0.84,1.0,1.1,0.84,4.5,1.0,5.5
China,1977,Archive,0.84,0.84,0.45,1.0,3.0,2.5,5.5
China,1977,Flow,0.71,0.89,0.55,0.84,5.5,1.0,6.5
China,1978,Helm,0.55,0.45,0.84,0.84,4.0,7.0,11.0
China,1978,Shield,1.0,0.45,0.71,0.45,3.0,11.0,14.0
China,1978,Lore,0.55,0.89,0.45,0.45,3.0,6.5,9.5
China,1978,Stewards,0.89,0.45,0.84,0.89,5.0,4.0,9.0
China,1978,Craft,0.0,0.55,0.45,0.55,1.5,6.0,7.5
China,1978,Hands,0.84,0.89,1.0,1.0,4.5,3.5,8.0
China,1978,Archive,0.45,0.71,0.45,0.45,2.0,6.5,8.5
China,1978,Flow,0.45,0.45,0.84,0.71,2.5,5.5,8.0
China,1979,Helm,0.45,1.1,0.55,0.89,3.5,9.0,12.5
China,1979,Shield,0.45,0.45,0.45,0.0,1.0,11.0,12.0
China,1979,Lore,0.84,0.45,0.55,0.84,3.0,9.5,12.5
China,1979,Stewards,1.1,0.0,0.55,0.45,3.5,9.0,12.5
China,1979,Craft,0.71,0.84,0.84,0.71,4.5,8.5,13.0
China,1979,Hands,0.89,0.84,0.84,0.84,4.0,6.5,10.5
China,1979,Archive,0.45,0.71,0.45,0.45,1.5,10.0,11.5
China,1979,Flow,0.45,0.71,0.45,0.45,1.0,11.0,12.0
China,1980,Helm,1.0,0.71,0.55,0.84,2.5,12.5,15.0
China,1980,Shield,0.45,0.71,0.0,0.45,2.5,10.5,13.0
China,1980,Lore,0.45,0.0,0.0,0.55,1.0,12.0,13.0
China,1980,Stewards,0.55,0.55,0.45,0.45,1.0,12.0,13.0
China,1980,Craft,0.55,0.45,0.0,0.45,1.0,12.0,13.0
China,1980,Hands,0.55,0.0,0.0,0.0,1.0,10.0,11.0
China,1980,Archive,1.0,0.0,0.45,0.71,1.5,10.5,12.0
China,1980,Flow,0.84,0.55,0.55,0.71,2.5,12.5,15.0
China,1981,Helm,0.89,1.0,0.0,0.71,3.5,11.5,15.0
China,1981,Shield,0.45,0.84,0.0,0.0,3.0,11.0,14.0
China,1981,Lore,0.45,0.55,0.55,0.0,2.0,12.0,14.0
China,1981,Stewards,0.55,0.71,0.71,0.71,2.5,12.0,14.5
China,1981,Craft,0.55,1.0,0.55,0.45,3.5,10.5,14.0
China,1981,Hands,0.84,0.71,0.84,0.45,5.5,7.0,12.5
China,1981,Archive,0.84,0.0,0.45,0.71,2.5,10.0,12.5
China,1981,Flow,0.71,0.0,0.84,0.84,4.5,10.5,15.0
China,1982,Helm,0.84,0.0,0.45,0.45,3.0,12.0,15.0
China,1982,Shield,0.0,0.0,0.84,0.55,2.0,11.0,13.0
China,1982,Lore,0.45,0.55,0.45,0.0,2.0,11.0,13.0
China,1982,Stewards,0.71,0.0,0.0,0.45,2.0,12.0,14.0
China,1982,Craft,0.45,0.45,0.55,0.89,3.0,11.5,14.5
China,1982,Hands,0.45,0.55,0.55,0.84,2.0,9.5,11.5
China,1982,Archive,0.45,0.84,0.45,0.45,2.0,10.0,12.0
China,1982,Flow,0.55,0.71,0.55,0.71,2.5,12.0,14.5
China,1983,Helm,0.0,0.55,0.55,0.45,2.0,13.0,15.0
China,1983,Shield,0.71,0.0,0.45,0.0,2.0,12.0,14.0
China,1983,Lore,0.71,0.55,0.45,0.45,2.0,13.0,15.0
China,1983,Stewards,0.89,0.0,0.45,0.55,2.0,12.0,14.0
China,1983,Craft,0.0,0.55,0.71,0.84,1.0,13.0,14.0
China,1983,Hands,0.45,0.55,0.71,0.71,2.5,9.5,12.0
China,1983,Archive,0.45,0.55,0.0,0.89,1.5,11.0,12.5
China,1983,Flow,0.45,0.55,0.71,0.84,2.5,13.0,15.5
China,1984,Helm,0.55,0.45,0.0,0.71,2.0,13.0,15.0
China,1984,Shield,0.45,0.45,0.45,0.55,2.0,12.0,14.0
China,1984,Lore,0.0,0.0,0.84,0.84,2.5,12.0,14.5
China,1984,Stewards,0.84,0.55,0.55,0.55,3.5,11.5,15.0
China,1984,Craft,0.45,0.89,0.84,1.0,3.5,11.0,14.5
China,1984,Hands,0.45,0.45,0.0,0.45,2.5,9.0,11.5
China,1984,Archive,0.84,0.84,0.45,0.45,3.5,10.5,14.0
China,1984,Flow,0.55,0.71,0.45,0.55,2.5,13.0,15.5
China,1985,Helm,0.45,0.0,0.0,0.71,1.5,13.0,14.5
China,1985,Shield,0.84,0.0,0.45,0.45,2.5,12.0,14.5
China,1985,Lore,0.45,0.84,0.45,0.84,2.0,11.5,13.5
China,1985,Stewards,0.0,0.84,0.55,0.71,3.0,12.0,15.0
China,1985,Craft,0.71,0.55,0.45,0.55,2.0,12.0,14.0
China,1985,Hands,0.45,0.45,0.89,0.45,3.0,8.0,11.0
China,1985,Archive,1.0,0.55,0.0,0.45,3.0,10.0,13.0
China,1985,Flow,0.55,0.55,0.84,0.45,3.0,12.0,15.0
China,1986,Helm,0.71,1.1,0.55,0.84,1.5,12.0,13.5
China,1986,Shield,0.45,0.0,0.45,0.45,1.5,10.5,12.0
China,1986,Lore,0.55,0.45,0.45,0.45,1.0,11.0,12.0
China,1986,Stewards,0.55,0.45,0.45,0.45,1.5,12.0,13.5
