Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
Germany,2013,Craft,0.0,0.447,0.447,0.837,2.0,15.0,17.0
Germany,2013,Flow,0.548,0.447,0.548,0.837,0.5,14.5,15.0
Germany,2013,Hands,0.707,0.447,0.837,0.0,3.0,9.5,12.5
Germany,2013,Helm,0.447,0.707,0.837,0.447,2.0,11.5,13.5
Germany,2013,Lore,0.447,0.837,0.548,0.447,3.0,11.5,14.5
Germany,2013,Shield,0.548,0.447,1.14,0.707,2.0,10.5,12.5
Germany,2013,Stewards,0.447,0.447,0.447,0.447,1.5,13.0,14.5
Germany,2014,Archive,0.0,0.707,0.707,0.548,0.5,14.5,15.0
Germany,2014,Craft,0.707,0.447,0.548,0.447,2.0,14.5,16.5
Germany,2014,Flow,0.447,0.447,0.548,0.447,1.5,13.5,15.0
Germany,2014,Hands,0.707,0.447,0.0,0.447,1.0,9.5,10.5
Germany,2014,Helm,0.707,0.707,0.447,0.0,3.0,10.5,13.5
Germany,2014,Lore,0.447,0.548,0.707,0.548,2.5,12.0,14.5
Germany,2014,Shield,0.548,0.447,0.447,1.14,1.5,11.0,12.5
Germany,2014,Stewards,0.447,0.548,1.225,0.548,3.5,12.5,16.0
Germany,2015,Archive,0.707,0.837,0.837,0.707,2.5,12.5,15.0
Germany,2015,Craft,0.447,1.0,0.707,0.707,3.0,11.5,14.5
Germany,2015,Flow,1.0,0.548,0.707,0.837,5.0,12.0,17.0
Germany,2015,Hands,0.548,0.837,0.548,0.447,4.0,6.5,10.5
Germany,2015,Helm,0.707,0.548,0.837,0.837,1.5,11.0,12.5
Germany,2015,Lore,0.447,0.837,0.447,1.0,3.0,8.0,11.0
Germany,2015,Shield,0.548,0.447,1.0,0.548,4.0,8.0,12.0
Germany,2015,Stewards,0.447,0.447,0.0,0.837,2.0,12.0,14.0
Germany,2016,Archive,0.707,0.447,0.707,0.548,3.5,11.5,15.0
Germany,2016,Craft,1.0,0.548,1.14,0.837,3.5,13.0,16.5
Germany,2016,Flow,0.447,0.837,0.548,0.894,2.5,13.5,16.0
Germany,2016,Hands,0.707,0.0,0.447,0.548,2.0,9.0,11.0
Germany,2016,Helm,1.225,0.707,0.548,0.837,1.5,11.5,13.0
Germany,2016,Lore,0.447,0.707,0.837,0.548,2.5,9.5,12.0
Germany,2016,Shield,0.447,0.837,0.707,0.0,2.0,8.5,10.5
Germany,2016,Stewards,0.0,1.0,0.707,0.447,3.0,11.5,14.5
Germany,2017,Archive,0.707,0.0,0.447,0.548,1.0,13.0,14.0
Germany,2017,Craft,0.548,1.095,0.548,0.894,3.0,14.0,17.0
Germany,2017,Flow,0.837,0.447,0.447,0.837,2.5,14.0,16.5
Germany,2017,Hands,0.0,0.707,0.894,0.707,3.5,8.5,12.0
Germany,2017,Helm,0.837,0.447,0.837,0.548,2.5,10.5,13.0
Germany,2017,Lore,0.837,0.707,0.447,0.707,2.5,9.0,11.5
Germany,2017,Shield,0.447,0.447,0.548,0.894,2.0,8.5,10.5
Germany,2017,Stewards,0.548,0.447,0.548,0.447,1.5,13.5,15.0
Germany,2018,Archive,1.304,0.894,0.548,0.447,2.5,13.5,16.0
Germany,2018,Craft,0.548,0.837,0.447,0.894,4.0,13.0,17.0
Germany,2018,Flow,0.707,0.548,0.707,0.837,4.5,15.0,19.5
Germany,2018,Hands,0.837,0.447,0.894,0.548,5.0,9.5,14.5
Germany,2018,Helm,0.548,1.0,0.447,0.548,2.5,9.5,12.0
Germany,2018,Lore,0.707,0.707,0.0,0.447,2.5,10.0,12.5
Germany,2018,Shield,1.225,0.0,0.548,0.447,2.5,10.0,12.5
Germany,2018,Stewards,0.707,0.548,0.447,0.707,3.5,12.5,16.0
Germany,2019,Archive,0.548,0.447,0.548,0.447,3.0,12.5,15.5
Germany,2019,Craft,0.447,0.548,0.707,1.0,3.0,12.0,15.0
Germany,2019,Flow,1.517,0.548,0.548,0.837,5.5,11.5,17.0
Germany,2019,Hands,0.0,0.837,0.894,1.304,3.0,9.0,12.0
Germany,2019,Helm,0.0,0.447,1.14,0.894,3.5,10.0,13.5
Germany,2019,Lore,0.447,0.447,0.447,0.707,1.5,12.0,13.5
Germany,2019,Shield,0.447,0.0,0.548,0.707,1.5,9.5,11.0
Germany,2019,Stewards,0.707,0.707,0.707,0.707,3.5,10.0,13.5
Germany,2020,Archive,0.837,0.447,0.0,0.0,2.0,12.5,14.5
Germany,2020,Craft,0.894,0.837,0.707,0.447,2.5,8.5,11.0
Germany,2020,Flow,0.707,0.894,0.837,0.548,3.5,6.5,10.0
Germany,2020,Hands,0.837,1.14,0.548,0.548,3.0,3.5,6.5
Germany,2020,Helm,0.548,0.548,0.837,0.0,3.0,9.5,12.5
Germany,2020,Lore,0.707,0.894,0.837,0.447,2.0,11.5,13.5
Germany,2020,Shield,0.837,0.548,0.447,0.707,4.0,7.0,11.0
Germany,2020,Stewards,0.447,0.894,0.837,1.095,3.0,8.0,11.0
Germany,2021,Archive,0.447,0.447,0.837,0.548,3.5,11.0,14.5
Germany,2021,Craft,0.447,0.894,0.447,1.0,3.5,11.0,14.5
Germany,2021,Flow,0.447,0.894,0.548,0.707,4.0,10.0,14.0
Germany,2021,Hands,1.0,0.707,1.14,1.095,5.0,4.0,9.0
Germany,2021,Helm,1.225,1.225,0.837,0.707,6.0,10.5,16.5
Germany,2021,Lore,0.447,0.447,0.0,0.894,1.0,12.0,13.0
Germany,2021,Shield,1.14,1.14,0.707,0.837,4.5,8.5,13.0
Germany,2021,Stewards,0.548,1.0,0.707,0.548,3.0,8.5,11.5
Germany,2022,Archive,0.837,0.837,0.447,1.095,4.0,9.5,13.5
Germany,2022,Craft,0.548,0.837,0.548,0.837,3.0,7.0,10.0
Germany,2022,Flow,1.095,0.447,0.837,0.447,3.0,6.0,9.0
Germany,2022,Hands,0.894,1.095,0.707,0.707,5.0,3.0,8.0
Germany,2022,Helm,0.837,0.548,1.095,0.894,4.0,8.0,12.0
Germany,2022,Lore,1.0,1.095,1.0,0.707,6.0,7.5,13.5
Germany,2022,Shield,0.548,0.894,0.837,0.447,3.5,5.0,8.5
Germany,2022,Stewards,1.14,0.548,1.14,0.548,3.5,6.0,9.5
Germany,2023,Archive,0.548,0.707,0.894,1.0,3.0,9.0,12.0
Germany,2023,Craft,1.14,0.837,0.0,0.837,2.0,9.0,11.0
Germany,2023,Flow,0.447,0.837,0.548,0.894,4.5,4.5,9.0
Germany,2023,Hands,0.894,0.0,0.0,0.837,2.0,5.0,7.0
Germany,2023,Helm,0.548,0.894,0.447,0.837,3.0,5.5,8.5
Germany,2023,Lore,0.894,0.894,0.894,0.707,4.5,4.5,9.0
Germany,2023,Shield,0.707,0.548,0.707,0.837,4.0,5.0,9.0
Germany,2023,Stewards,1.14,0.548,1.0,0.447,3.0,5.5,8.5
Germany,2024,Archive,0.548,0.707,1.483,0.447,6.0,7.5,13.5
Germany,2024,Craft,0.837,0.447,0.447,0.707,3.0,9.0,12.0
Germany,2024,Flow,0.894,0.447,0.548,0.837,0.5,6.5,7.0
Germany,2024,Hands,0.0,0.837,0.837,0.548,3.0,4.0,7.0
Germany,2024,Helm,0.894,0.447,1.095,0.894,2.0,3.5,5.5
Germany,2024,Lore,0.707,1.342,1.14,0.837,3.0,5.0,8.0
Germany,2024,Shield,0.548,0.707,1.342,0.447,3.5,5.5,9.0
Germany,2024,Stewards,0.837,0.707,0.548,0.837,2.0,6.0,8.0
Germany,2025,Archive,1.225,1.0,0.548,0.707,4.5,8.5,13.0
Germany,2025,Craft,0.837,0.837,0.837,0.894,5.0,6.0,11.0
Germany,2025,Flow,0.837,1.304,0.548,0.548,3.5,6.0,9.5
Germany,2025,Hands,0.548,0.548,0.548,0.447,1.5,6.0,7.5
Germany,2025,Helm,0.894,0.707,0.837,0.707,2.5,7.5,10.0
Germany,2025,Lore,0.707,0.707,1.14,0.837,3.5,7.0,10.5
Germany,2025,Shield,1.0,0.0,0.837,1.14,5.5,6.0,11.5
Germany,2025,Stewards,0.837,0.894,0.707,0.548,4.0,7.0,11.0
Germany,2026,Archive,0.837,0.447,0.894,0.894,4.0,8.5,12.5
Germany,2026,Craft,0.447,1.304,0.447,0.707,2.5,8.0,10.5
Germany,2026,Flow,0.894,0.894,0.894,0.0,5.0,3.0,8.0
Germany,2026,Hands,0.707,0.894,0.548,0.707,2.0,5.5,7.5
Germany,2026,Helm,0.707,0.548,0.447,0.707,3.5,9.0,12.5
Germany,2026,Lore,0.548,0.447,1.14,0.548,5.5,6.5,12.0
Germany,2026,Shield,0.837,0.707,0.837,0.0,3.0,6.5,9.5
Germany,2026,Stewards,0.837,0.894,1.095,0.548,2.5,8.5,11.0
