Entity,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max,Stress Capacity Ratio,Resilience Index,Envelope Midpoint,Envelope Delta,node_value_rank,stress_rank
General Motors,2017,Shield,6.0,6.0,5.0,5.0,9.5,19.397,0.0,0.0,0.0,0.0,0.0,9.5,9.5,0.8333333333333334,4.0,9.5,0.0,6.0,2.0
General Motors,2017,Lore,4.8,6.2,5.0,6.2,9.1,18.38,0.45,0.45,0.0,0.45,2.5,8.0,10.5,0.8064516129032258,4.066666666666666,9.25,-0.15000000000000036,7.0,2.0
General Motors,2017,Hands,5.0,5.2,4.8,4.0,7.4,16.494,0.0,0.45,0.45,0.0,2.0,7.0,9.0,0.923076923076923,3.133333333333333,8.0,-0.5999999999999996,8.0,3.0
General Motors,2018,Stewards,6.2,7.0,4.0,6.0,12.2,21.429,0.45,0.0,0.71,0.0,3.0,11.0,14.0,0.5714285714285714,5.066666666666666,12.5,-0.3000000000000007,1.0,4.0
General Motors,2018,Craft,6.0,7.2,3.8,5.0,11.9,20.081,0.0,0.45,0.45,0.0,2.0,11.5,13.5,0.5277777777777778,4.8,12.5,-0.5999999999999996,2.0,5.0
General Motors,2018,Flow,6.0,7.0,4.0,5.0,11.5,19.911,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.5714285714285714,4.666666666666667,11.5,0.0,3.0,4.0
General Motors,2018,Helm,5.8,7.0,5.2,6.0,10.6,19.678,0.45,0.0,0.45,0.0,1.0,10.0,11.0,0.7428571428571429,4.533333333333334,10.5,0.09999999999999964,4.0,1.0
General Motors,2018,Archive,5.8,6.0,4.0,5.0,10.3,19.545,0.45,0.0,0.0,0.0,1.0,9.5,10.5,0.6666666666666666,4.266666666666667,10.0,0.3000000000000007,5.0,4.0
General Motors,2018,Lore,4.8,6.2,5.0,6.2,9.1,18.227,0.45,0.45,0.0,0.45,2.5,8.0,10.5,0.8064516129032258,4.066666666666666,9.25,-0.15000000000000036,6.0,2.0
General Motors,2018,Shield,5.0,6.0,5.0,5.0,8.5,17.267,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.8333333333333334,3.6666666666666665,8.5,0.0,7.0,2.0
General Motors,2018,Hands,5.0,5.2,4.8,4.0,7.4,16.221,0.0,0.45,0.45,0.0,2.0,7.0,9.0,0.923076923076923,3.133333333333333,8.0,-0.5999999999999996,8.0,3.0
General Motors,2019,Stewards,6.2,7.0,4.0,6.0,12.2,19.641,0.45,0.0,0.71,0.0,3.0,11.0,14.0,0.5714285714285714,5.066666666666666,12.5,-0.3000000000000007,1.0,4.0
General Motors,2019,Helm,5.8,6.0,5.2,6.0,9.6,18.084,0.45,0.0,0.45,0.0,1.0,9.0,10.0,0.8666666666666667,4.2,9.5,0.09999999999999964,2.0,2.0
General Motors,2019,Archive,5.8,6.0,5.0,5.0,9.3,17.165,0.45,0.0,0.0,0.0,1.0,8.5,9.5,0.8333333333333334,3.9333333333333336,9.0,0.3000000000000007,3.0,3.0
General Motors,2019,Lore,4.8,6.2,5.0,6.2,9.1,16.834,0.45,0.45,0.0,0.45,2.5,8.0,10.5,0.8064516129032258,4.066666666666666,9.25,-0.15000000000000036,4.0,3.0
General Motors,2019,Craft,5.0,6.2,5.0,4.8,8.6,15.665,0.0,0.45,0.71,0.45,3.5,7.0,10.5,0.8064516129032258,3.6666666666666665,8.75,-0.15000000000000036,5.0,3.0
General Motors,2019,Flow,5.0,6.0,5.0,5.0,8.5,15.887,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.8333333333333334,3.6666666666666665,8.5,0.0,6.0,3.0
General Motors,2019,Shield,5.0,6.0,5.0,5.0,8.5,15.887,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.8333333333333334,3.6666666666666665,8.5,0.0,6.0,3.0
General Motors,2019,Hands,4.0,5.2,6.8,4.0,4.4,12.042,0.0,0.45,0.45,0.0,2.0,4.0,6.0,1.3076923076923077,2.1333333333333333,5.0,-0.5999999999999996,7.0,1.0
General Motors,2020,Lore,4.8,6.2,5.0,6.2,9.1,14.031,0.45,0.45,0.0,0.45,2.5,8.0,10.5,0.8064516129032258,4.066666666666666,9.25,-0.15000000000000036,1.0,5.0
General Motors,2020,Archive,4.8,6.0,5.0,5.0,8.3,12.957,0.45,0.0,0.0,0.0,1.0,7.5,8.5,0.8333333333333334,3.6,8.0,0.3000000000000007,2.0,5.0
General Motors,2020,Helm,4.8,6.0,6.2,6.0,7.6,13.186,0.45,0.0,0.45,0.0,1.0,7.0,8.0,1.0333333333333334,3.5333333333333337,7.5,0.09999999999999964,3.0,3.0
General Motors,2020,Shield,5.0,6.0,6.0,5.0,7.5,12.67,0.0,0.0,0.0,0.0,0.0,7.5,7.5,1.0,3.3333333333333335,7.5,0.0,4.0,4.0
General Motors,2020,Stewards,5.0,6.0,6.2,5.0,7.3,12.563,0.0,0.0,0.45,0.0,1.0,6.5,7.5,1.0333333333333334,3.266666666666667,7.0,0.2999999999999998,5.0,3.0
General Motors,2020,Hands,4.0,5.2,6.8,4.0,4.4,10.087,0.0,0.45,0.45,0.0,2.0,4.0,6.0,1.3076923076923077,2.1333333333333333,5.0,-0.5999999999999996,6.0,2.0
General Motors,2020,Craft,4.0,5.2,7.0,3.8,4.1,9.81,0.0,0.45,0.71,0.45,3.5,2.5,6.0,1.346153846153846,2.0,4.25,-0.15000000000000036,7.0,1.0
General Motors,2020,Flow,4.0,5.0,7.0,4.0,4.0,9.998,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.4,2.0,4.0,0.0,8.0,1.0
General Motors,2021,Stewards,6.0,7.0,4.2,6.0,11.8,18.477,0.0,0.0,0.45,0.0,1.0,11.0,12.0,0.6,4.933333333333334,11.5,0.3000000000000007,1.0,6.0
General Motors,2021,Helm,6.0,6.0,5.0,7.2,10.6,19.101,0.71,0.0,0.71,0.45,3.5,9.5,13.0,0.8333333333333334,4.733333333333333,11.25,-0.6500000000000004,2.0,4.0
General Motors,2021,Lore,5.8,6.2,5.0,7.2,10.6,18.819,0.45,0.45,0.0,0.45,2.5,9.5,12.0,0.8064516129032258,4.733333333333333,10.75,-0.15000000000000036,2.0,4.0
General Motors,2021,Archive,4.8,6.2,4.8,6.0,9.2,16.262,0.45,0.45,0.45,0.0,3.0,8.0,11.0,0.7741935483870968,4.066666666666666,9.5,-0.3000000000000007,3.0,5.0
General Motors,2021,Shield,5.0,6.0,5.0,5.0,8.5,15.333,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.8333333333333334,3.6666666666666665,8.5,0.0,4.0,4.0
General Motors,2021,Hands,4.0,5.2,5.8,4.0,5.4,12.171,0.0,0.45,0.45,0.0,2.0,5.0,7.0,1.1153846153846154,2.4666666666666663,6.0,-0.5999999999999996,5.0,3.0
General Motors,2021,Flow,4.0,5.0,7.0,4.0,4.0,11.532,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.4,2.0,4.0,0.0,6.0,2.0
General Motors,2021,Craft,4.0,5.0,7.2,3.8,3.7,11.208,0.0,0.71,0.84,0.45,4.0,2.0,6.0,1.44,1.866666666666667,4.0,-0.2999999999999998,7.0,1.0
General Motors,2022,Stewards,6.0,7.0,4.2,6.0,11.8,19.924,0.0,0.0,0.45,0.0,1.0,11.0,12.0,0.6,4.933333333333334,11.5,0.3000000000000007,1.0,5.0
General Motors,2022,Helm,6.0,6.0,5.0,7.2,10.6,20.554,0.71,0.0,0.71,0.45,3.5,9.5,13.0,0.8333333333333334,4.733333333333333,11.25,-0.6500000000000004,2.0,3.0
General Motors,2022,Lore,5.8,6.2,5.0,7.2,10.6,20.236,0.45,0.45,0.0,0.45,2.5,9.5,12.0,0.8064516129032258,4.733333333333333,10.75,-0.15000000000000036,2.0,3.0
General Motors,2022,Archive,4.8,6.2,4.8,5.0,8.7,16.294,0.45,0.45,0.45,0.0,3.0,7.5,10.5,0.7741935483870968,3.733333333333333,9.0,-0.3000000000000007,3.0,4.0
General Motors,2022,Flow,5.0,6.0,5.0,5.0,8.5,16.492,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.8333333333333334,3.6666666666666665,8.5,0.0,4.0,3.0
General Motors,2022,Shield,5.0,6.0,5.0,5.0,8.5,16.492,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.8333333333333334,3.6666666666666665,8.5,0.0,4.0,3.0
General Motors,2022,Craft,5.0,6.0,6.2,4.8,7.2,15.423,0.0,0.71,0.84,0.45,4.0,5.5,9.5,1.0333333333333334,3.2000000000000006,7.5,-0.2999999999999998,5.0,1.0
General Motors,2022,Hands,5.0,5.2,5.8,4.0,6.4,14.748,0.0,0.45,0.45,0.0,2.0,6.0,8.0,1.1153846153846154,2.7999999999999994,7.0,-0.5999999999999996,6.0,2.0
General Motors,2023,Stewards,5.0,6.0,5.2,5.0,8.3,13.496,0.0,0.0,0.45,0.0,1.0,7.5,8.5,0.8666666666666667,3.6,8.0,0.3000000000000007,1.0,6.0
General Motors,2023,Helm,5.0,6.0,6.0,6.2,8.1,14.129,0.71,0.0,0.71,0.45,3.5,7.0,10.5,1.0,3.733333333333333,8.75,-0.6500000000000004,2.0,4.0
General Motors,2023,Lore,4.6,6.2,6.2,6.2,7.7,13.497,0.55,0.45,0.45,0.45,3.5,6.0,9.5,1.0,3.6,7.75,-0.04999999999999982,3.0,3.0
General Motors,2023,Flow,5.0,6.0,6.0,5.0,7.5,13.047,0.0,0.0,0.0,0.0,0.0,7.5,7.5,1.0,3.3333333333333335,7.5,0.0,4.0,4.0
General Motors,2023,Archive,4.8,5.2,5.8,5.0,6.7,12.899,0.45,0.45,0.45,0.0,3.0,5.5,8.5,1.1153846153846154,3.0666666666666664,7.0,-0.2999999999999998,5.0,5.0
General Motors,2023,Craft,5.0,5.0,6.2,4.8,6.2,12.749,0.0,0.71,0.84,0.45,4.0,4.5,8.5,1.24,2.866666666666667,6.5,-0.2999999999999998,6.0,3.0
General Motors,2023,Hands,4.0,5.2,6.8,4.0,4.4,10.377,0.0,0.45,0.45,0.0,2.0,4.0,6.0,1.3076923076923077,2.1333333333333333,5.0,-0.5999999999999996,7.0,2.0
General Motors,2023,Shield,4.0,5.0,7.2,4.0,3.8,10.194,0.0,0.0,0.45,0.0,1.0,3.0,4.0,1.44,1.9333333333333333,3.5,0.2999999999999998,8.0,1.0
General Motors,2024,Lore,4.6,6.2,5.2,6.2,8.7,14.464,0.55,0.45,0.45,0.45,3.5,7.0,10.5,0.8387096774193549,3.9333333333333336,8.75,-0.05000000000000071,1.0,4.0
General Motors,2024,Stewards,5.0,6.0,5.2,5.0,8.3,13.867,0.0,0.0,0.45,0.0,1.0,7.5,8.5,0.8666666666666667,3.6,8.0,0.3000000000000007,2.0,4.0
General Motors,2024,Helm,5.0,6.0,6.0,6.2,8.1,14.522,0.71,0.0,0.71,0.45,3.5,7.0,10.5,1.0,3.733333333333333,8.75,-0.6500000000000004,3.0,2.0
General Motors,2024,Archive,4.8,5.2,4.8,5.0,7.7,13.827,0.45,0.45,0.45,0.0,3.0,6.5,9.5,0.923076923076923,3.4,8.0,-0.2999999999999998,4.0,5.0
General Motors,2024,Flow,5.0,6.0,6.0,5.0,7.5,13.403,0.0,0.0,0.0,0.0,0.0,7.5,7.5,1.0,3.3333333333333335,7.5,0.0,5.0,2.0
General Motors,2024,Craft,5.0,5.0,6.2,4.8,6.2,13.095,0.0,0.71,0.84,0.45,4.0,4.5,8.5,1.24,2.866666666666667,6.5,-0.2999999999999998,6.0,1.0
General Motors,2024,Hands,4.0,5.2,5.8,4.0,5.4,11.134,0.0,0.45,0.45,0.0,2.0,5.0,7.0,1.1153846153846154,2.4666666666666663,6.0,-0.5999999999999996,7.0,3.0
General Motors,2024,Shield,4.0,5.0,6.2,4.0,4.8,10.939,0.0,0.0,0.45,0.0,1.0,4.0,5.0,1.24,2.2666666666666666,4.5,0.2999999999999998,8.0,1.0
General Motors,2025,Archive,4.8,6.2,4.8,5.0,8.7,14.472,0.45,0.45,0.45,0.0,3.0,7.5,10.5,0.7741935483870968,3.733333333333333,9.0,-0.3000000000000007,1.0,5.0
General Motors,2025,Lore,4.6,6.2,5.2,6.2,8.7,15.115,0.55,0.45,0.45,0.45,3.5,7.0,10.5,0.8387096774193549,3.9333333333333336,8.75,-0.05000000000000071,1.0,4.0
General Motors,2025,Stewards,5.0,6.0,5.2,5.0,8.3,14.518,0.0,0.0,0.45,0.0,1.0,7.5,8.5,0.8666666666666667,3.6,8.0,0.3000000000000007,2.0,4.0
General Motors,2025,Helm,5.0,6.0,6.0,6.2,8.1,15.185,0.71,0.0,0.71,0.45,3.5,7.0,10.5,1.0,3.733333333333333,8.75,-0.6500000000000004,3.0,2.0
General Motors,2025,Flow,5.0,6.0,6.0,5.0,7.5,14.029,0.0,0.0,0.0,0.0,0.0,7.5,7.5,1.0,3.3333333333333335,7.5,0.0,4.0,2.0
General Motors,2025,Hands,5.0,5.2,5.8,4.0,6.4,13.11,0.0,0.45,0.45,0.0,2.0,6.0,8.0,1.1153846153846154,2.7999999999999994,7.0,-0.5999999999999996,5.0,3.0
General Motors,2025,Shield,5.0,5.0,6.2,5.0,6.3,13.909,0.0,0.0,0.45,0.0,1.0,5.5,6.5,1.24,2.9333333333333336,6.0,0.2999999999999998,6.0,1.0
General Motors,2025,Craft,5.0,5.0,6.2,4.8,6.2,13.709,0.0,0.71,0.84,0.45,4.0,4.5,8.5,1.24,2.866666666666667,6.5,-0.2999999999999998,7.0,1.0
General Motors,2026,Archive,4.8,6.2,4.8,5.0,8.7,14.472,0.45,0.45,0.45,0.0,3.0,7.5,10.5,0.7741935483870968,3.733333333333333,9.0,-0.3000000000000007,1.0,5.0
General Motors,2026,Lore,4.6,6.2,5.2,6.2,8.7,15.115,0.55,0.45,0.45,0.45,3.5,7.0,10.5,0.8387096774193549,3.9333333333333336,8.75,-0.05000000000000071,1.0,4.0
General Motors,2026,Stewards,5.0,6.0,5.2,5.0,8.3,14.518,0.0,0.0,0.45,0.0,1.0,7.5,8.5,0.8666666666666667,3.6,8.0,0.3000000000000007,2.0,4.0
General Motors,2026,Helm,5.0,6.0,6.0,6.2,8.1,15.185,0.71,0.0,0.71,0.45,3.5,7.0,10.5,1.0,3.733333333333333,8.75,-0.6500000000000004,3.0,2.0
General Motors,2026,Flow,5.0,6.0,6.0,5.0,7.5,14.029,0.0,0.0,0.0,0.0,0.0,7.5,7.5,1.0,3.3333333333333335,7.5,0.0,4.0,2.0
General Motors,2026,Craft,5.0,6.0,6.2,4.8,7.2,13.709,0.0,0.71,0.84,0.45,4.0,5.5,9.5,1.0333333333333334,3.2000000000000006,7.5,-0.2999999999999998,5.0,1.0
General Motors,2026,Hands,5.0,5.2,5.8,4.0,6.4,13.11,0.0,0.45,0.45,0.0,2.0,6.0,8.0,1.1153846153846154,2.7999999999999994,7.0,-0.5999999999999996,6.0,3.0
General Motors,2026,Shield,5.0,5.0,6.2,5.0,6.3,13.909,0.0,0.0,0.45,0.0,1.0,5.5,6.5,1.24,2.9333333333333336,6.0,0.2999999999999998,7.0,1.0
Tencent,2006,Lore,7.0,7.0,4.0,7.0,13.5,28.92,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5714285714285714,5.666666666666667,13.5,0.0,1.0,2.0
Tencent,2006,Craft,7.0,7.0,4.0,6.0,13.0,27.658,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.5714285714285714,5.333333333333333,13.0,0.0,2.0,2.0
Tencent,2006,Flow,7.0,7.0,4.0,5.0,12.5,26.32,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.5714285714285714,5.0,12.5,0.0,3.0,2.0
Tencent,2006,Helm,7.0,6.0,4.0,7.0,12.5,28.92,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.6666666666666666,5.333333333333333,12.5,0.0,3.0,2.0
Tencent,2006,Stewards,7.0,6.0,4.0,6.0,12.0,27.658,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.6666666666666666,5.0,12.0,0.0,4.0,2.0
Tencent,2006,Archive,6.0,6.0,4.0,5.0,10.5,24.025,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.6666666666666666,4.333333333333333,10.5,0.0,5.0,2.0
Tencent,2006,Hands,6.0,6.0,4.0,5.0,10.5,24.025,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.6666666666666666,4.333333333333333,10.5,0.0,5.0,2.0
Tencent,2006,Shield,6.0,5.0,4.2,5.0,9.3,23.816,0.0,0.0,0.45,0.0,1.0,8.5,9.5,0.8400000000000001,3.9333333333333336,9.0,0.3000000000000007,6.0,1.0
Tencent,2007,Helm,7.0,7.0,4.0,7.0,13.5,28.92,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5714285714285714,5.666666666666667,13.5,0.0,1.0,2.0
Tencent,2007,Lore,7.0,7.0,4.0,7.0,13.5,28.92,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5714285714285714,5.666666666666667,13.5,0.0,1.0,2.0
Tencent,2007,Craft,7.0,7.0,4.0,6.0,13.0,27.658,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.5714285714285714,5.333333333333333,13.0,0.0,2.0,2.0
Tencent,2007,Stewards,7.0,7.0,4.0,6.0,13.0,27.658,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.5714285714285714,5.333333333333333,13.0,0.0,2.0,2.0
Tencent,2007,Flow,7.0,7.0,4.0,5.0,12.5,26.32,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.5714285714285714,5.0,12.5,0.0,3.0,2.0
Tencent,2007,Hands,6.0,7.0,4.0,5.0,11.5,24.025,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.5714285714285714,4.666666666666667,11.5,0.0,4.0,2.0
Tencent,2007,Archive,6.0,6.0,4.0,5.0,10.5,24.025,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.6666666666666666,4.333333333333333,10.5,0.0,5.0,2.0
Tencent,2007,Shield,6.0,5.0,4.2,5.0,9.3,23.816,0.0,0.0,0.45,0.0,1.0,8.5,9.5,0.8400000000000001,3.9333333333333336,9.0,0.3000000000000007,6.0,1.0
Tencent,2008,Craft,7.0,8.0,4.0,6.0,14.0,27.658,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.5,5.666666666666667,14.0,0.0,1.0,2.0
Tencent,2008,Flow,7.0,8.0,4.0,5.0,13.5,26.32,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5,5.333333333333333,13.5,0.0,2.0,2.0
Tencent,2008,Helm,7.0,7.0,4.0,7.0,13.5,28.92,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5714285714285714,5.666666666666667,13.5,0.0,2.0,2.0
Tencent,2008,Lore,7.0,7.0,4.0,7.0,13.5,28.92,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5714285714285714,5.666666666666667,13.5,0.0,2.0,2.0
Tencent,2008,Stewards,7.0,7.0,4.0,6.0,13.0,27.658,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.5714285714285714,5.333333333333333,13.0,0.0,3.0,2.0
Tencent,2008,Hands,6.0,7.0,4.0,5.0,11.5,24.025,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.5714285714285714,4.666666666666667,11.5,0.0,4.0,2.0
Tencent,2008,Archive,6.0,6.0,4.0,5.0,10.5,24.025,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.6666666666666666,4.333333333333333,10.5,0.0,5.0,2.0
Tencent,2008,Shield,6.0,5.0,4.2,5.0,9.3,23.816,0.0,0.0,0.45,0.0,1.0,8.5,9.5,0.8400000000000001,3.9333333333333336,9.0,0.3000000000000007,6.0,1.0
Tencent,2009,Lore,7.0,8.0,4.0,8.0,15.0,30.412,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.5,6.333333333333333,15.0,0.0,1.0,2.0
Tencent,2009,Craft,7.0,8.0,4.0,6.0,14.0,27.888,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.5,5.666666666666667,14.0,0.0,2.0,2.0
Tencent,2009,Flow,7.0,8.0,4.0,5.0,13.5,26.511,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5,5.333333333333333,13.5,0.0,3.0,2.0
Tencent,2009,Helm,7.0,7.0,4.0,7.0,13.5,29.189,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5714285714285714,5.666666666666667,13.5,0.0,3.0,2.0
Tencent,2009,Stewards,7.0,7.0,4.0,6.0,13.0,27.888,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.5714285714285714,5.333333333333333,13.0,0.0,4.0,2.0
Tencent,2009,Archive,6.0,7.0,4.0,5.0,11.5,24.216,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.5714285714285714,4.666666666666667,11.5,0.0,5.0,2.0
Tencent,2009,Hands,6.0,7.0,4.0,5.0,11.5,24.216,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.5714285714285714,4.666666666666667,11.5,0.0,5.0,2.0
Tencent,2009,Shield,6.0,5.0,4.2,5.0,9.3,24.005,0.0,0.0,0.45,0.0,1.0,8.5,9.5,0.8400000000000001,3.9333333333333336,9.0,0.3000000000000007,6.0,1.0
Tencent,2010,Lore,8.0,8.0,4.0,8.0,16.0,34.431,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.5,6.666666666666667,16.0,0.0,1.0,2.0
Tencent,2010,Helm,7.0,8.0,4.0,8.0,15.0,32.136,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.5,6.333333333333333,15.0,0.0,2.0,2.0
Tencent,2010,Craft,7.0,8.0,4.0,7.0,14.5,30.797,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.5,6.0,14.5,0.0,3.0,2.0
Tencent,2010,Stewards,7.0,8.0,4.0,7.0,14.5,30.797,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.5,6.0,14.5,0.0,3.0,2.0
Tencent,2010,Flow,7.0,8.0,4.0,5.0,13.5,27.89,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5,5.333333333333333,13.5,0.0,4.0,2.0
Tencent,2010,Archive,7.0,7.0,4.0,5.0,12.5,27.89,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.5714285714285714,5.0,12.5,0.0,5.0,2.0
Tencent,2010,Hands,6.0,8.0,4.0,5.0,12.5,25.48,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.5,5.0,12.5,0.0,5.0,2.0
Tencent,2010,Shield,6.0,6.0,4.2,5.0,10.3,25.257,0.0,0.0,0.45,0.0,1.0,9.5,10.5,0.7000000000000001,4.266666666666667,10.0,0.3000000000000007,6.0,1.0
Tencent,2011,Lore,8.0,8.0,4.0,9.0,16.5,37.417,0.0,0.0,0.0,0.0,0.0,16.5,16.5,0.5,7.0,16.5,0.0,1.0,2.0
Tencent,2011,Helm,8.0,8.0,4.0,8.0,16.0,36.116,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.5,6.666666666666667,16.0,0.0,2.0,2.0
Tencent,2011,Craft,8.0,8.0,4.0,7.0,15.5,34.739,0.0,0.0,0.0,0.0,0.0,15.5,15.5,0.5,6.333333333333333,15.5,0.0,3.0,2.0
Tencent,2011,Stewards,7.0,8.0,4.0,7.0,14.5,32.272,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.5,6.0,14.5,0.0,4.0,2.0
Tencent,2011,Flow,7.0,8.0,4.0,5.0,13.5,29.288,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5,5.333333333333333,13.5,0.0,5.0,2.0
Tencent,2011,Hands,7.0,8.0,4.0,5.0,13.5,29.288,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5,5.333333333333333,13.5,0.0,5.0,2.0
Tencent,2011,Archive,7.0,7.0,4.0,5.0,12.5,29.288,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.5714285714285714,5.0,12.5,0.0,6.0,2.0
Tencent,2011,Shield,6.0,6.0,4.2,5.0,10.3,26.47,0.0,0.0,0.45,0.0,1.0,9.5,10.5,0.7000000000000001,4.266666666666667,10.0,0.3000000000000007,7.0,1.0
Tencent,2012,Lore,8.0,9.0,4.0,9.0,17.5,39.563,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,1.0,2.0
Tencent,2012,Craft,8.2,9.0,3.8,8.0,17.4,38.926,0.45,0.0,0.45,0.0,2.0,17.0,19.0,0.4222222222222222,7.133333333333333,18.0,-0.6000000000000014,2.0,3.0
Tencent,2012,Helm,8.0,8.0,4.0,9.0,16.5,39.563,0.0,0.0,0.0,0.0,0.0,16.5,16.5,0.5,7.0,16.5,0.0,3.0,2.0
Tencent,2012,Flow,8.2,9.0,3.8,6.0,16.4,35.757,0.45,0.0,0.45,0.0,2.0,16.0,18.0,0.4222222222222222,6.466666666666666,17.0,-0.6000000000000014,4.0,3.0
Tencent,2012,Stewards,7.0,8.0,4.0,7.0,14.5,34.012,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.5,6.0,14.5,0.0,5.0,2.0
Tencent,2012,Hands,7.0,8.0,4.0,5.0,13.5,30.711,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5,5.333333333333333,13.5,0.0,6.0,2.0
Tencent,2012,Archive,7.0,7.0,4.0,6.0,13.0,32.399,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.5714285714285714,5.333333333333333,13.0,0.0,7.0,2.0
Tencent,2012,Shield,6.0,6.0,4.2,5.0,10.3,27.789,0.0,0.0,0.45,0.0,1.0,9.5,10.5,0.7000000000000001,4.266666666666667,10.0,0.3000000000000007,8.0,1.0
Tencent,2013,Helm,8.0,9.0,4.0,9.0,17.5,40.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,1.0,2.0
Tencent,2013,Lore,8.0,9.0,4.0,9.0,17.5,40.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,1.0,2.0
Tencent,2013,Craft,8.2,9.0,3.8,8.0,17.4,39.331,0.45,0.0,0.45,0.0,2.0,17.0,19.0,0.4222222222222222,7.133333333333333,18.0,-0.6000000000000014,2.0,3.0
Tencent,2013,Flow,8.2,9.0,3.8,6.0,16.4,36.085,0.45,0.0,0.45,0.0,2.0,16.0,18.0,0.4222222222222222,6.466666666666666,17.0,-0.6000000000000014,3.0,3.0
Tencent,2013,Stewards,7.0,9.0,4.0,8.0,16.0,35.934,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.4444444444444444,6.666666666666667,16.0,0.0,4.0,2.0
Tencent,2013,Hands,7.0,9.0,4.0,5.0,14.5,30.983,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.4444444444444444,5.666666666666667,14.5,0.0,5.0,2.0
Tencent,2013,Archive,7.2,8.0,4.0,6.0,14.2,33.233,0.45,0.0,0.0,0.0,1.0,14.0,15.0,0.5,5.733333333333333,14.5,-0.3000000000000007,6.0,2.0
Tencent,2013,Shield,6.0,6.0,4.2,5.0,10.3,28.047,0.0,0.0,0.45,0.0,1.0,9.5,10.5,0.7000000000000001,4.266666666666667,10.0,0.3000000000000007,7.0,1.0
Tencent,2014,Helm,8.0,9.0,4.0,9.0,17.5,40.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,1.0,2.0
Tencent,2014,Lore,8.0,9.0,4.0,9.0,17.5,40.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,0.4444444444444444,7.333333333333333,17.5,0.0,1.0,2.0
