Society,Year,Node,Coherence,Capacity,Stress,Abstraction,_source_file,Node Value,Bond Strength,AC,K_S,sigma
Russia,1923,Shield,6.2,6.4,5.0,6.0,Russia_ENS_1800_2026_cleaned.csv,10.6,17.435,37.2,1.4000000000000004,52.08000000000002
Russia,1923,Lore,4.4,4.8,5.2,7.4,Russia_ENS_1800_2026_cleaned.csv,7.7,16.25,32.56,-0.40000000000000036,-13.024000000000013
Russia,1923,Stewards,3.6,4.4,4.4,3.8,Russia_ENS_1800_2026_cleaned.csv,5.5,11.606,13.68,0.0,0.0
Russia,1923,Craft,3.0,5.6,5.0,5.0,Russia_ENS_1800_2026_cleaned.csv,6.1,11.75,15.0,0.5999999999999996,8.999999999999995
Russia,1923,Hands,4.0,4.6,5.6,4.0,Russia_ENS_1800_2026_cleaned.csv,5.0,11.827,16.0,-1.0,-16.0
Russia,1923,Archive,4.6,3.6,4.8,4.2,Russia_ENS_1800_2026_cleaned.csv,5.5,13.38,19.32,-1.1999999999999997,-23.183999999999994
Russia,1923,Flow,5.4,5.0,4.8,5.4,Russia_ENS_1800_2026_cleaned.csv,8.3,15.875,29.160000000000004,0.20000000000000018,5.832000000000006
Russia,1924,Helm,5.6,5.4,7.0,6.6,Russia_ENS_1800_2026_cleaned.csv,7.3,15.426,36.959999999999994,-1.5999999999999996,-59.135999999999974
Russia,1924,Shield,5.8,6.0,4.2,5.6,Russia_ENS_1800_2026_cleaned.csv,10.4,16.627,32.48,1.7999999999999998,58.46399999999999
Russia,1924,Lore,5.4,5.2,6.0,7.0,Russia_ENS_1800_2026_cleaned.csv,8.1,16.155,37.800000000000004,-0.7999999999999998,-30.24
Russia,1924,Stewards,3.8,4.4,4.8,4.0,Russia_ENS_1800_2026_cleaned.csv,5.4,11.646,15.2,-0.39999999999999947,-6.079999999999991
Russia,1924,Craft,3.6,5.0,5.8,5.0,Russia_ENS_1800_2026_cleaned.csv,5.3,11.848,18.0,-0.7999999999999998,-14.399999999999997
Russia,1924,Hands,4.2,4.4,6.0,3.2,Russia_ENS_1800_2026_cleaned.csv,4.2,10.785,13.440000000000001,-1.5999999999999996,-21.503999999999998
Russia,1924,Archive,5.4,3.8,5.6,4.2,Russia_ENS_1800_2026_cleaned.csv,5.7,13.765,22.680000000000003,-1.7999999999999998,-40.824000000000005
Russia,1924,Flow,4.8,4.4,4.8,4.6,Russia_ENS_1800_2026_cleaned.csv,6.7,13.804,22.08,-0.39999999999999947,-8.831999999999988
Russia,1925,Helm,5.8,5.8,5.6,7.2,Russia_ENS_1800_2026_cleaned.csv,9.6,18.65,41.76,0.20000000000000018,8.352000000000007
Russia,1925,Shield,5.6,6.2,5.2,6.0,Russia_ENS_1800_2026_cleaned.csv,9.6,17.468,33.599999999999994,1.0,33.599999999999994
Russia,1925,Lore,6.0,5.6,4.8,6.8,Russia_ENS_1800_2026_cleaned.csv,10.2,19.179,40.8,0.7999999999999998,32.63999999999999
Russia,1925,Stewards,4.2,3.8,4.4,4.8,Russia_ENS_1800_2026_cleaned.csv,6.0,14.466,20.16,-0.6000000000000005,-12.09600000000001
Russia,1925,Craft,4.6,5.0,4.6,4.8,Russia_ENS_1800_2026_cleaned.csv,7.4,15.006,22.08,0.40000000000000036,8.832000000000008
Russia,1925,Hands,3.8,4.2,5.8,3.8,Russia_ENS_1800_2026_cleaned.csv,4.1,11.826,14.44,-1.5999999999999996,-23.103999999999996
Russia,1925,Archive,5.2,3.2,4.6,4.0,Russia_ENS_1800_2026_cleaned.csv,5.8,15.041,20.8,-1.3999999999999995,-29.11999999999999
Russia,1925,Flow,5.2,5.4,5.0,4.6,Russia_ENS_1800_2026_cleaned.csv,7.9,15.477,23.919999999999998,0.40000000000000036,9.568000000000008
Russia,1926,Helm,5.6,5.8,6.0,6.2,Russia_ENS_1800_2026_cleaned.csv,8.5,16.221,34.72,-0.20000000000000018,-6.944000000000006
Russia,1926,Shield,6.0,6.8,5.8,6.4,Russia_ENS_1800_2026_cleaned.csv,10.2,17.082,38.400000000000006,1.0,38.400000000000006
Russia,1926,Lore,4.6,5.0,4.8,7.6,Russia_ENS_1800_2026_cleaned.csv,8.6,16.961,34.959999999999994,0.20000000000000018,6.992000000000005
Russia,1926,Stewards,4.2,4.4,5.0,3.4,Russia_ENS_1800_2026_cleaned.csv,5.3,11.789,14.28,-0.5999999999999996,-8.567999999999994
Russia,1926,Craft,4.2,5.2,5.0,4.6,Russia_ENS_1800_2026_cleaned.csv,6.7,13.181,19.32,0.20000000000000018,3.8640000000000034
Russia,1926,Hands,3.8,3.6,6.0,3.8,Russia_ENS_1800_2026_cleaned.csv,3.3,11.138,14.44,-2.4,-34.656
Russia,1926,Archive,5.0,4.0,5.2,4.4,Russia_ENS_1800_2026_cleaned.csv,6.0,14.018,22.0,-1.2000000000000002,-26.400000000000006
Russia,1926,Flow,4.8,5.4,4.4,5.6,Russia_ENS_1800_2026_cleaned.csv,8.6,15.548,26.88,1.0,26.88
Russia,1927,Helm,6.2,6.0,6.4,6.4,Russia_ENS_1800_2026_cleaned.csv,9.0,18.392,39.68000000000001,-0.40000000000000036,-15.872000000000018
Russia,1927,Shield,6.4,5.6,4.6,5.2,Russia_ENS_1800_2026_cleaned.csv,10.0,18.824,33.28,1.0,33.28
Russia,1927,Lore,5.0,4.4,5.8,7.0,Russia_ENS_1800_2026_cleaned.csv,7.1,17.588,35.0,-1.3999999999999995,-48.99999999999998
Russia,1927,Stewards,5.2,4.4,4.8,4.2,Russia_ENS_1800_2026_cleaned.csv,6.9,15.614,21.840000000000003,-0.39999999999999947,-8.73599999999999
Russia,1927,Craft,4.6,5.0,4.8,4.8,Russia_ENS_1800_2026_cleaned.csv,7.2,15.31,22.08,0.20000000000000018,4.416000000000004
Russia,1927,Hands,3.8,4.0,5.0,4.6,Russia_ENS_1800_2026_cleaned.csv,5.1,13.557,17.479999999999997,-1.0,-17.479999999999997
Russia,1927,Archive,5.6,3.6,4.4,5.2,Russia_ENS_1800_2026_cleaned.csv,7.4,17.717,29.119999999999997,-0.8000000000000003,-23.296000000000006
Russia,1927,Flow,5.2,5.0,4.8,5.4,Russia_ENS_1800_2026_cleaned.csv,8.1,16.993,28.080000000000002,0.20000000000000018,5.616000000000005
Russia,1928,Helm,6.6,7.4,6.4,7.4,Russia_ENS_1800_2026_cleaned.csv,11.3,18.349,48.839999999999996,1.0,48.839999999999996
Russia,1928,Shield,7.4,7.6,4.8,6.2,Russia_ENS_1800_2026_cleaned.csv,13.3,19.291,45.88,2.8,128.464
Russia,1928,Lore,4.8,4.2,6.4,7.6,Russia_ENS_1800_2026_cleaned.csv,6.4,16.249,36.48,-2.2,-80.256
Russia,1928,Stewards,2.8,2.0,7.4,4.4,Russia_ENS_1800_2026_cleaned.csv,-0.4,9.668,12.32,-5.4,-66.528
Russia,1928,Craft,5.8,5.8,7.4,6.0,Russia_ENS_1800_2026_cleaned.csv,7.2,15.348,34.8,-1.6000000000000005,-55.680000000000014
Russia,1928,Hands,3.0,2.4,8.0,3.4,Russia_ENS_1800_2026_cleaned.csv,-0.9,8.621,10.2,-5.6,-57.11999999999999
Russia,1928,Archive,4.8,5.2,6.6,5.8,Russia_ENS_1800_2026_cleaned.csv,6.3,14.374,27.84,-1.3999999999999995,-38.975999999999985
Russia,1928,Flow,4.2,5.2,5.6,5.0,Russia_ENS_1800_2026_cleaned.csv,6.3,13.287,21.0,-0.39999999999999947,-8.399999999999988
Russia,1929,Helm,7.2,6.2,6.8,6.8,Russia_ENS_1800_2026_cleaned.csv,10.0,17.603,48.96,-0.5999999999999996,-29.375999999999983
Russia,1929,Shield,6.8,8.0,5.2,6.6,Russia_ENS_1800_2026_cleaned.csv,12.9,18.105,44.879999999999995,2.8,125.66399999999997
Russia,1929,Lore,4.8,4.2,7.2,8.0,Russia_ENS_1800_2026_cleaned.csv,5.8,15.679,38.4,-3.0,-115.19999999999999
Russia,1929,Stewards,2.0,2.6,8.6,3.8,Russia_ENS_1800_2026_cleaned.csv,-2.1,7.236,7.6,-6.0,-45.599999999999994
Russia,1929,Craft,5.0,6.4,7.2,6.0,Russia_ENS_1800_2026_cleaned.csv,7.2,14.066,30.0,-0.7999999999999998,-23.999999999999993
Russia,1929,Hands,3.4,2.8,8.4,4.2,Russia_ENS_1800_2026_cleaned.csv,-0.1,9.603,14.28,-5.6000000000000005,-79.968
Russia,1929,Archive,5.2,5.4,5.8,5.6,Russia_ENS_1800_2026_cleaned.csv,7.6,14.764,29.119999999999997,-0.39999999999999947,-11.647999999999984
Russia,1929,Flow,3.8,3.6,6.2,5.4,Russia_ENS_1800_2026_cleaned.csv,3.9,12.474,20.52,-2.6,-53.352000000000004
Russia,1930,Helm,7.4,7.0,7.2,8.2,Russia_ENS_1800_2026_cleaned.csv,11.3,18.975,60.68,-0.20000000000000018,-12.13600000000001
Russia,1930,Shield,7.2,6.8,4.6,7.2,Russia_ENS_1800_2026_cleaned.csv,13.0,19.751,51.84,2.2,114.04800000000002
Russia,1930,Lore,4.4,6.0,7.4,7.8,Russia_ENS_1800_2026_cleaned.csv,6.9,15.096,34.32,-1.4000000000000004,-48.048000000000016
Russia,1930,Stewards,2.0,1.8,9.8,3.4,Russia_ENS_1800_2026_cleaned.csv,-4.3,6.524,6.8,-8.0,-54.4
Russia,1930,Craft,5.0,6.6,6.8,6.6,Russia_ENS_1800_2026_cleaned.csv,8.1,15.065,33.0,-0.20000000000000018,-6.600000000000006
Russia,1930,Hands,2.4,2.8,9.6,3.4,Russia_ENS_1800_2026_cleaned.csv,-2.7,7.103,8.16,-6.8,-55.488
Russia,1930,Archive,5.6,5.0,5.8,6.2,Russia_ENS_1800_2026_cleaned.csv,7.9,16.03,34.72,-0.7999999999999998,-27.775999999999993
Russia,1930,Flow,4.0,2.8,7.6,5.4,Russia_ENS_1800_2026_cleaned.csv,1.9,12.122,21.6,-4.8,-103.68
Russia,1931,Helm,8.6,6.8,7.4,7.8,Russia_ENS_1800_2026_cleaned.csv,11.9,18.427,67.08,-0.6000000000000005,-40.24800000000003
Russia,1931,Shield,7.4,6.4,4.8,6.6,Russia_ENS_1800_2026_cleaned.csv,12.3,18.045,48.839999999999996,1.6000000000000005,78.14400000000002
Russia,1931,Lore,5.0,4.8,7.4,7.2,Russia_ENS_1800_2026_cleaned.csv,6.0,14.287,36.0,-2.6000000000000005,-93.60000000000002
Russia,1931,Stewards,1.8,2.2,9.8,2.4,Russia_ENS_1800_2026_cleaned.csv,-4.6,4.902,4.32,-7.6000000000000005,-32.83200000000001
Russia,1931,Craft,4.6,6.6,8.0,6.6,Russia_ENS_1800_2026_cleaned.csv,6.5,12.968,30.359999999999996,-1.4000000000000004,-42.504000000000005
Russia,1931,Hands,2.6,3.8,9.8,3.4,Russia_ENS_1800_2026_cleaned.csv,-1.7,6.871,8.84,-6.000000000000001,-53.040000000000006
Russia,1931,Archive,4.4,4.8,6.6,6.2,Russia_ENS_1800_2026_cleaned.csv,5.7,13.149,27.280000000000005,-1.7999999999999998,-49.104000000000006
Russia,1931,Flow,3.6,3.6,8.6,5.0,Russia_ENS_1800_2026_cleaned.csv,1.1,10.051,18.0,-5.0,-90.0
Russia,1932,Helm,7.2,8.2,7.6,9.0,Russia_ENS_1800_2026_cleaned.csv,12.3,17.09,64.8,0.5999999999999996,38.879999999999974
Russia,1932,Shield,6.6,7.2,4.8,6.6,Russia_ENS_1800_2026_cleaned.csv,12.3,16.399,43.559999999999995,2.4000000000000004,104.544
Russia,1932,Lore,5.0,4.8,8.2,6.8,Russia_ENS_1800_2026_cleaned.csv,5.0,12.9,34.0,-3.3999999999999995,-115.59999999999998
Russia,1932,Stewards,2.0,2.0,9.6,3.0,Russia_ENS_1800_2026_cleaned.csv,-4.1,5.568,6.0,-7.6,-45.599999999999994
Russia,1932,Craft,5.2,4.8,6.6,5.8,Russia_ENS_1800_2026_cleaned.csv,6.3,13.135,30.16,-1.7999999999999998,-54.288
Russia,1932,Hands,2.2,1.8,9.4,3.8,Russia_ENS_1800_2026_cleaned.csv,-3.5,6.607,8.36,-7.6000000000000005,-63.536
Russia,1932,Archive,4.6,6.0,6.8,5.4,Russia_ENS_1800_2026_cleaned.csv,6.5,11.992,24.84,-0.7999999999999998,-19.871999999999996
Russia,1932,Flow,3.4,3.8,8.0,3.2,Russia_ENS_1800_2026_cleaned.csv,0.8,7.949,10.88,-4.2,-45.696000000000005
Russia,1933,Helm,8.0,7.6,5.4,8.2,Russia_ENS_1800_2026_cleaned.csv,14.3,23.842,65.6,2.1999999999999993,144.31999999999994
Russia,1933,Shield,7.4,7.8,5.6,6.4,Russia_ENS_1800_2026_cleaned.csv,12.8,21.015,47.36000000000001,2.2,104.19200000000002
Russia,1933,Lore,4.2,6.0,5.8,6.6,Russia_ENS_1800_2026_cleaned.csv,7.7,16.239,27.72,0.20000000000000018,5.544000000000005
Russia,1933,Stewards,3.4,4.4,7.4,4.0,Russia_ENS_1800_2026_cleaned.csv,2.4,11.057,13.6,-3.0,-40.8
Russia,1933,Craft,5.8,7.0,6.6,7.2,Russia_ENS_1800_2026_cleaned.csv,9.8,18.762,41.76,0.40000000000000036,16.704000000000015
Russia,1933,Hands,3.6,4.2,7.2,3.8,Russia_ENS_1800_2026_cleaned.csv,2.5,11.251,13.68,-3.0,-41.04
Russia,1933,Archive,6.2,4.8,6.0,6.2,Russia_ENS_1800_2026_cleaned.csv,8.1,18.778,38.440000000000005,-1.2000000000000002,-46.128000000000014
Russia,1933,Flow,5.2,5.4,6.8,5.0,Russia_ENS_1800_2026_cleaned.csv,6.3,15.379,26.0,-1.3999999999999995,-36.399999999999984
Russia,1934,Helm,8.2,8.2,6.6,8.6,Russia_ENS_1800_2026_cleaned.csv,14.1,24.725,70.52,1.5999999999999996,112.83199999999997
Russia,1934,Shield,8.4,7.4,5.6,6.8,Russia_ENS_1800_2026_cleaned.csv,13.6,24.25,57.12,1.8000000000000007,102.81600000000003
Russia,1934,Lore,5.4,5.4,6.6,6.6,Russia_ENS_1800_2026_cleaned.csv,7.5,18.423,35.64,-1.1999999999999993,-42.76799999999997
Russia,1934,Stewards,4.6,4.2,6.8,4.4,Russia_ENS_1800_2026_cleaned.csv,4.2,14.529,20.24,-2.5999999999999996,-52.62399999999999
Russia,1934,Craft,5.6,7.8,7.2,6.0,Russia_ENS_1800_2026_cleaned.csv,9.2,17.672,33.599999999999994,0.5999999999999996,20.159999999999986
Russia,1934,Hands,4.2,4.6,7.2,3.4,Russia_ENS_1800_2026_cleaned.csv,3.3,12.426,14.28,-2.6000000000000005,-37.12800000000001
Russia,1934,Archive,6.6,4.6,5.6,6.0,Russia_ENS_1800_2026_cleaned.csv,8.6,20.618,39.599999999999994,-1.0,-39.599999999999994
Russia,1934,Flow,5.2,5.4,5.4,5.2,Russia_ENS_1800_2026_cleaned.csv,7.8,17.496,27.040000000000003,0.0,0.0
Russia,1935,Helm,7.8,7.6,6.4,7.6,Russia_ENS_1800_2026_cleaned.csv,12.8,23.154,59.279999999999994,1.1999999999999993,71.13599999999995
Russia,1935,Shield,7.8,7.8,4.4,6.6,Russia_ENS_1800_2026_cleaned.csv,14.5,23.987,51.48,3.3999999999999995,175.03199999999995
Russia,1935,Lore,5.4,5.2,5.8,7.6,Russia_ENS_1800_2026_cleaned.csv,8.6,19.968,41.04,-0.5999999999999996,-24.623999999999985
Russia,1935,Stewards,3.6,3.8,6.8,3.4,Russia_ENS_1800_2026_cleaned.csv,2.3,11.456,12.24,-3.0,-36.72
Russia,1935,Craft,6.0,7.2,5.6,7.0,Russia_ENS_1800_2026_cleaned.csv,11.1,20.512,42.0,1.6000000000000005,67.20000000000002
Russia,1935,Hands,4.0,4.0,6.4,3.8,Russia_ENS_1800_2026_cleaned.csv,3.5,12.877,15.2,-2.4000000000000004,-36.480000000000004
Russia,1935,Archive,5.8,5.8,5.6,6.0,Russia_ENS_1800_2026_cleaned.csv,9.0,19.099,34.8,0.20000000000000018,6.960000000000005
Russia,1935,Flow,5.2,5.0,5.8,4.6,Russia_ENS_1800_2026_cleaned.csv,6.7,16.319,23.919999999999998,-0.7999999999999998,-19.135999999999996
Russia,1936,Helm,8.8,6.4,7.2,8.0,Russia_ENS_1800_2026_cleaned.csv,12.0,23.275,70.4,-0.7999999999999998,-56.31999999999999
Russia,1936,Shield,7.2,7.4,6.8,7.8,Russia_ENS_1800_2026_cleaned.csv,11.7,21.334,56.16,0.6000000000000005,33.696000000000026
Russia,1936,Lore,5.2,4.8,6.8,7.4,Russia_ENS_1800_2026_cleaned.csv,6.9,17.991,38.480000000000004,-2.0,-76.96000000000001
Russia,1936,Stewards,3.6,3.2,7.2,4.2,Russia_ENS_1800_2026_cleaned.csv,1.7,11.798,15.120000000000001,-4.0,-60.480000000000004
Russia,1936,Craft,6.8,6.6,5.0,5.6,Russia_ENS_1800_2026_cleaned.csv,11.2,20.027,38.08,1.5999999999999996,60.92799999999998
Russia,1936,Hands,4.6,3.8,6.8,4.8,Russia_ENS_1800_2026_cleaned.csv,4.0,14.354,22.08,-3.0,-66.24
Russia,1936,Archive,5.0,5.2,7.6,5.6,Russia_ENS_1800_2026_cleaned.csv,5.4,15.315,28.0,-2.3999999999999995,-67.19999999999999
Russia,1936,Flow,5.0,5.6,6.2,4.2,Russia_ENS_1800_2026_cleaned.csv,6.5,14.708,21.0,-0.6000000000000005,-12.600000000000012
Russia,1937,Helm,8.6,6.8,8.4,8.2,Russia_ENS_1800_2026_cleaned.csv,11.1,17.981,70.52,-1.6000000000000005,-112.83200000000004
Russia,1937,Shield,5.2,4.4,9.0,5.8,Russia_ENS_1800_2026_cleaned.csv,3.5,12.351,30.16,-4.6,-138.736
Russia,1937,Lore,4.6,3.0,8.0,7.8,Russia_ENS_1800_2026_cleaned.csv,3.5,13.863,35.879999999999995,-5.0,-179.39999999999998
Russia,1937,Stewards,3.6,4.4,8.2,4.4,Russia_ENS_1800_2026_cleaned.csv,2.0,9.615,15.840000000000002,-3.799999999999999,-60.191999999999986
Russia,1937,Craft,4.6,5.6,7.4,6.6,Russia_ENS_1800_2026_cleaned.csv,6.1,13.222,30.359999999999996,-1.8000000000000007,-54.64800000000002
Russia,1937,Hands,3.6,3.4,7.8,4.0,Russia_ENS_1800_2026_cleaned.csv,1.2,9.4,14.4,-4.4,-63.36000000000001
Russia,1937,Archive,5.0,4.2,8.2,4.2,Russia_ENS_1800_2026_cleaned.csv,3.1,11.089,21.0,-3.999999999999999,-83.99999999999999
Russia,1937,Flow,4.6,4.8,7.0,5.0,Russia_ENS_1800_2026_cleaned.csv,4.9,11.988,23.0,-2.2,-50.6
Russia,1938,Helm,8.0,6.2,7.2,8.6,Russia_ENS_1800_2026_cleaned.csv,11.3,18.551,68.8,-1.0,-68.8
Russia,1938,Shield,4.2,4.0,7.4,5.2,Russia_ENS_1800_2026_cleaned.csv,3.4,11.46,21.840000000000003,-3.4000000000000004,-74.25600000000001
Russia,1938,Lore,4.0,3.4,7.6,5.6,Russia_ENS_1800_2026_cleaned.csv,2.6,11.468,22.4,-4.199999999999999,-94.07999999999998
Russia,1938,Stewards,4.0,3.8,6.6,3.6,Russia_ENS_1800_2026_cleaned.csv,3.0,10.031,14.4,-2.8,-40.32
Russia,1938,Craft,5.0,6.0,7.6,6.6,Russia_ENS_1800_2026_cleaned.csv,6.7,13.545,33.0,-1.5999999999999996,-52.79999999999999
Russia,1938,Hands,3.6,3.8,5.6,3.8,Russia_ENS_1800_2026_cleaned.csv,3.7,10.151,13.68,-1.7999999999999998,-24.624
Russia,1938,Archive,3.8,3.8,8.8,5.4,Russia_ENS_1800_2026_cleaned.csv,1.5,10.469,20.52,-5.000000000000001,-102.60000000000002
Russia,1938,Flow,6.0,4.4,6.8,4.8,Russia_ENS_1800_2026_cleaned.csv,6.0,13.549,28.799999999999997,-2.3999999999999995,-69.11999999999998
Russia,1939,Helm,8.2,7.8,4.4,7.8,Russia_ENS_1800_2026_cleaned.csv,15.5,25.82,63.959999999999994,3.3999999999999995,217.46399999999994
Russia,1939,Shield,5.8,6.8,5.0,6.2,Russia_ENS_1800_2026_cleaned.csv,10.7,19.797,35.96,1.7999999999999998,64.728
Russia,1939,Lore,5.2,5.2,5.8,6.4,Russia_ENS_1800_2026_cleaned.csv,7.8,18.366,33.28,-0.5999999999999996,-19.96799999999999
Russia,1939,Stewards,4.8,4.6,4.8,4.2,Russia_ENS_1800_2026_cleaned.csv,6.7,15.804,20.16,-0.20000000000000018,-4.032000000000004
Russia,1939,Craft,6.0,7.0,5.2,6.6,Russia_ENS_1800_2026_cleaned.csv,11.1,20.406,39.599999999999994,1.7999999999999998,71.27999999999999
Russia,1939,Hands,4.8,5.2,5.8,3.8,Russia_ENS_1800_2026_cleaned.csv,6.1,14.619,18.24,-0.5999999999999996,-10.943999999999992
Russia,1939,Archive,4.6,5.0,4.8,5.4,Russia_ENS_1800_2026_cleaned.csv,7.5,16.938,24.84,0.20000000000000018,4.968000000000004
Russia,1939,Flow,4.4,5.8,5.2,5.0,Russia_ENS_1800_2026_cleaned.csv,7.5,15.808,22.0,0.5999999999999996,13.199999999999992
Russia,1940,Helm,7.8,7.4,5.2,7.8,Russia_ENS_1800_2026_cleaned.csv,13.9,25.601,60.839999999999996,2.2,133.848
Russia,1940,Shield,5.6,7.2,5.8,5.6,Russia_ENS_1800_2026_cleaned.csv,9.8,18.929,31.359999999999996,1.4000000000000004,43.904
Russia,1940,Lore,5.4,4.6,5.2,7.0,Russia_ENS_1800_2026_cleaned.csv,8.3,20.678,37.800000000000004,-0.6000000000000005,-22.68000000000002
Russia,1940,Stewards,5.4,5.2,5.4,3.4,Russia_ENS_1800_2026_cleaned.csv,6.9,16.12,18.36,-0.20000000000000018,-3.6720000000000033
Russia,1940,Craft,6.2,6.8,4.6,6.6,Russia_ENS_1800_2026_cleaned.csv,11.7,22.202,40.92,2.2,90.02400000000002
Russia,1940,Hands,5.8,5.0,5.4,4.2,Russia_ENS_1800_2026_cleaned.csv,7.5,17.882,24.36,-0.40000000000000036,-9.744000000000009
Russia,1940,Archive,5.2,6.0,5.0,6.2,Russia_ENS_1800_2026_cleaned.csv,9.3,19.576,32.24,1.0,32.24
Russia,1940,Flow,4.8,4.6,4.2,5.4,Russia_ENS_1800_2026_cleaned.csv,7.9,18.509,25.92,0.39999999999999947,10.367999999999986
Russia,1941,Helm,6.2,7.4,7.4,5.6,Russia_ENS_1800_2026_cleaned.csv,9.0,14.404,34.72,0.0,0.0
Russia,1941,Shield,4.6,5.6,10.0,5.6,Russia_ENS_1800_2026_cleaned.csv,3.0,11.112,25.759999999999998,-4.4,-113.344
Russia,1941,Lore,5.6,5.2,6.8,6.0,Russia_ENS_1800_2026_cleaned.csv,7.0,14.388,33.599999999999994,-1.5999999999999996,-53.75999999999998
Russia,1941,Stewards,5.0,4.4,6.4,4.4,Russia_ENS_1800_2026_cleaned.csv,5.2,12.414,22.0,-2.0,-44.0
Russia,1941,Craft,5.4,5.8,6.6,6.0,Russia_ENS_1800_2026_cleaned.csv,7.6,14.259,32.400000000000006,-0.7999999999999998,-25.919999999999998
Russia,1941,Hands,4.0,4.8,8.6,4.4,Russia_ENS_1800_2026_cleaned.csv,2.4,10.038,17.6,-3.8,-66.88
Russia,1941,Archive,6.2,4.6,7.6,6.4,Russia_ENS_1800_2026_cleaned.csv,6.4,14.947,39.68000000000001,-3.0,-119.04000000000002
Russia,1941,Flow,4.2,3.8,8.6,4.8,Russia_ENS_1800_2026_cleaned.csv,1.8,10.641,20.16,-4.8,-96.768
Russia,1942,Helm,6.8,5.4,7.6,7.0,Russia_ENS_1800_2026_cleaned.csv,8.1,16.223,47.6,-2.1999999999999993,-104.71999999999997
Russia,1942,Shield,6.0,5.2,9.2,5.8,Russia_ENS_1800_2026_cleaned.csv,4.9,13.394,34.8,-3.999999999999999,-139.19999999999996
Russia,1942,Lore,4.6,4.8,6.4,6.2,Russia_ENS_1800_2026_cleaned.csv,6.1,13.604,28.52,-1.6000000000000005,-45.63200000000001
Russia,1942,Stewards,6.0,5.2,8.0,4.6,Russia_ENS_1800_2026_cleaned.csv,5.5,13.055,27.599999999999998,-2.8,-77.27999999999999
Russia,1942,Craft,6.0,7.0,7.4,6.2,Russia_ENS_1800_2026_cleaned.csv,8.7,14.785,37.2,-0.40000000000000036,-14.880000000000015
Russia,1942,Hands,5.0,4.4,8.6,4.2,Russia_ENS_1800_2026_cleaned.csv,2.9,11.187,21.0,-4.199999999999999,-88.19999999999999
Russia,1942,Archive,4.6,4.4,6.8,6.0,Russia_ENS_1800_2026_cleaned.csv,5.2,13.206,27.599999999999998,-2.3999999999999995,-66.23999999999998
Russia,1942,Flow,2.8,4.2,7.6,3.2,Russia_ENS_1800_2026_cleaned.csv,1.0,7.761,8.959999999999999,-3.3999999999999995,-30.46399999999999
Russia,1943,Helm,7.6,7.6,7.0,7.6,Russia_ENS_1800_2026_cleaned.csv,12.0,23.128,57.76,0.5999999999999996,34.65599999999998
Russia,1943,Shield,8.4,7.6,7.0,6.8,Russia_ENS_1800_2026_cleaned.csv,12.4,23.583,57.12,0.5999999999999996,34.27199999999998
Russia,1943,Lore,5.6,4.6,5.6,6.4,Russia_ENS_1800_2026_cleaned.csv,7.8,19.819,35.839999999999996,-1.0,-35.839999999999996
Russia,1943,Stewards,5.0,5.0,5.8,4.0,Russia_ENS_1800_2026_cleaned.csv,6.2,15.852,20.0,-0.7999999999999998,-15.999999999999996
Russia,1943,Craft,7.6,6.4,6.0,6.6,Russia_ENS_1800_2026_cleaned.csv,11.3,23.097,50.16,0.40000000000000036,20.064000000000018
Russia,1943,Hands,5.4,5.4,7.0,4.0,Russia_ENS_1800_2026_cleaned.csv,5.8,15.73,21.6,-1.5999999999999996,-34.559999999999995
Russia,1943,Archive,5.8,5.0,7.0,6.4,Russia_ENS_1800_2026_cleaned.csv,7.0,19.006,37.12,-2.0,-74.24
Russia,1943,Flow,5.4,5.0,6.8,5.4,Russia_ENS_1800_2026_cleaned.csv,6.3,17.428,29.160000000000004,-1.7999999999999998,-52.488
Russia,1944,Helm,7.8,7.8,6.4,8.0,Russia_ENS_1800_2026_cleaned.csv,13.2,25.403,62.4,1.3999999999999995,87.35999999999997
Russia,1944,Shield,8.8,9.4,5.0,7.0,Russia_ENS_1800_2026_cleaned.csv,16.7,27.433,61.60000000000001,4.4,271.0400000000001
Russia,1944,Lore,6.0,5.6,5.4,7.2,Russia_ENS_1800_2026_cleaned.csv,9.8,22.442,43.2,0.1999999999999993,8.63999999999997
Russia,1944,Stewards,5.0,4.4,5.0,4.4,Russia_ENS_1800_2026_cleaned.csv,6.6,17.545,22.0,-0.5999999999999996,-13.199999999999992
Russia,1944,Craft,7.0,7.8,5.2,6.8,Russia_ENS_1800_2026_cleaned.csv,13.0,23.996,47.6,2.5999999999999996,123.75999999999999
Russia,1944,Hands,3.6,4.6,6.0,3.6,Russia_ENS_1800_2026_cleaned.csv,4.0,13.007,12.96,-1.4000000000000004,-18.144000000000005
Russia,1944,Archive,6.0,6.2,4.6,5.6,Russia_ENS_1800_2026_cleaned.csv,10.4,21.335,33.599999999999994,1.6000000000000005,53.76000000000001
Russia,1944,Flow,4.8,6.2,6.0,4.6,Russia_ENS_1800_2026_cleaned.csv,7.3,16.646,22.08,0.20000000000000018,4.416000000000004
Russia,1945,Helm,8.2,7.4,4.8,7.0,Russia_ENS_1800_2026_cleaned.csv,14.3,29.859,57.39999999999999,2.6000000000000005,149.24
Russia,1945,Shield,9.0,8.8,4.0,8.4,Russia_ENS_1800_2026_cleaned.csv,18.0,34.102,75.60000000000001,4.800000000000001,362.8800000000001
Russia,1945,Lore,7.0,5.2,5.2,6.6,Russia_ENS_1800_2026_cleaned.csv,10.3,26.505,46.199999999999996,0.0,0.0
