Society,Year,T_Offset,Society_ID,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime,Regime_Label_Calc
Russia,1980,T+180,Society_A,8.688,6.9,STRAINED_COHERENT,Strained-Coherent
Russia,1981,T+181,Society_A,8.925,7.3,STRAINED_COHERENT,Strained-Coherent
Russia,1982,T+182,Society_A,8.9,7.6,STRAINED_COHERENT,Strained-Coherent
Russia,1983,T+183,Society_A,8.838,6.9,STRAINED_COHERENT,Strained-Coherent
Russia,1984,T+184,Society_A,9.0,7.0,STRAINED_COHERENT,Strained-Coherent
Russia,1985,T+185,Society_A,10.125,7.3,STRAINED_COHERENT,Strained-Coherent
Russia,1986,T+186,Society_A,9.488,6.5,STRAINED_COHERENT,Strained-Coherent
Russia,1987,T+187,Society_A,10.075,6.9,STRAINED_COHERENT,Strained-Coherent
Russia,1988,T+188,Society_A,8.5,6.4,STRAINED_COHERENT,Strained-Coherent
Russia,1989,T+189,Society_A,7.775,5.2,FRAGMENTED,Fragmented-Capable
Russia,1990,T+190,Society_A,5.225,2.4,MODERATE_STRESS,Moderate Stress
Russia,1991,T+191,Society_A,2.2,-1.6,LOCAL_NODE_FAILURE,Local Node Failure
Russia,1992,T+192,Society_A,0.912,-1.7,LOCAL_NODE_FAILURE,Local Node Failure
Russia,1993,T+193,Society_A,1.25,-0.6,SYSTEMIC_CRISIS,Systemic Crisis
Russia,1994,T+194,Society_A,0.987,-1.7,LOCAL_NODE_FAILURE,Local Node Failure
Russia,1995,T+195,Society_A,2.062,-0.1,SYSTEMIC_CRISIS,Systemic Crisis
Russia,1996,T+196,Society_A,1.413,-1.9,LOCAL_NODE_FAILURE,Local Node Failure
Russia,1997,T+197,Society_A,3.913,3.1,SYSTEMIC_CRISIS,Systemic Crisis
Russia,1998,T+198,Society_A,1.375,-1.9,LOCAL_NODE_FAILURE,Local Node Failure
Russia,1999,T+199,Society_A,3.288,2.2,SYSTEMIC_CRISIS,Systemic Crisis
Russia,2000,T+200,Society_A,8.312,7.3,STRAINED_COHERENT,Strained-Coherent
Russia,2001,T+201,Society_A,8.238,6.1,STRAINED_COHERENT,Strained-Coherent
Russia,2002,T+202,Society_A,8.1,6.4,STRAINED_COHERENT,Strained-Coherent
Russia,2003,T+203,Society_A,8.45,6.8,STRAINED_COHERENT,Strained-Coherent
Russia,2004,T+204,Society_A,11.363,7.8,STRAINED_COHERENT,Strained-Coherent
Russia,2005,T+205,Society_A,11.863,8.0,STRAINED_COHERENT,Strained-Coherent
Russia,2006,T+206,Society_A,11.587,7.2,STRAINED_COHERENT,Strained-Coherent
Russia,2007,T+207,Society_A,11.725,8.7,STRAINED_COHERENT,Strained-Coherent
Russia,2008,T+208,Society_A,10.825,8.6,STRAINED_COHERENT,Strained-Coherent
Russia,2009,T+209,Society_A,9.45,5.9,STRAINED_COHERENT,Strained-Coherent
Russia,2010,T+210,Society_A,11.45,10.5,STRAINED_COHERENT,Strained-Coherent
Russia,2011,T+211,Society_A,11.525,10.2,STRAINED_COHERENT,Strained-Coherent
Russia,2012,T+212,Society_A,10.887,7.6,STRAINED_COHERENT,Strained-Coherent
Russia,2013,T+213,Society_A,11.837,9.4,STRAINED_COHERENT,Strained-Coherent
Russia,2014,T+214,Society_A,10.988,8.8,STRAINED_COHERENT,Strained-Coherent
Russia,2015,T+215,Society_A,9.362,6.0,STRAINED_COHERENT,Strained-Coherent
Russia,2016,T+216,Society_A,9.088,4.5,STRAINED_COHERENT,Strained-Coherent
Russia,2017,T+217,Society_A,11.15,8.9,STRAINED_COHERENT,Strained-Coherent
Russia,2018,T+218,Society_A,11.062,8.0,STRAINED_COHERENT,Strained-Coherent
Russia,2019,T+219,Society_A,11.175,8.1,STRAINED_COHERENT,Strained-Coherent
Russia,2020,T+220,Society_A,8.775,5.6,STRAINED_COHERENT,Strained-Coherent
Russia,2021,T+221,Society_A,11.275,8.3,STRAINED_COHERENT,Strained-Coherent
Russia,2022,T+222,Society_A,7.113,5.0,FRAGMENTED,Fragmented-Capable
Russia,2023,T+223,Society_A,7.338,4.2,FRAGMENTED,Fragmented-Capable
Russia,2024,T+224,Society_A,7.475,5.3,FRAGMENTED,Fragmented-Capable
Russia,2025,T+225,Society_A,8.537,5.7,STRAINED_COHERENT,Strained-Coherent
Russia,2026,T+226,Society_A,8.75,7.1,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1880,T+0,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1881,T+1,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1882,T+2,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1883,T+3,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1884,T+4,Society_F,15.075,8.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1885,T+5,Society_F,14.575,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1886,T+6,Society_F,14.075,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1887,T+7,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1888,T+8,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1889,T+9,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1890,T+10,Society_F,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1891,T+11,Society_F,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1892,T+12,Society_F,14.45,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1893,T+13,Society_F,14.3,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1894,T+14,Society_F,14.825,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1895,T+15,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1896,T+16,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1897,T+17,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1898,T+18,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1899,T+19,Society_F,14.7,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1900,T+20,Society_F,14.575,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1901,T+21,Society_F,14.7,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1902,T+22,Society_F,14.825,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1903,T+23,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1904,T+24,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1905,T+25,Society_F,14.95,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1906,T+26,Society_F,14.925,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1907,T+27,Society_F,14.925,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1908,T+28,Society_F,14.7,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1909,T+29,Society_F,14.25,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1910,T+30,Society_F,13.875,6.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1911,T+31,Society_F,13.75,5.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1912,T+32,Society_F,13.75,5.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1913,T+33,Society_F,14.825,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1914,T+34,Society_F,12.725,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1915,T+35,Society_F,11.725,7.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1916,T+36,Society_F,11.512,6.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1917,T+37,Society_F,10.162,5.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1918,T+38,Society_F,11.912,7.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1919,T+39,Society_F,11.938,5.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1920,T+40,Society_F,11.75,5.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1921,T+41,Society_F,10.6,1.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1922,T+42,Society_F,11.975,3.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1923,T+43,Society_F,12.1,3.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1924,T+44,Society_F,12.6,5.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1925,T+45,Society_F,12.975,5.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1926,T+46,Society_F,9.762,0.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1927,T+47,Society_F,12.7,5.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1928,T+48,Society_F,12.95,5.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1929,T+49,Society_F,12.825,5.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1930,T+50,Society_F,10.95,2.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1931,T+51,Society_F,8.588,0.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1932,T+52,Society_F,9.762,0.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1933,T+53,Society_F,10.637,0.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1934,T+54,Society_F,11.887,2.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1935,T+55,Society_F,12.012,3.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1936,T+56,Society_F,11.637,3.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1937,T+57,Society_F,12.887,5.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1938,T+58,Society_F,12.387,6.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1939,T+59,Society_F,12.35,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1940,T+60,Society_F,11.4,7.5,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1941,T+61,Society_F,11.525,8.5,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1942,T+62,Society_F,11.488,8.5,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1943,T+63,Society_F,11.475,8.5,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1944,T+64,Society_F,12.35,9.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1945,T+65,Society_F,12.537,8.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1946,T+66,Society_F,13.05,9.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1947,T+67,Society_F,12.55,9.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1948,T+68,Society_F,12.75,9.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1949,T+69,Society_F,13.0,9.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1950,T+70,Society_F,13.375,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1951,T+71,Society_F,13.5,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1952,T+72,Society_F,14.0,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1953,T+73,Society_F,14.0,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1954,T+74,Society_F,14.0,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1955,T+75,Society_F,14.0,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1956,T+76,Society_F,13.375,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1957,T+77,Society_F,13.75,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1958,T+78,Society_F,13.125,8.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1959,T+79,Society_F,13.875,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1960,T+80,Society_F,13.875,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1961,T+81,Society_F,13.875,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1962,T+82,Society_F,13.875,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1963,T+83,Society_F,13.625,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1964,T+84,Society_F,13.875,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1965,T+85,Society_F,13.875,10.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1966,T+86,Society_F,12.688,8.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1967,T+87,Society_F,12.188,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1968,T+88,Society_F,12.188,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1969,T+89,Society_F,11.938,7.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1970,T+90,Society_F,11.688,6.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1971,T+91,Society_F,11.188,6.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1972,T+92,Society_F,9.688,3.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1973,T+93,Society_F,10.625,6.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1974,T+94,Society_F,8.688,2.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1975,T+95,Society_F,8.188,1.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1976,T+96,Society_F,8.188,1.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1977,T+97,Society_F,8.188,1.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1978,T+98,Society_F,8.062,1.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1979,T+99,Society_F,8.475,0.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1980,T+100,Society_F,8.85,-0.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1981,T+101,Society_F,8.6,-0.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1982,T+102,Society_F,10.738,2.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1983,T+103,Society_F,11.213,2.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1984,T+104,Society_F,10.588,-0.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1985,T+105,Society_F,11.525,2.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1986,T+106,Society_F,12.062,3.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1987,T+107,Society_F,13.062,3.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1988,T+108,Society_F,13.562,6.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1989,T+109,Society_F,13.688,7.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1990,T+110,Society_F,12.312,5.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1991,T+111,Society_F,11.562,5.5,STRAINED_COHERENT,Strained-Coherent
United Kingdom,1992,T+112,Society_F,10.0,3.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1993,T+113,Society_F,10.812,3.5,MODERATE_STRESS,Moderate Stress
United Kingdom,1994,T+114,Society_F,12.688,5.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1995,T+115,Society_F,12.812,5.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1996,T+116,Society_F,12.812,5.5,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1997,T+117,Society_F,13.863,9.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1998,T+118,Society_F,14.113,10.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,1999,T+119,Society_F,14.113,10.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2000,T+120,Society_F,14.113,10.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2001,T+121,Society_F,13.275,9.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2002,T+122,Society_F,13.9,10.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2003,T+123,Society_F,12.588,10.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2004,T+124,Society_F,12.713,10.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2005,T+125,Society_F,12.713,10.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2006,T+126,Society_F,13.213,10.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2007,T+127,Society_F,13.713,10.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2008,T+128,Society_F,9.812,5.8,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2009,T+129,Society_F,9.025,4.5,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2010,T+130,Society_F,10.775,6.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2011,T+131,Society_F,10.4,4.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2012,T+132,Society_F,11.15,6.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2013,T+133,Society_F,11.525,6.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2014,T+134,Society_F,12.15,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2015,T+135,Society_F,12.15,7.0,HIGH_COHERENCE,Coherent-Capable
United Kingdom,2016,T+136,Society_F,10.9,7.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2017,T+137,Society_F,10.15,5.5,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2018,T+138,Society_F,9.875,3.3,MODERATE_STRESS,Moderate Stress
United Kingdom,2019,T+139,Society_F,9.35,3.1,MODERATE_STRESS,Moderate Stress
United Kingdom,2020,T+140,Society_F,7.213,2.5,MODERATE_STRESS,Moderate Stress
United Kingdom,2021,T+141,Society_F,9.275,5.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2022,T+142,Society_F,8.775,4.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2023,T+143,Society_F,9.025,4.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2024,T+144,Society_F,9.9,6.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2025,T+145,Society_F,10.65,7.0,STRAINED_COHERENT,Strained-Coherent
United Kingdom,2026,T+146,Society_F,10.65,7.0,STRAINED_COHERENT,Strained-Coherent
