Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
USA,2012,Army,8.0,9.0,-2.0,6.0,26.0,13.8
USA,2012,Priests,6.0,5.0,-2.0,5.0,16.5,9.3
USA,2012,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2012,Trades/Professions,8.0,8.0,-1.0,7.0,27.5,14.1
USA,2012,Proletariat,6.0,6.0,2.0,4.0,17.0,8.5
USA,2012,State Memory,8.0,7.0,-2.0,6.0,24.0,12.9
USA,2012,Shopkeepers/Merchants,7.0,7.0,2.0,6.0,20.0,9.5
USA,2013,Executive,6.5,8.0,-1.0,7.0,24.0,12.7
USA,2013,Army,8.0,9.0,-2.0,6.0,26.0,13.8
USA,2013,Priests,6.0,5.0,-2.0,5.0,16.5,9.3
USA,2013,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2013,Trades/Professions,8.0,8.0,-1.0,7.0,27.5,14.1
USA,2013,Proletariat,6.0,6.0,2.0,4.0,17.0,8.5
USA,2013,State Memory,8.0,7.0,-2.0,6.0,24.0,12.9
USA,2013,Shopkeepers/Merchants,7.0,7.0,2.0,6.0,20.0,9.5
USA,2014,Executive,6.5,8.0,-1.0,7.0,24.0,12.7
USA,2014,Army,8.0,9.0,-2.0,6.0,26.0,13.8
USA,2014,Priests,6.0,5.0,-2.0,5.0,16.5,9.3
USA,2014,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2014,Trades/Professions,8.0,8.0,-1.0,7.0,27.5,14.1
USA,2014,Proletariat,6.0,6.0,2.0,4.0,17.0,8.5
USA,2014,State Memory,8.0,7.0,-2.0,6.0,24.0,12.9
USA,2014,Shopkeepers/Merchants,7.0,7.0,2.0,6.0,20.0,9.5
USA,2015,Executive,6.5,8.0,-1.0,7.0,24.0,12.7
USA,2015,Army,8.0,9.0,-2.0,6.0,26.0,13.8
USA,2015,Priests,6.0,5.0,-2.0,5.0,16.5,9.3
USA,2015,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2015,Trades/Professions,8.0,8.0,-1.0,7.0,27.5,14.1
USA,2015,Proletariat,6.0,6.0,2.0,4.0,17.0,8.5
USA,2015,State Memory,8.0,7.0,-2.0,6.0,24.0,12.9
USA,2015,Shopkeepers/Merchants,7.0,7.0,2.0,6.0,20.0,9.5
USA,2016,Executive,6.0,8.0,-1.0,7.0,23.5,12.4
USA,2016,Army,8.0,9.0,-2.0,6.0,26.0,13.8
USA,2016,Priests,6.0,5.0,-2.0,5.0,16.5,9.3
USA,2016,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2016,Trades/Professions,8.0,8.0,-1.0,7.0,27.5,14.1
USA,2016,Proletariat,6.0,6.0,2.0,4.0,17.0,8.5
USA,2016,State Memory,8.0,7.0,-2.0,6.0,24.0,12.9
USA,2016,Shopkeepers/Merchants,7.0,7.0,2.0,6.0,20.0,9.5
USA,2017,Executive,5.5,8.0,-1.0,7.0,23.0,12.1
USA,2017,Army,8.0,9.0,-2.0,6.0,26.0,13.8
USA,2017,Priests,6.0,5.0,-2.0,5.0,16.5,9.3
USA,2017,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2017,Trades/Professions,8.0,8.0,-1.0,7.0,27.5,14.1
USA,2017,Proletariat,6.0,6.0,2.0,4.0,17.0,8.5
USA,2017,State Memory,8.0,7.0,-2.0,6.0,24.0,12.9
USA,2017,Shopkeepers/Merchants,7.0,7.0,2.0,6.0,20.0,9.5
USA,2018,Executive,5.0,8.0,-1.0,7.0,22.5,11.8
USA,2018,Army,8.0,9.0,-2.0,6.0,26.0,13.8
USA,2018,Priests,6.0,5.0,-2.0,5.0,16.5,9.3
USA,2018,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2018,Trades/Professions,8.0,8.0,-1.0,7.0,27.5,14.1
USA,2018,Proletariat,6.0,6.0,2.0,4.0,17.0,8.5
USA,2018,State Memory,8.0,7.0,-2.0,6.0,24.0,12.9
USA,2018,Shopkeepers/Merchants,7.0,7.0,2.0,6.0,20.0,9.5
USA,2019,Executive,5.0,8.0,-1.0,7.0,22.5,11.8
USA,2019,Army,8.0,9.0,-2.0,6.0,26.0,13.8
USA,2019,Priests,6.0,5.0,-2.0,5.0,16.5,9.3
USA,2019,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2019,Trades/Professions,8.0,8.0,-1.0,7.0,27.5,14.1
USA,2019,Proletariat,6.0,6.0,2.0,4.0,17.0,8.5
USA,2019,State Memory,8.0,7.0,-2.0,6.0,24.0,12.9
USA,2019,Shopkeepers/Merchants,7.0,7.0,2.0,6.0,20.0,9.5
USA,2020,Executive,4.5,8.0,1.0,7.0,21.0,10.7
USA,2020,Army,8.0,9.0,-1.0,6.0,27.0,13.5
USA,2020,Priests,5.5,5.0,-1.0,5.0,17.0,9.0
USA,2020,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2020,Trades/Professions,7.5,8.0,-1.0,7.0,27.0,13.8
USA,2020,Proletariat,5.5,6.0,2.0,4.0,16.5,8.2
USA,2020,State Memory,7.5,7.0,-1.0,6.0,24.0,12.6
USA,2020,Shopkeepers/Merchants,6.5,7.0,2.0,6.0,19.5,9.2
USA,2021,Executive,4.0,8.0,2.0,7.0,20.5,10.1
USA,2021,Army,8.0,9.0,-1.0,6.0,27.0,13.5
USA,2021,Priests,5.0,5.0,-1.0,5.0,16.5,8.7
USA,2021,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2021,Trades/Professions,7.0,8.0,-1.0,7.0,26.5,13.5
USA,2021,Proletariat,5.0,6.0,2.0,4.0,16.0,7.9
USA,2021,State Memory,7.0,7.0,-1.0,6.0,23.5,12.3
USA,2021,Shopkeepers/Merchants,6.0,7.0,2.0,6.0,19.0,9.2
USA,2022,Executive,4.5,8.0,1.0,7.0,21.0,10.7
USA,2022,Army,8.0,9.0,-1.0,6.0,27.0,13.5
USA,2022,Priests,5.5,5.0,-1.0,5.0,17.0,9.0
USA,2022,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2022,Trades/Professions,7.5,8.0,-1.0,7.0,27.0,13.8
USA,2022,Proletariat,5.5,6.0,2.0,4.0,16.5,8.2
USA,2022,State Memory,7.5,7.0,-1.0,6.0,24.0,12.6
USA,2022,Shopkeepers/Merchants,6.5,7.0,2.0,6.0,19.5,9.2
USA,2023,Executive,5.0,8.0,0.0,7.0,22.5,11.8
USA,2023,Army,8.0,9.0,-2.0,6.0,26.0,13.8
USA,2023,Priests,6.0,5.0,-2.0,5.0,16.5,9.3
USA,2023,Property Owners,6.0,7.0,2.0,6.0,19.0,9.5
USA,2023,Trades/Professions,8.0,8.0,-1.0,7.0,27.5,14.1
USA,2023,Proletariat,6.0,6.0,2.0,4.0,17.0,8.5
USA,2023,State Memory,8.0,7.0,-2.0,6.0,24.0,12.9
USA,2023,Shopkeepers/Merchants,7.0,7.0,2.0,6.0,20.0,9.5
USA,2024,Executive,4.0,6.0,0.5,5.0,12.0,6.0
USA,2024,Army,5.0,7.0,-1.0,4.0,15.0,4.5
USA,2024,Priests,2.0,3.0,2.0,5.0,5.5,2.333333333
USA,2024,Property Owners,6.0,6.0,0.5,4.0,13.5,6.666666667
USA,2024,Trades/Professions,5.0,5.0,0.5,5.0,12.0,6.666666667
USA,2024,Proletariat,4.0,4.0,2.0,3.0,7.5,2.333333333
USA,2024,State Memory,5.0,6.0,0.5,5.0,13.0,6.666666667
USA,2024,Shopkeepers/Merchants,4.0,5.0,0.5,4.0,10.5,5.333333333
USA,2025,Executive,3.8,5.8,1.0,4.8,11.0,4.3
USA,2025,Army,4.8,6.8,-0.8,3.8,14.3,4.777777778
USA,2025,Priests,1.8,2.8,2.5,4.8,4.5,1.885714286
USA,2025,Property Owners,5.8,5.8,1.0,3.8,12.5,4.8
USA,2025,Trades/Professions,4.8,4.8,1.0,4.8,11.0,4.8
USA,2025,Proletariat,3.8,3.8,2.5,2.8,6.5,1.885714286
USA,2025,State Memory,4.8,5.8,1.0,4.8,12.0,4.8
USA,2025,Shopkeepers/Merchants,3.8,4.8,1.0,3.8,9.5,3.8
