Society_ID,T_Offset,Society,Year,V_Mean,V_Min,B_Mean,Lambda2,s_min,Regime_v11
Society_E,T+83,Chile,1958,9.225,6.2,0.2256,1.3818,0.0,STRAINED
Society_E,T+84,Chile,1959,10.8375,7.4,0.2621,1.6639,0.0416,STABLE_ADAPTIVE
Society_E,T+85,Chile,1960,10.6,7.1,0.2485,1.5826,0.038,STRAINED
Society_E,T+86,Chile,1961,10.7625,6.7,0.2604,1.6532,-0.038,STABLE_ADAPTIVE
Society_E,T+87,Chile,1962,10.7375,6.9,0.2573,1.6224,0.0,STABLE_ADAPTIVE
Society_E,T+88,Chile,1963,10.95,6.9,0.2623,1.6477,0.0,STABLE_ADAPTIVE
Society_E,T+89,Chile,1964,11.25,7.0,0.2663,1.6714,0.036,STABLE_ADAPTIVE
Society_E,T+9,Chile,1884,11.875,5.3,0.2773,1.6448,0.0,STABLE_ADAPTIVE
Society_E,T+90,Chile,1965,11.2875,7.1,0.2663,1.5681,-0.046,STABLE_ADAPTIVE
Society_E,T+91,Chile,1966,11.2625,7.3,0.2641,1.5956,0.0,STABLE_ADAPTIVE
Society_E,T+92,Chile,1967,11.05,6.9,0.2618,1.5922,-0.092,STABLE_ADAPTIVE
Society_E,T+93,Chile,1968,10.4625,7.4,0.2422,1.4729,0.044,STRAINED
Society_E,T+94,Chile,1969,10.425,6.7,0.2383,1.462,-0.084,STRAINED
Society_E,T+95,Chile,1970,8.8,5.2,0.201,1.1594,-0.432,STRAINED
Society_E,T+96,Chile,1971,8.35,3.8,0.1938,1.0629,-0.5568,LOCAL_NODE_FAILURE
Society_E,T+97,Chile,1972,5.0375,1.1,0.1376,0.8188,-0.9984,PHANTOM_TYPE_II
Society_E,T+98,Chile,1973,2.525,-0.4,0.0972,0.6123,-0.8624,SYSTEMIC_CRISIS
Society_E,T+99,Chile,1974,4.3125,-0.3,0.1188,0.6739,-0.456,SYSTEMIC_CRISIS
Society_F,T+0,United Kingdom,1880,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+1,United Kingdom,1881,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+10,United Kingdom,1890,14.825,6.0,0.3467,2.0112,-0.2,STABLE_ADAPTIVE
Society_F,T+100,United Kingdom,1980,8.85,-0.5,0.1962,1.0294,-0.5,LOCAL_NODE_FAILURE
Society_F,T+101,United Kingdom,1981,8.6,-0.5,0.1924,1.0178,-0.5,LOCAL_NODE_FAILURE
Society_F,T+102,United Kingdom,1982,10.7375,2.5,0.2295,1.2933,-0.36,LOCAL_NODE_FAILURE
Society_F,T+103,United Kingdom,1983,11.2125,2.5,0.2494,1.3561,-0.36,LOCAL_NODE_FAILURE
Society_F,T+104,United Kingdom,1984,10.5875,-0.5,0.239,1.1504,-0.45,LOCAL_NODE_FAILURE
Society_F,T+105,United Kingdom,1985,11.525,2.5,0.2516,1.3628,-0.36,LOCAL_NODE_FAILURE
Society_F,T+106,United Kingdom,1986,12.0625,3.5,0.2694,1.4996,-0.24,LOCAL_NODE_FAILURE
Society_F,T+107,United Kingdom,1987,13.0625,3.5,0.2866,1.5566,-0.24,LOCAL_NODE_FAILURE
Society_F,T+108,United Kingdom,1988,13.5625,6.5,0.3001,1.7863,0.0,STABLE_ADAPTIVE
Society_F,T+109,United Kingdom,1989,13.6875,7.5,0.3043,1.8754,0.15,STABLE_ADAPTIVE
Society_F,T+11,United Kingdom,1891,14.825,6.0,0.3467,2.0112,-0.2,STABLE_ADAPTIVE
Society_F,T+110,United Kingdom,1990,12.3125,5.5,0.27,1.6653,-0.15,STABLE_ADAPTIVE
Society_F,T+111,United Kingdom,1991,11.5625,5.5,0.2566,1.618,-0.15,STABLE_ADAPTIVE
Society_F,T+112,United Kingdom,1992,10.0,3.5,0.2157,1.3118,-0.35,LOCAL_NODE_FAILURE
Society_F,T+113,United Kingdom,1993,10.8125,3.5,0.2357,1.3769,-0.24,LOCAL_NODE_FAILURE
Society_F,T+114,United Kingdom,1994,12.6875,5.5,0.2878,1.7364,-0.15,STABLE_ADAPTIVE
Society_F,T+115,United Kingdom,1995,12.8125,5.5,0.2916,1.7489,-0.15,STABLE_ADAPTIVE
Society_F,T+116,United Kingdom,1996,12.8125,5.5,0.2916,1.7489,-0.15,STABLE_ADAPTIVE
Society_F,T+117,United Kingdom,1997,13.8625,9.0,0.318,2.0204,0.24,STABLE_ADAPTIVE
Society_F,T+118,United Kingdom,1998,14.1125,10.0,0.3231,2.0679,0.48,STABLE_ADAPTIVE
Society_F,T+119,United Kingdom,1999,14.1125,10.0,0.3231,2.0679,0.48,STABLE_ADAPTIVE
Society_F,T+12,United Kingdom,1892,14.45,6.0,0.3365,1.9787,-0.2,STABLE_ADAPTIVE
Society_F,T+120,United Kingdom,2000,14.1125,10.0,0.3231,2.0679,0.48,STABLE_ADAPTIVE
Society_F,T+121,United Kingdom,2001,13.275,9.0,0.2975,1.9053,0.24,STABLE_ADAPTIVE
Society_F,T+122,United Kingdom,2002,13.9,10.0,0.3138,1.9919,0.48,STABLE_ADAPTIVE
Society_F,T+123,United Kingdom,2003,12.5875,10.0,0.2797,1.7463,0.42,STABLE_ADAPTIVE
Society_F,T+124,United Kingdom,2004,12.7125,10.0,0.2845,1.7692,0.48,STABLE_ADAPTIVE
Society_F,T+125,United Kingdom,2005,12.7125,10.0,0.2845,1.7692,0.48,STABLE_ADAPTIVE
Society_F,T+126,United Kingdom,2006,13.2125,10.0,0.3042,1.8476,0.48,STABLE_ADAPTIVE
Society_F,T+127,United Kingdom,2007,13.7125,10.0,0.3172,2.0074,0.48,STABLE_ADAPTIVE
Society_F,T+128,United Kingdom,2008,9.8125,5.8,0.2152,1.2613,-0.66,STRAINED
Society_F,T+129,United Kingdom,2009,9.025,4.5,0.2032,1.2072,-0.6,LOCAL_NODE_FAILURE
Society_F,T+13,United Kingdom,1893,14.3,6.0,0.3325,1.9652,-0.2,STABLE_ADAPTIVE
Society_F,T+130,United Kingdom,2010,10.775,6.0,0.2402,1.4984,-0.2,STRAINED
Society_F,T+131,United Kingdom,2011,10.4,4.0,0.2285,1.387,-0.32,LOCAL_NODE_FAILURE
Society_F,T+132,United Kingdom,2012,11.15,6.0,0.2466,1.5445,-0.2,STRAINED
Society_F,T+133,United Kingdom,2013,11.525,6.0,0.2548,1.6152,-0.2,STABLE_ADAPTIVE
Society_F,T+134,United Kingdom,2014,12.15,7.0,0.2717,1.7178,0.0,STABLE_ADAPTIVE
Society_F,T+135,United Kingdom,2015,12.15,7.0,0.2701,1.7124,0.0,STABLE_ADAPTIVE
Society_F,T+136,United Kingdom,2016,10.9,7.0,0.2393,1.5256,-0.35,STRAINED
Society_F,T+137,United Kingdom,2017,10.15,5.5,0.2208,1.3972,-1.05,LOCAL_NODE_FAILURE
Society_F,T+138,United Kingdom,2018,9.875,3.3,0.2145,1.3199,-1.064,LOCAL_NODE_FAILURE
Society_F,T+139,United Kingdom,2019,9.35,3.1,0.2036,1.2251,-1.232,LOCAL_NODE_FAILURE
Society_F,T+14,United Kingdom,1894,14.825,6.0,0.3467,2.0112,-0.2,STABLE_ADAPTIVE
Society_F,T+140,United Kingdom,2020,7.2125,2.5,0.1589,1.0112,-0.84,LOCAL_NODE_FAILURE
Society_F,T+141,United Kingdom,2021,9.275,5.0,0.1967,1.2556,-0.4,STRAINED
Society_F,T+142,United Kingdom,2022,8.775,4.0,0.1916,1.2175,-1.05,LOCAL_NODE_FAILURE
Society_F,T+143,United Kingdom,2023,9.025,4.0,0.195,1.2311,-0.35,LOCAL_NODE_FAILURE
Society_F,T+144,United Kingdom,2024,9.9,6.0,0.2174,1.3624,-0.2,STRAINED
Society_F,T+145,United Kingdom,2025,10.65,7.0,0.2351,1.5179,0.0,STRAINED
Society_F,T+146,United Kingdom,2026,10.65,7.0,0.2351,1.5179,0.0,STRAINED
Society_F,T+15,United Kingdom,1895,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+16,United Kingdom,1896,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+17,United Kingdom,1897,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+18,United Kingdom,1898,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+19,United Kingdom,1899,14.7,7.0,0.3377,2.0639,0.0,STABLE_ADAPTIVE
Society_F,T+2,United Kingdom,1882,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+20,United Kingdom,1900,14.575,7.0,0.3314,2.0417,0.0,STABLE_ADAPTIVE
Society_F,T+21,United Kingdom,1901,14.7,7.0,0.3382,2.0656,0.0,STABLE_ADAPTIVE
Society_F,T+22,United Kingdom,1902,14.825,7.0,0.3446,2.0878,0.0,STABLE_ADAPTIVE
Society_F,T+23,United Kingdom,1903,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+24,United Kingdom,1904,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+25,United Kingdom,1905,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+26,United Kingdom,1906,14.925,7.0,0.3507,2.1063,0.0,STABLE_ADAPTIVE
Society_F,T+27,United Kingdom,1907,14.925,7.0,0.3507,2.1063,0.0,STABLE_ADAPTIVE
Society_F,T+28,United Kingdom,1908,14.7,6.0,0.3405,1.9916,-0.2,STABLE_ADAPTIVE
Society_F,T+29,United Kingdom,1909,14.25,6.0,0.3263,1.9146,-0.2,STABLE_ADAPTIVE
Society_F,T+3,United Kingdom,1883,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+30,United Kingdom,1910,13.875,6.0,0.323,1.9035,-0.2,STABLE_ADAPTIVE
Society_F,T+31,United Kingdom,1911,13.75,5.0,0.3187,1.8111,-0.4,STABLE_ADAPTIVE
Society_F,T+32,United Kingdom,1912,13.75,5.0,0.3187,1.8111,-0.4,STABLE_ADAPTIVE
Society_F,T+33,United Kingdom,1913,14.825,7.0,0.3451,2.0893,0.0,STABLE_ADAPTIVE
Society_F,T+34,United Kingdom,1914,12.725,7.0,0.2596,1.6372,0.0,STABLE_ADAPTIVE
Society_F,T+35,United Kingdom,1915,11.725,7.0,0.2218,1.4091,0.0,STRAINED
Society_F,T+36,United Kingdom,1916,11.5125,6.0,0.2158,1.3467,-0.2,STRAINED
Society_F,T+37,United Kingdom,1917,10.1625,5.0,0.1996,1.2263,-0.49,STRAINED
Society_F,T+38,United Kingdom,1918,11.9125,7.0,0.2279,1.4323,0.0,STRAINED
Society_F,T+39,United Kingdom,1919,11.9375,5.0,0.254,1.5836,-0.4,STABLE_ADAPTIVE
Society_F,T+4,United Kingdom,1884,15.075,8.0,0.3514,2.1113,0.2,STABLE_ADAPTIVE
Society_F,T+40,United Kingdom,1920,11.75,5.0,0.2538,1.5829,-0.4,STABLE_ADAPTIVE
Society_F,T+41,United Kingdom,1921,10.6,1.5,0.2323,1.3032,-0.48,LOCAL_NODE_FAILURE
Society_F,T+42,United Kingdom,1922,11.975,3.5,0.2645,1.4891,-0.24,LOCAL_NODE_FAILURE
Society_F,T+43,United Kingdom,1923,12.1,3.5,0.2694,1.5047,-0.24,LOCAL_NODE_FAILURE
Society_F,T+44,United Kingdom,1924,12.6,5.5,0.2868,1.749,-0.15,STABLE_ADAPTIVE
Society_F,T+45,United Kingdom,1925,12.975,5.5,0.2995,1.7917,-0.15,STABLE_ADAPTIVE
Society_F,T+46,United Kingdom,1926,9.7625,0.5,0.2188,1.1856,-0.6,LOCAL_NODE_FAILURE
Society_F,T+47,United Kingdom,1927,12.7,5.5,0.2934,1.7716,-0.15,STABLE_ADAPTIVE
Society_F,T+48,United Kingdom,1928,12.95,5.5,0.2984,1.7878,-0.15,STABLE_ADAPTIVE
Society_F,T+49,United Kingdom,1929,12.825,5.5,0.2928,1.769,-0.15,STABLE_ADAPTIVE
Society_F,T+5,United Kingdom,1885,14.575,7.0,0.3412,2.0756,0.0,STABLE_ADAPTIVE
Society_F,T+50,United Kingdom,1930,10.95,2.5,0.2455,1.4229,-0.36,LOCAL_NODE_FAILURE
Society_F,T+51,United Kingdom,1931,8.5875,0.5,0.1973,1.0948,-0.4,LOCAL_NODE_FAILURE
Society_F,T+52,United Kingdom,1932,9.7625,0.5,0.2216,1.1732,-0.36,LOCAL_NODE_FAILURE
Society_F,T+53,United Kingdom,1933,10.6375,0.5,0.2424,1.2328,-0.36,LOCAL_NODE_FAILURE
Society_F,T+54,United Kingdom,1934,11.8875,2.5,0.2742,1.5198,-0.36,LOCAL_NODE_FAILURE
Society_F,T+55,United Kingdom,1935,12.0125,3.5,0.2689,1.5029,-0.24,LOCAL_NODE_FAILURE
Society_F,T+56,United Kingdom,1936,11.6375,3.5,0.2573,1.4658,-0.24,LOCAL_NODE_FAILURE
Society_F,T+57,United Kingdom,1937,12.8875,5.5,0.2951,1.7768,-0.15,STABLE_ADAPTIVE
Society_F,T+58,United Kingdom,1938,12.3875,6.5,0.2773,1.7694,0.0,STABLE_ADAPTIVE
Society_F,T+59,United Kingdom,1939,12.35,7.0,0.257,1.6266,0.0,STABLE_ADAPTIVE
Society_F,T+6,United Kingdom,1886,14.075,7.0,0.3314,2.0403,0.0,STABLE_ADAPTIVE
Society_F,T+60,United Kingdom,1940,11.4,7.5,0.2066,1.3314,-0.3,STRAINED
Society_F,T+61,United Kingdom,1941,11.525,8.5,0.2066,1.3314,0.0,STRAINED
Society_F,T+62,United Kingdom,1942,11.4875,8.5,0.2058,1.3277,0.0,STRAINED
Society_F,T+63,United Kingdom,1943,11.475,8.5,0.2055,1.3245,0.0,STRAINED
Society_F,T+64,United Kingdom,1944,12.35,9.5,0.2283,1.4537,0.3,STRAINED
Society_F,T+65,United Kingdom,1945,12.5375,8.5,0.2518,1.6016,0.0,STABLE_ADAPTIVE
Society_F,T+66,United Kingdom,1946,13.05,9.5,0.2829,1.8304,0.3,STABLE_ADAPTIVE
Society_F,T+67,United Kingdom,1947,12.55,9.5,0.273,1.7673,0.3,STABLE_ADAPTIVE
Society_F,T+68,United Kingdom,1948,12.75,9.5,0.2831,1.8147,0.3,STABLE_ADAPTIVE
Society_F,T+69,United Kingdom,1949,13.0,9.5,0.2913,1.8687,0.3,STABLE_ADAPTIVE
Society_F,T+7,United Kingdom,1887,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+70,United Kingdom,1950,13.375,10.5,0.3074,1.9482,0.6,STABLE_ADAPTIVE
Society_F,T+71,United Kingdom,1951,13.5,10.5,0.3121,2.014,0.6,STABLE_ADAPTIVE
Society_F,T+72,United Kingdom,1952,14.0,10.5,0.3355,2.1303,0.6,STABLE_ADAPTIVE
Society_F,T+73,United Kingdom,1953,14.0,10.5,0.3355,2.1303,0.6,STABLE_ADAPTIVE
Society_F,T+74,United Kingdom,1954,14.0,10.5,0.3355,2.1303,0.6,STABLE_ADAPTIVE
Society_F,T+75,United Kingdom,1955,14.0,10.5,0.3355,2.1303,0.6,STABLE_ADAPTIVE
Society_F,T+76,United Kingdom,1956,13.375,10.5,0.3093,1.9732,0.6,STABLE_ADAPTIVE
Society_F,T+77,United Kingdom,1957,13.75,10.5,0.3234,2.076,0.6,STABLE_ADAPTIVE
Society_F,T+78,United Kingdom,1958,13.125,8.5,0.2994,1.9329,0.25,STABLE_ADAPTIVE
Society_F,T+79,United Kingdom,1959,13.875,10.5,0.3293,2.1032,0.6,STABLE_ADAPTIVE
Society_F,T+8,United Kingdom,1888,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+80,United Kingdom,1960,13.875,10.5,0.3293,2.1032,0.6,STABLE_ADAPTIVE
Society_F,T+81,United Kingdom,1961,13.875,10.5,0.3293,2.1032,0.6,STABLE_ADAPTIVE
Society_F,T+82,United Kingdom,1962,13.875,10.5,0.3293,2.1032,0.6,STABLE_ADAPTIVE
Society_F,T+83,United Kingdom,1963,13.625,10.5,0.32,2.0545,0.6,STABLE_ADAPTIVE
Society_F,T+84,United Kingdom,1964,13.875,10.5,0.3293,2.1032,0.6,STABLE_ADAPTIVE
Society_F,T+85,United Kingdom,1965,13.875,10.5,0.3293,2.1032,0.6,STABLE_ADAPTIVE
Society_F,T+86,United Kingdom,1966,12.6875,8.0,0.2855,1.7878,0.2,STABLE_ADAPTIVE
Society_F,T+87,United Kingdom,1967,12.1875,7.0,0.2806,1.7674,0.0,STABLE_ADAPTIVE
Society_F,T+88,United Kingdom,1968,12.1875,7.0,0.2782,1.7344,0.0,STABLE_ADAPTIVE
Society_F,T+89,United Kingdom,1969,11.9375,7.0,0.2693,1.7,0.0,STABLE_ADAPTIVE
Society_F,T+9,United Kingdom,1889,14.95,7.0,0.3514,2.1113,0.0,STABLE_ADAPTIVE
Society_F,T+90,United Kingdom,1970,11.6875,6.0,0.2605,1.6371,-0.2,STABLE_ADAPTIVE
Society_F,T+91,United Kingdom,1971,11.1875,6.0,0.2478,1.5884,-0.2,STRAINED
Society_F,T+92,United Kingdom,1972,9.6875,3.5,0.2114,1.3023,-0.24,LOCAL_NODE_FAILURE
Society_F,T+93,United Kingdom,1973,10.625,6.0,0.2384,1.5408,-0.2,STRAINED
Society_F,T+94,United Kingdom,1974,8.6875,2.5,0.1887,1.1535,-0.5,LOCAL_NODE_FAILURE
Society_F,T+95,United Kingdom,1975,8.1875,1.5,0.1824,1.1296,-0.75,LOCAL_NODE_FAILURE
Society_F,T+96,United Kingdom,1976,8.1875,1.5,0.1824,1.1296,-0.75,LOCAL_NODE_FAILURE
Society_F,T+97,United Kingdom,1977,8.1875,1.5,0.1824,1.1296,-0.75,LOCAL_NODE_FAILURE
Society_F,T+98,United Kingdom,1978,8.0625,1.5,0.1824,1.1296,-0.75,LOCAL_NODE_FAILURE
Society_F,T+99,United Kingdom,1979,8.475,0.5,0.1868,1.0824,-0.75,LOCAL_NODE_FAILURE
Society_G,T+0,Norway,1880,9.125,5.6,0.2224,1.4345,-0.0384,STRAINED
Society_G,T+1,Norway,1881,9.125,5.6,0.2224,1.4345,-0.0384,STRAINED
Society_G,T+10,Norway,1890,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+100,Norway,1980,13.95,10.1,0.3333,2.1139,0.522,STABLE_ADAPTIVE
Society_G,T+101,Norway,1981,13.825,10.1,0.3295,2.096,0.522,STABLE_ADAPTIVE
Society_G,T+102,Norway,1982,13.95,10.1,0.3333,2.1139,0.522,STABLE_ADAPTIVE
Society_G,T+103,Norway,1983,13.95,10.1,0.3333,2.1139,0.522,STABLE_ADAPTIVE
Society_G,T+104,Norway,1984,13.95,10.1,0.3333,2.1139,0.522,STABLE_ADAPTIVE
Society_G,T+105,Norway,1985,13.95,10.1,0.3333,2.1139,0.522,STABLE_ADAPTIVE
Society_G,T+106,Norway,1986,7.8125,3.5,0.1917,1.0768,-1.0788,LOCAL_NODE_FAILURE
Society_G,T+107,Norway,1987,8.8125,6.1,0.2072,1.2517,-0.288,STRAINED
Society_G,T+108,Norway,1988,8.0625,3.5,0.196,1.0959,-0.6,LOCAL_NODE_FAILURE
Society_G,T+109,Norway,1989,7.5625,2.5,0.1874,1.0071,-0.8,LOCAL_NODE_FAILURE
Society_G,T+11,Norway,1891,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+110,Norway,1990,7.6875,3.1,0.1897,1.0703,-0.608,LOCAL_NODE_FAILURE
Society_G,T+111,Norway,1991,8.5625,5.5,0.2009,1.1687,-0.5,STRAINED
Society_G,T+112,Norway,1992,8.8125,6.1,0.2072,1.2517,-0.288,STRAINED
Society_G,T+113,Norway,1993,13.8375,8.1,0.3335,2.0956,0.192,STABLE_ADAPTIVE
Society_G,T+114,Norway,1994,12.9625,8.1,0.3103,1.9627,0.192,STABLE_ADAPTIVE
Society_G,T+115,Norway,1995,13.3375,8.1,0.3208,2.045,0.192,STABLE_ADAPTIVE
Society_G,T+116,Norway,1996,13.65,8.1,0.3228,2.062,0.192,STABLE_ADAPTIVE
Society_G,T+117,Norway,1997,13.3375,8.1,0.3208,2.045,0.192,STABLE_ADAPTIVE
Society_G,T+118,Norway,1998,13.0875,8.1,0.3159,1.993,0.192,STABLE_ADAPTIVE
Society_G,T+119,Norway,1999,13.3375,8.1,0.3208,2.045,0.192,STABLE_ADAPTIVE
Society_G,T+12,Norway,1892,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+120,Norway,2000,13.3375,8.1,0.3208,2.045,0.192,STABLE_ADAPTIVE
Society_G,T+121,Norway,2001,12.9,6.1,0.2988,1.812,-0.288,STABLE_ADAPTIVE
Society_G,T+122,Norway,2002,13.025,7.1,0.3032,1.8692,-0.048,STABLE_ADAPTIVE
Society_G,T+123,Norway,2003,13.025,7.1,0.3032,1.8692,-0.048,STABLE_ADAPTIVE
Society_G,T+124,Norway,2004,13.025,7.1,0.3032,1.8692,-0.048,STABLE_ADAPTIVE
Society_G,T+125,Norway,2005,13.025,7.1,0.3032,1.8692,-0.048,STABLE_ADAPTIVE
Society_G,T+126,Norway,2006,13.025,7.1,0.3032,1.8692,-0.048,STABLE_ADAPTIVE
Society_G,T+127,Norway,2007,13.025,7.1,0.3032,1.8692,-0.048,STABLE_ADAPTIVE
Society_G,T+128,Norway,2008,13.025,7.1,0.3032,1.8692,-0.048,STABLE_ADAPTIVE
Society_G,T+129,Norway,2009,13.025,7.1,0.3032,1.8692,-0.048,STABLE_ADAPTIVE
Society_G,T+13,Norway,1893,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+130,Norway,2010,13.025,7.1,0.3032,1.8692,-0.048,STABLE_ADAPTIVE
Society_G,T+131,Norway,2011,12.025,4.1,0.2752,1.5501,-0.768,LOCAL_NODE_FAILURE
Society_G,T+132,Norway,2012,13.025,7.1,0.3048,1.8139,-0.048,STABLE_ADAPTIVE
Society_G,T+133,Norway,2013,13.025,7.1,0.3032,1.8692,-0.048,STABLE_ADAPTIVE
Society_G,T+134,Norway,2014,10.4,6.9,0.2386,1.4718,-0.2976,STRAINED
Society_G,T+135,Norway,2015,10.15,3.9,0.2323,1.4532,-0.52,LOCAL_NODE_FAILURE
Society_G,T+136,Norway,2016,11.4,7.1,0.2554,1.5966,-0.048,STABLE_ADAPTIVE
Society_G,T+137,Norway,2017,12.15,7.1,0.28,1.7668,-0.048,STABLE_ADAPTIVE
Society_G,T+138,Norway,2018,12.15,7.1,0.28,1.7668,-0.048,STABLE_ADAPTIVE
Society_G,T+139,Norway,2019,12.15,7.1,0.28,1.7668,-0.048,STABLE_ADAPTIVE
Society_G,T+14,Norway,1894,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+140,Norway,2020,11.025,7.1,0.2508,1.6391,-0.36,STABLE_ADAPTIVE
Society_G,T+141,Norway,2021,11.9,7.1,0.2701,1.7235,-0.048,STABLE_ADAPTIVE
Society_G,T+142,Norway,2022,12.2125,6.1,0.2784,1.7269,-0.288,STABLE_ADAPTIVE
Society_G,T+143,Norway,2023,11.9,6.1,0.2705,1.6982,-0.288,STABLE_ADAPTIVE
Society_G,T+144,Norway,2024,12.275,8.1,0.28,1.7668,0.192,STABLE_ADAPTIVE
Society_G,T+145,Norway,2025,12.15,7.1,0.28,1.7668,-0.048,STABLE_ADAPTIVE
Society_G,T+146,Norway,2026,12.15,7.1,0.28,1.7668,-0.048,STABLE_ADAPTIVE
Society_G,T+15,Norway,1895,9.0625,4.6,0.2189,1.4121,-0.648,STRAINED
Society_G,T+16,Norway,1896,9.3125,5.6,0.2263,1.4555,-0.288,STRAINED
Society_G,T+17,Norway,1897,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+18,Norway,1898,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+19,Norway,1899,9.1875,4.6,0.2228,1.4287,-0.288,STRAINED
Society_G,T+2,Norway,1882,9.125,5.6,0.2224,1.4345,-0.0384,STRAINED
Society_G,T+20,Norway,1900,9.3125,5.6,0.2263,1.4555,-0.288,STRAINED
Society_G,T+21,Norway,1901,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+22,Norway,1902,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+23,Norway,1903,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+24,Norway,1904,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+25,Norway,1905,12.9625,10.1,0.3308,2.0619,0.522,STABLE_ADAPTIVE
Society_G,T+26,Norway,1906,12.4,9.1,0.3065,1.9357,0.3,STABLE_ADAPTIVE
Society_G,T+27,Norway,1907,12.7125,9.1,0.3193,1.985,0.3,STABLE_ADAPTIVE
Society_G,T+28,Norway,1908,12.4,9.1,0.3065,1.9357,0.3,STABLE_ADAPTIVE
Society_G,T+29,Norway,1909,12.65,9.1,0.3145,1.9687,0.3,STABLE_ADAPTIVE
Society_G,T+3,Norway,1883,9.125,5.6,0.2224,1.4345,-0.0384,STRAINED
Society_G,T+30,Norway,1910,12.4,9.1,0.3065,1.9357,0.3,STABLE_ADAPTIVE
Society_G,T+31,Norway,1911,12.4,9.1,0.3065,1.9357,0.3,STABLE_ADAPTIVE
Society_G,T+32,Norway,1912,12.4,9.1,0.3065,1.9357,0.3,STABLE_ADAPTIVE
Society_G,T+33,Norway,1913,12.5875,9.1,0.3086,1.9495,0.3,STABLE_ADAPTIVE
Society_G,T+34,Norway,1914,7.2125,3.8,0.1805,1.1842,-0.988,LOCAL_NODE_FAILURE
Society_G,T+35,Norway,1915,7.0875,2.8,0.1805,1.1842,-1.248,LOCAL_NODE_FAILURE
Society_G,T+36,Norway,1916,7.0875,2.8,0.1805,1.1835,-1.248,LOCAL_NODE_FAILURE
Society_G,T+37,Norway,1917,6.9625,1.8,0.1778,1.1574,-1.508,LOCAL_NODE_FAILURE
Society_G,T+38,Norway,1918,7.3375,3.8,0.1836,1.2001,-0.988,LOCAL_NODE_FAILURE
Society_G,T+39,Norway,1919,7.4625,5.4,0.1929,1.1844,-0.468,STRAINED
Society_G,T+4,Norway,1884,9.5625,5.6,0.2322,1.475,-0.0384,STRAINED
Society_G,T+40,Norway,1920,7.4625,5.5,0.1922,1.2304,-0.5,STRAINED
Society_G,T+41,Norway,1921,6.9625,4.4,0.181,1.0841,-0.3744,LOCAL_NODE_FAILURE
Society_G,T+42,Norway,1922,7.2125,4.4,0.1873,1.1068,-0.3024,LOCAL_NODE_FAILURE
Society_G,T+43,Norway,1923,7.9625,5.6,0.1992,1.2611,-0.0304,STRAINED
Society_G,T+44,Norway,1924,7.9625,5.6,0.1992,1.2611,-0.0304,STRAINED
Society_G,T+45,Norway,1925,8.2125,5.6,0.2031,1.2762,-0.0304,STRAINED
Society_G,T+46,Norway,1926,8.2125,5.6,0.2022,1.3155,-0.0304,STRAINED
Society_G,T+47,Norway,1927,7.9625,5.6,0.1992,1.2611,-0.0304,STRAINED
Society_G,T+48,Norway,1928,7.9625,5.6,0.1992,1.2611,-0.0304,STRAINED
Society_G,T+49,Norway,1929,2.375,-2.8,0.1124,0.6495,-0.6451,SYSTEMIC_CRISIS
Society_G,T+5,Norway,1885,9.4375,5.6,0.2305,1.4729,-0.0384,STRAINED
Society_G,T+50,Norway,1930,2.375,-2.8,0.1122,0.6751,-0.6451,SYSTEMIC_CRISIS
Society_G,T+51,Norway,1931,1.875,-3.5,0.1056,0.5759,-0.576,SYSTEMIC_CRISIS
Society_G,T+52,Norway,1932,2.75,-0.8,0.1138,0.6879,-0.4659,SYSTEMIC_CRISIS
