Society,Year,series_file,tier,range_tier,eta_unscaled,eta_x1000,interpretation_hermes,V_mean,sigma_V,BS_Lore,BS_Archive,C_Hands,S_Hands,numerator,denominator,epsilon
Sweden,1955,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,1.073799,1073.799,Artificial high anchoring (Singapore pattern),21.8125,1.223149,0.728349,0.728349,9.0,2.0,4.774433,4.446298,2.0
Sweden,1956,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,1.018072,1018.072,Artificial high anchoring (Singapore pattern),21.6875,1.34484,0.728349,0.728349,9.0,2.0,4.774433,4.689679,2.0
Sweden,1957,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.889426,889.426,Artificial high anchoring (Singapore pattern),21.4375,1.609299,0.718143,0.718143,9.0,2.0,4.641559,5.218598,2.0
Sweden,1958,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,1.028353,1028.353,Artificial high anchoring (Singapore pattern),21.8125,1.321398,0.728349,0.728349,9.0,2.0,4.774433,4.642797,2.0
Sweden,1959,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,1.092945,1092.945,Artificial high anchoring (Singapore pattern),21.9375,1.184206,0.728349,0.728349,9.0,2.0,4.774433,4.368412,2.0
Sweden,1960,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,1.138261,1138.261,Artificial high anchoring (Singapore pattern),22.1875,1.116286,0.731647,0.731647,9.0,2.0,4.817771,4.232571,2.0
Sweden,1961,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,1.138261,1138.261,Artificial high anchoring (Singapore pattern),22.1875,1.116286,0.731647,0.731647,9.0,2.0,4.817771,4.232571,2.0
Sweden,1962,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,1.287215,1287.215,Artificial high anchoring (Singapore pattern),22.375,1.111024,0.737203,0.737203,10.0,2.0,5.434685,4.222049,2.0
Sweden,1963,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,1.287215,1287.215,Artificial high anchoring (Singapore pattern),22.375,1.111024,0.737203,0.737203,10.0,2.0,5.434685,4.222049,2.0
Sweden,1964,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,1.287215,1287.215,Artificial high anchoring (Singapore pattern),22.375,1.111024,0.737203,0.737203,10.0,2.0,5.434685,4.222049,2.0
Sweden,1965,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,1.287215,1287.215,Artificial high anchoring (Singapore pattern),22.375,1.111024,0.737203,0.737203,10.0,2.0,5.434685,4.222049,2.0
Sweden,1966,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.784403,784.403,Moderate Maritime,21.375,1.218349,0.702048,0.702048,9.0,3.0,4.435838,5.655048,2.0
Sweden,1967,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.398265,398.265,Moderate Maritime,20.5,1.802776,0.611916,0.666115,9.0,4.0,3.668463,9.211103,2.0
Sweden,1968,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.173166,173.166,Moderate Maritime,19.625,2.446298,0.486651,0.633003,8.0,5.0,2.464413,14.231491,2.0
Sweden,1969,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.173166,173.166,Moderate Maritime,19.625,2.446298,0.486651,0.633003,8.0,5.0,2.464413,14.231491,2.0
Sweden,1970,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.058697,58.697,Organic / WATCH range,17.625,3.079671,0.420985,0.547432,6.0,7.0,1.382763,23.557699,2.0
Sweden,1971,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.081517,81.517,Organic / WATCH range,17.5,2.95804,0.420549,0.54684,7.0,6.0,1.609812,19.748239,2.0
Sweden,1972,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.146006,146.006,Moderate Maritime,18.0,2.44949,0.460683,0.564437,8.0,5.0,2.080213,14.247449,2.0
Sweden,1973,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.061244,61.244,Organic / WATCH range,15.0,4.123106,0.376347,0.460038,8.0,5.0,1.385072,22.615528,2.0
Sweden,1974,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.078502,78.502,Organic / WATCH range,15.5,3.316625,0.386052,0.472348,8.0,5.0,1.45881,18.583124,2.0
Sweden,1975,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.048403,48.403,Organic / WATCH range,14.5,3.774917,0.373465,0.456382,7.0,6.0,1.193099,24.649503,2.0
Sweden,1976,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.039229,39.229,Organic / WATCH range,13.875,3.982383,0.329147,0.440878,7.0,6.0,1.015797,25.894298,2.0
Sweden,1977,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.022917,22.917,Organic / WATCH range,12.125,5.182603,0.306492,0.408884,7.0,7.0,0.877238,38.278222,2.0
Sweden,1978,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.033362,33.362,Organic / WATCH range,13.375,4.357106,0.356348,0.434668,7.0,7.0,1.084251,32.499744,2.0
Sweden,1979,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.020644,20.644,Organic / WATCH range,12.0,5.244044,0.283979,0.401985,7.0,7.0,0.799088,38.70831,2.0
Sweden,1980,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.025856,25.856,Organic / WATCH range,13.25,4.293891,0.321358,0.429878,6.0,7.0,0.828869,32.057237,2.0
Sweden,1981,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.029196,29.196,Organic / WATCH range,12.75,3.526684,0.311838,0.416433,6.0,7.0,0.779158,26.686788,2.0
Sweden,1982,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.087593,87.593,Organic / WATCH range,15.25,2.165064,0.403514,0.464863,7.0,6.0,1.313052,14.990381,2.0
Sweden,1983,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.136385,136.385,Moderate Maritime,16.125,1.83286,0.440835,0.493426,7.0,5.0,1.522638,11.164299,2.0
Sweden,1984,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.27079,270.79,Moderate Maritime,17.125,1.536026,0.496376,0.55536,8.0,4.0,2.205342,8.144103,2.0
Sweden,1985,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.287028,287.028,Moderate Maritime,17.875,1.536026,0.510889,0.571941,8.0,4.0,2.337585,8.144103,2.0
Sweden,1986,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.051835,51.835,Organic / WATCH range,15.25,4.683748,0.285944,0.469847,8.0,4.0,1.0748,20.734994,2.0
Sweden,1987,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.109683,109.683,Moderate Maritime,16.5,2.915476,0.372769,0.502482,8.0,4.0,1.498478,13.661904,2.0
Sweden,1988,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.193319,193.319,Moderate Maritime,17.375,1.932453,0.425125,0.553061,8.0,4.0,1.880961,9.729812,2.0
Sweden,1989,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.165146,165.146,Moderate Maritime,17.375,1.99609,0.456522,0.541738,8.0,5.0,1.978523,11.98045,2.0
Sweden,1990,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.018937,18.937,Organic / WATCH range,12.375,4.12121,0.332541,0.371023,6.0,9.0,0.740283,39.090893,2.0
Sweden,1991,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.007994,7.994,Organic / WATCH range,9.75,5.868347,0.299071,0.324395,5.0,10.0,0.485086,60.683473,2.0
Sweden,1992,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.004382,4.382,Organic / WATCH range,8.375,6.854515,0.266864,0.289588,4.0,10.0,0.309123,70.545149,2.0
Sweden,1993,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.013096,13.096,Organic / WATCH range,11.625,4.897385,0.338284,0.356762,5.0,9.0,0.603434,46.076461,2.0
Sweden,1994,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.064101,64.101,Organic / WATCH range,15.25,2.861381,0.424702,0.474994,7.0,7.0,1.412117,22.029665,2.0
Sweden,1995,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.150645,150.645,Moderate Maritime,17.5,2.179449,0.510859,0.555738,8.0,6.0,2.271227,15.076697,2.0
Sweden,1996,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.208069,208.069,Moderate Maritime,18.5,2.0,0.535431,0.582901,8.0,5.0,2.496826,12.0,2.0
Sweden,1997,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.190017,190.017,Moderate Maritime,19.375,2.446298,0.557059,0.60681,8.0,5.0,2.704228,14.231491,2.0
Sweden,1998,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.255824,255.824,Moderate Maritime,20.0,2.872281,0.611103,0.627434,9.0,4.0,3.45084,13.489125,2.0
Sweden,1999,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.255824,255.824,Moderate Maritime,20.0,2.872281,0.611103,0.627434,9.0,4.0,3.45084,13.489125,2.0
Sweden,2000,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.2562,256.2,Moderate Maritime,19.375,2.546444,0.581326,0.596721,9.0,4.0,3.122001,12.185774,2.0
Sweden,2001,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.18934,189.34,Moderate Maritime,18.0,2.645751,0.472063,0.560768,9.0,4.0,2.382462,12.583005,2.0
Sweden,2002,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.133755,133.755,Moderate Maritime,16.5,2.5,0.452063,0.536277,8.0,5.0,1.939447,14.5,2.0
Sweden,2003,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.121278,121.278,Moderate Maritime,17.125,2.666341,0.422735,0.549811,8.0,5.0,1.859394,15.331706,2.0
Sweden,2004,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.205662,205.662,Moderate Maritime,17.875,2.420615,0.517877,0.579925,8.0,4.0,2.402638,11.682458,2.0
Sweden,2005,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.175718,175.718,Moderate Maritime,19.0,3.24037,0.541484,0.606897,8.0,4.0,2.629002,14.961481,2.0
Sweden,2006,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.273336,273.336,Moderate Maritime,19.875,3.585997,0.579041,0.669157,9.0,3.0,3.48722,12.757991,2.0
Sweden,2007,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.272301,272.301,Moderate Maritime,20.25,3.733296,0.587757,0.679484,9.0,3.0,3.594347,13.199888,2.0
Sweden,2008,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.139411,139.411,Moderate Maritime,18.125,3.479853,0.525458,0.571877,9.0,5.0,2.704478,19.399264,2.0
Sweden,2009,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.082158,82.158,Organic / WATCH range,16.625,3.903124,0.490029,0.532712,8.0,6.0,2.088356,25.418742,2.0
Sweden,2010,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.117329,117.329,Moderate Maritime,18.0,4.213075,0.434437,0.565721,9.0,4.0,2.21193,18.8523,2.0
Sweden,2011,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.095025,95.025,Organic / WATCH range,17.625,4.662014,0.390232,0.558667,9.0,4.0,1.962091,20.648056,2.0
Sweden,2012,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.084945,84.945,Organic / WATCH range,17.5,4.84768,0.3641,0.554497,9.0,4.0,1.817031,21.390719,2.0
Sweden,2013,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.080605,80.605,Organic / WATCH range,17.125,4.985918,0.359387,0.546851,9.0,4.0,1.768779,21.943671,2.0
Sweden,2014,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.061143,61.143,Organic / WATCH range,16.75,5.092887,0.350469,0.532385,9.0,5.0,1.679258,27.464436,2.0
Sweden,2015,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.019263,19.263,Organic / WATCH range,13.75,4.968652,0.265071,0.334108,8.0,7.0,0.708497,36.780562,2.0
Sweden,2016,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.04012,40.12,Organic / WATCH range,16.375,4.385701,0.327804,0.433169,8.0,6.0,1.135954,28.314207,2.0
Sweden,2017,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.054483,54.483,Organic / WATCH range,17.25,4.085034,0.354693,0.509016,8.0,6.0,1.444355,26.510202,2.0
Sweden,2018,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.034213,34.213,Organic / WATCH range,16.375,5.543859,0.308773,0.488412,8.0,6.0,1.206466,35.263155,2.0
Sweden,2019,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.045621,45.621,Organic / WATCH range,17.0,4.582576,0.336231,0.50025,8.0,6.0,1.345599,29.495454,2.0
Sweden,2020,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.050879,50.879,Organic / WATCH range,15.5,2.598076,0.381549,0.379788,8.0,8.0,1.15926,22.78461,2.0
Sweden,2021,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.091856,91.856,Organic / WATCH range,16.875,2.619041,0.438888,0.463433,8.0,6.0,1.627162,17.714245,2.0
Sweden,2022,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.042132,42.132,Organic / WATCH range,16.125,4.196353,0.301078,0.475407,8.0,6.0,1.145077,27.178115,2.0
Sweden,2023,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.083142,83.142,Organic / WATCH range,17.875,3.443744,0.351812,0.504654,9.0,5.0,1.597889,19.218722,2.0
Sweden,2024,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.125704,125.704,Moderate Maritime,18.5,2.828427,0.40363,0.558581,9.0,5.0,2.029139,16.142136,2.0
Sweden,2025,Sweden_ENS_Bij_v10.csv,canonical_ens,in_range,0.138996,138.996,Moderate Maritime,19.125,2.57087,0.407061,0.56358,9.0,5.0,2.064701,14.854352,2.0
Syria,1893,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.010191,10.191,Organic / WATCH range,5.6875,4.723197,0.27802,0.27802,4.0,6.0,0.30918,30.339184,2.0
Syria,1893,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.010191,10.191,Organic / WATCH range,5.6875,4.723197,0.27802,0.27802,4.0,6.0,0.30918,30.339184,2.0
Syria,1894,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.010191,10.191,Organic / WATCH range,5.6875,4.723197,0.27802,0.27802,4.0,6.0,0.30918,30.339184,2.0
Syria,1894,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.010191,10.191,Organic / WATCH range,5.6875,4.723197,0.27802,0.27802,4.0,6.0,0.30918,30.339184,2.0
Syria,1895,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011536,11.536,Organic / WATCH range,6.625,2.459039,0.259851,0.247928,3.0,6.0,0.193273,16.754237,2.0
Syria,1895,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011536,11.536,Organic / WATCH range,6.625,2.459039,0.259851,0.247928,3.0,6.0,0.193273,16.754237,2.0
Syria,1900,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1900,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1901,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1901,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1902,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1902,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1903,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1903,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1904,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1904,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1905,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1905,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1906,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1906,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1907,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1907,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00781,7.81,Organic / WATCH range,5.75,2.622022,0.24245,0.218547,3.0,7.0,0.15896,20.354155,2.0
Syria,1908,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.008303,8.303,Organic / WATCH range,5.875,2.52178,0.24568,0.221395,3.0,7.0,0.163177,19.652461,2.0
Syria,1908,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.008303,8.303,Organic / WATCH range,5.875,2.52178,0.24568,0.221395,3.0,7.0,0.163177,19.652461,2.0
Syria,1909,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.008303,8.303,Organic / WATCH range,5.875,2.52178,0.24568,0.221395,3.0,7.0,0.163177,19.652461,2.0
Syria,1909,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.008303,8.303,Organic / WATCH range,5.875,2.52178,0.24568,0.221395,3.0,7.0,0.163177,19.652461,2.0
Syria,1920,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.005846,5.846,Organic / WATCH range,3.5625,2.31081,0.198943,0.178026,3.0,7.0,0.106251,18.175671,2.0
Syria,1920,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.005846,5.846,Organic / WATCH range,3.5625,2.31081,0.198943,0.178026,3.0,7.0,0.106251,18.175671,2.0
Syria,1921,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.005846,5.846,Organic / WATCH range,3.5625,2.31081,0.198943,0.178026,3.0,7.0,0.106251,18.175671,2.0
Syria,1921,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.005846,5.846,Organic / WATCH range,3.5625,2.31081,0.198943,0.178026,3.0,7.0,0.106251,18.175671,2.0
Syria,1922,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.005846,5.846,Organic / WATCH range,3.5625,2.31081,0.198943,0.178026,3.0,7.0,0.106251,18.175671,2.0
Syria,1922,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.005846,5.846,Organic / WATCH range,3.5625,2.31081,0.198943,0.178026,3.0,7.0,0.106251,18.175671,2.0
Syria,1923,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.005846,5.846,Organic / WATCH range,3.5625,2.31081,0.198943,0.178026,3.0,7.0,0.106251,18.175671,2.0
Syria,1923,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.005846,5.846,Organic / WATCH range,3.5625,2.31081,0.198943,0.178026,3.0,7.0,0.106251,18.175671,2.0
Syria,1924,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.005846,5.846,Organic / WATCH range,3.5625,2.31081,0.198943,0.178026,3.0,7.0,0.106251,18.175671,2.0
Syria,1924,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.005846,5.846,Organic / WATCH range,3.5625,2.31081,0.198943,0.178026,3.0,7.0,0.106251,18.175671,2.0
Syria,1925,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.001735,1.735,Organic / WATCH range,0.875,2.534142,0.154947,0.124732,2.0,8.0,0.038654,22.273135,2.0
Syria,1925,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.001735,1.735,Organic / WATCH range,0.875,2.534142,0.154947,0.124732,2.0,8.0,0.038654,22.273135,2.0
Syria,1927,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.006746,6.746,Organic / WATCH range,3.75,1.870829,0.198745,0.17079,3.0,7.0,0.101831,15.095801,2.0
Syria,1927,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.006746,6.746,Organic / WATCH range,3.75,1.870829,0.198745,0.17079,3.0,7.0,0.101831,15.095801,2.0
Syria,1928,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1928,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1929,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1929,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1930,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1930,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1931,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1931,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1932,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1932,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1933,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1933,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1934,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1934,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1935,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1935,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1936,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.017715,17.715,Organic / WATCH range,5.625,1.340476,0.230791,0.222658,3.0,5.0,0.154162,8.702378,2.0
Syria,1936,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.017715,17.715,Organic / WATCH range,5.625,1.340476,0.230791,0.222658,3.0,5.0,0.154162,8.702378,2.0
Syria,1938,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.017715,17.715,Organic / WATCH range,5.625,1.340476,0.230791,0.222658,3.0,5.0,0.154162,8.702378,2.0
Syria,1938,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.017715,17.715,Organic / WATCH range,5.625,1.340476,0.230791,0.222658,3.0,5.0,0.154162,8.702378,2.0
Syria,1939,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.017715,17.715,Organic / WATCH range,5.625,1.340476,0.230791,0.222658,3.0,5.0,0.154162,8.702378,2.0
Syria,1939,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.017715,17.715,Organic / WATCH range,5.625,1.340476,0.230791,0.222658,3.0,5.0,0.154162,8.702378,2.0
Syria,1940,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1940,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1941,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1941,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1942,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1942,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.011257,11.257,Organic / WATCH range,4.75,1.541104,0.215335,0.195974,3.0,6.0,0.126601,11.246621,2.0
Syria,1943,Syria_ENS_Bij_v10.csv,canonical_ens,in_range,0.017715,17.715,Organic / WATCH range,5.625,1.340476,0.230791,0.222658,3.0,5.0,0.154162,8.702378,2.0
Syria,1943,Syria_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.017715,17.715,Organic / WATCH range,5.625,1.340476,0.230791,0.222658,3.0,5.0,0.154162,8.702378,2.0
