Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Bond_Strength_Calc_legacy,SBD_Calc,Lambda2_Calc,Decay_Index_Calc,Phase_Calc,Regime_Label_Calc,ESCH_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime,Run
Netherlands,1974,Archive,7.4,7.0,3.2,6.6,14.5,0.388513,not_computed,0.345937,2.453694,not_computed,not_computed,not_computed,not_computed,11.7875,9.3,not_computed,separate_run_2026-09_staging
Netherlands,1974,Flow,6.6,7.0,5.0,7.0,12.1,0.342798,not_computed,0.345937,2.453694,not_computed,not_computed,not_computed,not_computed,11.7875,9.3,not_computed,separate_run_2026-09_staging
Netherlands,1975,Helm,5.8,6.2,5.6,6.6,9.7,0.300932,not_computed,0.316026,2.234981,not_computed,not_computed,not_computed,not_computed,10.925,8.4,not_computed,separate_run_2026-09_staging
Netherlands,1975,Shield,6.6,6.2,5.0,5.4,10.5,0.311931,not_computed,0.316026,2.234981,not_computed,not_computed,not_computed,not_computed,10.925,8.4,not_computed,separate_run_2026-09_staging
Netherlands,1975,Lore,6.8,7.0,3.8,7.2,13.6,0.353451,not_computed,0.316026,2.234981,not_computed,not_computed,not_computed,not_computed,10.925,8.4,not_computed,separate_run_2026-09_staging
Netherlands,1975,Stewards,5.8,6.6,5.4,6.8,10.4,0.306277,not_computed,0.316026,2.234981,not_computed,not_computed,not_computed,not_computed,10.925,8.4,not_computed,separate_run_2026-09_staging
Netherlands,1975,Craft,5.6,6.0,6.2,6.0,8.4,0.282651,not_computed,0.316026,2.234981,not_computed,not_computed,not_computed,not_computed,10.925,8.4,not_computed,separate_run_2026-09_staging
Netherlands,1975,Hands,6.4,5.8,6.2,5.2,8.6,0.286063,not_computed,0.316026,2.234981,not_computed,not_computed,not_computed,not_computed,10.925,8.4,not_computed,separate_run_2026-09_staging
Netherlands,1975,Archive,7.2,7.0,3.6,6.6,13.9,0.357554,not_computed,0.316026,2.234981,not_computed,not_computed,not_computed,not_computed,10.925,8.4,not_computed,separate_run_2026-09_staging
Netherlands,1975,Flow,6.6,7.0,4.8,7.0,12.3,0.329353,not_computed,0.316026,2.234981,not_computed,not_computed,not_computed,not_computed,10.925,8.4,not_computed,separate_run_2026-09_staging
Netherlands,1976,Helm,5.4,6.2,6.0,6.4,8.8,0.29351,not_computed,0.328881,2.264605,not_computed,not_computed,not_computed,not_computed,11.3,8.2,not_computed,separate_run_2026-09_staging
Netherlands,1976,Shield,7.0,6.2,3.4,5.6,12.6,0.358441,not_computed,0.328881,2.264605,not_computed,not_computed,not_computed,not_computed,11.3,8.2,not_computed,separate_run_2026-09_staging
Netherlands,1976,Lore,6.8,7.0,3.8,7.2,13.6,0.361794,not_computed,0.328881,2.264605,not_computed,not_computed,not_computed,not_computed,11.3,8.2,not_computed,separate_run_2026-09_staging
Netherlands,1976,Stewards,5.8,6.8,5.0,6.8,11.0,0.320922,not_computed,0.328881,2.264605,not_computed,not_computed,not_computed,not_computed,11.3,8.2,not_computed,separate_run_2026-09_staging
Netherlands,1976,Craft,5.4,6.0,6.0,5.6,8.2,0.286279,not_computed,0.328881,2.264605,not_computed,not_computed,not_computed,not_computed,11.3,8.2,not_computed,separate_run_2026-09_staging
Netherlands,1976,Hands,6.6,6.2,6.0,5.6,9.6,0.302198,not_computed,0.328881,2.264605,not_computed,not_computed,not_computed,not_computed,11.3,8.2,not_computed,separate_run_2026-09_staging
Netherlands,1976,Archive,7.2,7.0,3.8,6.6,13.7,0.361794,not_computed,0.328881,2.264605,not_computed,not_computed,not_computed,not_computed,11.3,8.2,not_computed,separate_run_2026-09_staging
Netherlands,1976,Flow,7.0,7.0,4.6,7.0,12.9,0.346114,not_computed,0.328881,2.264605,not_computed,not_computed,not_computed,not_computed,11.3,8.2,not_computed,separate_run_2026-09_staging
Netherlands,1977,Helm,4.4,5.2,7.0,6.0,5.6,0.253499,not_computed,0.315218,2.014311,not_computed,not_computed,not_computed,not_computed,10.8,5.6,not_computed,separate_run_2026-09_staging
Netherlands,1977,Shield,6.6,6.6,5.6,5.8,10.5,0.304088,not_computed,0.315218,2.014311,not_computed,not_computed,not_computed,not_computed,10.8,5.6,not_computed,separate_run_2026-09_staging
Netherlands,1977,Lore,6.8,7.0,3.6,7.2,13.8,0.357284,not_computed,0.315218,2.014311,not_computed,not_computed,not_computed,not_computed,10.8,5.6,not_computed,separate_run_2026-09_staging
Netherlands,1977,Stewards,6.2,6.8,4.6,6.8,11.8,0.326216,not_computed,0.315218,2.014311,not_computed,not_computed,not_computed,not_computed,10.8,5.6,not_computed,separate_run_2026-09_staging
Netherlands,1977,Craft,5.4,5.8,6.0,5.6,8.0,0.27972,not_computed,0.315218,2.014311,not_computed,not_computed,not_computed,not_computed,10.8,5.6,not_computed,separate_run_2026-09_staging
Netherlands,1977,Hands,6.4,6.0,6.0,5.4,9.1,0.291037,not_computed,0.315218,2.014311,not_computed,not_computed,not_computed,not_computed,10.8,5.6,not_computed,separate_run_2026-09_staging
Netherlands,1977,Archive,7.4,7.0,3.4,6.6,14.3,0.363982,not_computed,0.315218,2.014311,not_computed,not_computed,not_computed,not_computed,10.8,5.6,not_computed,separate_run_2026-09_staging
Netherlands,1977,Flow,7.0,7.0,4.2,7.0,13.3,0.345919,not_computed,0.315218,2.014311,not_computed,not_computed,not_computed,not_computed,10.8,5.6,not_computed,separate_run_2026-09_staging
Netherlands,1978,Helm,6.0,6.2,5.0,6.4,10.4,0.336755,not_computed,0.359647,2.376431,not_computed,not_computed,not_computed,not_computed,12.0375,8.0,not_computed,separate_run_2026-09_staging
Netherlands,1978,Shield,7.0,6.6,2.6,5.8,13.9,0.397667,not_computed,0.359647,2.376431,not_computed,not_computed,not_computed,not_computed,12.0375,8.0,not_computed,separate_run_2026-09_staging
Netherlands,1978,Lore,7.0,7.2,3.6,7.2,14.2,0.388393,not_computed,0.359647,2.376431,not_computed,not_computed,not_computed,not_computed,12.0375,8.0,not_computed,separate_run_2026-09_staging
Netherlands,1978,Stewards,6.6,7.0,4.4,6.8,12.6,0.361485,not_computed,0.359647,2.376431,not_computed,not_computed,not_computed,not_computed,12.0375,8.0,not_computed,separate_run_2026-09_staging
Netherlands,1978,Craft,5.2,5.8,5.8,5.6,8.0,0.301746,not_computed,0.359647,2.376431,not_computed,not_computed,not_computed,not_computed,12.0375,8.0,not_computed,separate_run_2026-09_staging
Netherlands,1978,Hands,6.2,5.8,6.0,5.2,8.6,0.308654,not_computed,0.359647,2.376431,not_computed,not_computed,not_computed,not_computed,12.0375,8.0,not_computed,separate_run_2026-09_staging
Netherlands,1978,Archive,7.4,7.0,3.0,6.6,14.7,0.402168,not_computed,0.359647,2.376431,not_computed,not_computed,not_computed,not_computed,12.0375,8.0,not_computed,separate_run_2026-09_staging
Netherlands,1978,Flow,7.2,7.2,4.0,7.0,13.9,0.380311,not_computed,0.359647,2.376431,not_computed,not_computed,not_computed,not_computed,12.0375,8.0,not_computed,separate_run_2026-09_staging
Netherlands,1979,Helm,5.8,6.0,5.8,6.4,9.2,0.294738,not_computed,0.314045,2.129124,not_computed,not_computed,not_computed,not_computed,10.75,7.2,not_computed,separate_run_2026-09_staging
Netherlands,1979,Shield,7.0,6.6,3.2,5.8,13.3,0.354969,not_computed,0.314045,2.129124,not_computed,not_computed,not_computed,not_computed,10.75,7.2,not_computed,separate_run_2026-09_staging
Netherlands,1979,Lore,7.0,6.8,4.2,7.2,13.2,0.346739,not_computed,0.314045,2.129124,not_computed,not_computed,not_computed,not_computed,10.75,7.2,not_computed,separate_run_2026-09_staging
Netherlands,1979,Stewards,6.0,6.6,5.6,6.8,10.4,0.304211,not_computed,0.314045,2.129124,not_computed,not_computed,not_computed,not_computed,10.75,7.2,not_computed,separate_run_2026-09_staging
Netherlands,1979,Craft,5.2,5.6,6.4,5.6,7.2,0.269703,not_computed,0.314045,2.129124,not_computed,not_computed,not_computed,not_computed,10.75,7.2,not_computed,separate_run_2026-09_staging
Netherlands,1979,Hands,6.2,5.6,6.6,5.2,7.8,0.275854,not_computed,0.314045,2.129124,not_computed,not_computed,not_computed,not_computed,10.75,7.2,not_computed,separate_run_2026-09_staging
Netherlands,1979,Archive,7.4,7.0,3.4,6.6,14.3,0.363104,not_computed,0.314045,2.129124,not_computed,not_computed,not_computed,not_computed,10.75,7.2,not_computed,separate_run_2026-09_staging
Netherlands,1979,Flow,6.2,6.8,5.8,6.8,10.6,0.303042,not_computed,0.314045,2.129124,not_computed,not_computed,not_computed,not_computed,10.75,7.2,not_computed,separate_run_2026-09_staging
Netherlands,1980,Helm,5.4,5.8,6.2,6.2,8.1,0.260985,not_computed,0.275573,1.81483,not_computed,not_computed,not_computed,not_computed,9.4375,5.3,not_computed,separate_run_2026-09_staging
Netherlands,1980,Shield,6.6,6.6,4.8,5.8,11.3,0.295155,not_computed,0.275573,1.81483,not_computed,not_computed,not_computed,not_computed,9.4375,5.3,not_computed,separate_run_2026-09_staging
Netherlands,1980,Lore,6.8,6.6,4.6,7.2,12.4,0.311742,not_computed,0.275573,1.81483,not_computed,not_computed,not_computed,not_computed,9.4375,5.3,not_computed,separate_run_2026-09_staging
Netherlands,1980,Stewards,5.6,6.4,6.0,6.8,9.4,0.271188,not_computed,0.275573,1.81483,not_computed,not_computed,not_computed,not_computed,9.4375,5.3,not_computed,separate_run_2026-09_staging
Netherlands,1980,Craft,4.8,5.0,7.2,5.4,5.3,0.232339,not_computed,0.275573,1.81483,not_computed,not_computed,not_computed,not_computed,9.4375,5.3,not_computed,separate_run_2026-09_staging
Netherlands,1980,Hands,5.6,4.8,7.6,5.0,5.3,0.232968,not_computed,0.275573,1.81483,not_computed,not_computed,not_computed,not_computed,9.4375,5.3,not_computed,separate_run_2026-09_staging
Netherlands,1980,Archive,7.0,7.0,4.2,6.6,13.1,0.316702,not_computed,0.275573,1.81483,not_computed,not_computed,not_computed,not_computed,9.4375,5.3,not_computed,separate_run_2026-09_staging
Netherlands,1980,Flow,6.4,6.6,5.8,6.8,10.6,0.283502,not_computed,0.275573,1.81483,not_computed,not_computed,not_computed,not_computed,9.4375,5.3,not_computed,separate_run_2026-09_staging
Netherlands,1981,Helm,4.4,5.2,7.2,6.0,5.4,0.221682,not_computed,0.252945,1.659519,not_computed,not_computed,not_computed,not_computed,8.4125,4.4,not_computed,separate_run_2026-09_staging
Netherlands,1981,Shield,6.8,6.6,3.4,5.8,12.9,0.306932,not_computed,0.252945,1.659519,not_computed,not_computed,not_computed,not_computed,8.4125,4.4,not_computed,separate_run_2026-09_staging
Netherlands,1981,Lore,6.6,6.4,5.2,7.0,11.3,0.283251,not_computed,0.252945,1.659519,not_computed,not_computed,not_computed,not_computed,8.4125,4.4,not_computed,separate_run_2026-09_staging
Netherlands,1981,Stewards,5.2,6.0,6.8,6.6,7.7,0.24076,not_computed,0.252945,1.659519,not_computed,not_computed,not_computed,not_computed,8.4125,4.4,not_computed,separate_run_2026-09_staging
Netherlands,1981,Craft,4.6,4.8,7.6,5.2,4.4,0.212483,not_computed,0.252945,1.659519,not_computed,not_computed,not_computed,not_computed,8.4125,4.4,not_computed,separate_run_2026-09_staging
Netherlands,1981,Hands,5.4,4.6,8.0,4.8,4.4,0.213291,not_computed,0.252945,1.659519,not_computed,not_computed,not_computed,not_computed,8.4125,4.4,not_computed,separate_run_2026-09_staging
Netherlands,1981,Archive,7.0,6.6,4.4,6.6,12.5,0.298009,not_computed,0.252945,1.659519,not_computed,not_computed,not_computed,not_computed,8.4125,4.4,not_computed,separate_run_2026-09_staging
Netherlands,1981,Flow,5.8,6.4,6.8,6.6,8.7,0.247152,not_computed,0.252945,1.659519,not_computed,not_computed,not_computed,not_computed,8.4125,4.4,not_computed,separate_run_2026-09_staging
Netherlands,1982,Helm,6.8,6.8,5.4,7.4,11.9,0.30724,not_computed,0.288578,1.809307,not_computed,not_computed,not_computed,not_computed,9.95,4.6,not_computed,separate_run_2026-09_staging
Netherlands,1982,Shield,7.0,6.4,3.2,5.8,13.1,0.337936,not_computed,0.288578,1.809307,not_computed,not_computed,not_computed,not_computed,9.95,4.6,not_computed,separate_run_2026-09_staging
Netherlands,1982,Lore,6.6,6.4,5.4,7.0,11.1,0.302004,not_computed,0.288578,1.809307,not_computed,not_computed,not_computed,not_computed,9.95,4.6,not_computed,separate_run_2026-09_staging
Netherlands,1982,Stewards,6.6,7.0,5.6,7.0,11.5,0.298467,not_computed,0.288578,1.809307,not_computed,not_computed,not_computed,not_computed,9.95,4.6,not_computed,separate_run_2026-09_staging
Netherlands,1982,Craft,4.6,4.8,7.4,5.2,4.6,0.231325,not_computed,0.288578,1.809307,not_computed,not_computed,not_computed,not_computed,9.95,4.6,not_computed,separate_run_2026-09_staging
Netherlands,1982,Hands,5.8,5.2,8.2,5.4,5.5,0.235704,not_computed,0.288578,1.809307,not_computed,not_computed,not_computed,not_computed,9.95,4.6,not_computed,separate_run_2026-09_staging
Netherlands,1982,Archive,7.0,6.6,4.4,6.6,12.5,0.321744,not_computed,0.288578,1.809307,not_computed,not_computed,not_computed,not_computed,9.95,4.6,not_computed,separate_run_2026-09_staging
Netherlands,1982,Flow,5.8,6.6,6.4,6.8,9.4,0.274201,not_computed,0.288578,1.809307,not_computed,not_computed,not_computed,not_computed,9.95,4.6,not_computed,separate_run_2026-09_staging
Netherlands,1983,Helm,6.6,6.8,5.2,7.2,11.8,0.303211,not_computed,0.282278,1.707094,not_computed,not_computed,not_computed,not_computed,9.65,3.6,not_computed,separate_run_2026-09_staging
Netherlands,1983,Shield,6.8,6.4,4.0,5.8,12.1,0.316178,not_computed,0.282278,1.707094,not_computed,not_computed,not_computed,not_computed,9.65,3.6,not_computed,separate_run_2026-09_staging
Netherlands,1983,Lore,6.4,6.2,5.4,7.0,10.7,0.295939,not_computed,0.282278,1.707094,not_computed,not_computed,not_computed,not_computed,9.65,3.6,not_computed,separate_run_2026-09_staging
Netherlands,1983,Stewards,6.6,7.0,5.0,7.0,12.1,0.305257,not_computed,0.282278,1.707094,not_computed,not_computed,not_computed,not_computed,9.65,3.6,not_computed,separate_run_2026-09_staging
Netherlands,1983,Craft,4.6,4.8,7.4,5.2,4.6,0.228518,not_computed,0.282278,1.707094,not_computed,not_computed,not_computed,not_computed,9.65,3.6,not_computed,separate_run_2026-09_staging
Netherlands,1983,Hands,5.0,4.6,8.6,5.2,3.6,0.216768,not_computed,0.282278,1.707094,not_computed,not_computed,not_computed,not_computed,9.65,3.6,not_computed,separate_run_2026-09_staging
Netherlands,1983,Archive,6.8,6.6,4.6,6.6,12.1,0.311668,not_computed,0.282278,1.707094,not_computed,not_computed,not_computed,not_computed,9.65,3.6,not_computed,separate_run_2026-09_staging
Netherlands,1983,Flow,5.8,6.8,5.8,6.8,10.2,0.280682,not_computed,0.282278,1.707094,not_computed,not_computed,not_computed,not_computed,9.65,3.6,not_computed,separate_run_2026-09_staging
Netherlands,1984,Helm,6.8,6.8,4.8,7.2,12.4,0.330303,not_computed,0.310485,1.86942,not_computed,not_computed,not_computed,not_computed,10.5375,4.3,not_computed,separate_run_2026-09_staging
Netherlands,1984,Shield,6.8,6.4,3.6,5.8,12.5,0.341966,not_computed,0.310485,1.86942,not_computed,not_computed,not_computed,not_computed,10.5375,4.3,not_computed,separate_run_2026-09_staging
Netherlands,1984,Lore,6.4,6.4,5.2,7.0,11.1,0.316225,not_computed,0.310485,1.86942,not_computed,not_computed,not_computed,not_computed,10.5375,4.3,not_computed,separate_run_2026-09_staging
Netherlands,1984,Stewards,6.8,7.0,4.4,7.2,13.0,0.338112,not_computed,0.310485,1.86942,not_computed,not_computed,not_computed,not_computed,10.5375,4.3,not_computed,separate_run_2026-09_staging
Netherlands,1984,Craft,5.2,5.2,6.8,5.6,6.4,0.261556,not_computed,0.310485,1.86942,not_computed,not_computed,not_computed,not_computed,10.5375,4.3,not_computed,separate_run_2026-09_staging
Netherlands,1984,Hands,5.0,4.8,8.0,5.0,4.3,0.235407,not_computed,0.310485,1.86942,not_computed,not_computed,not_computed,not_computed,10.5375,4.3,not_computed,separate_run_2026-09_staging
Netherlands,1984,Archive,6.8,6.6,4.2,6.6,12.5,0.337067,not_computed,0.310485,1.86942,not_computed,not_computed,not_computed,not_computed,10.5375,4.3,not_computed,separate_run_2026-09_staging
Netherlands,1984,Flow,6.4,7.0,5.0,7.4,12.1,0.323243,not_computed,0.310485,1.86942,not_computed,not_computed,not_computed,not_computed,10.5375,4.3,not_computed,separate_run_2026-09_staging
Netherlands,1985,Helm,6.8,6.8,4.2,7.2,13.0,0.364758,not_computed,0.347245,2.213163,not_computed,not_computed,not_computed,not_computed,11.8125,6.5,not_computed,separate_run_2026-09_staging
Netherlands,1985,Shield,6.8,6.4,3.6,5.8,12.5,0.364649,not_computed,0.347245,2.213163,not_computed,not_computed,not_computed,not_computed,11.8125,6.5,not_computed,separate_run_2026-09_staging
Netherlands,1985,Lore,6.8,7.0,4.6,7.0,12.7,0.354509,not_computed,0.347245,2.213163,not_computed,not_computed,not_computed,not_computed,11.8125,6.5,not_computed,separate_run_2026-09_staging
Netherlands,1985,Stewards,6.8,7.4,4.0,7.2,13.8,0.369064,not_computed,0.347245,2.213163,not_computed,not_computed,not_computed,not_computed,11.8125,6.5,not_computed,separate_run_2026-09_staging
Netherlands,1985,Craft,5.4,5.8,5.8,6.0,8.4,0.302579,not_computed,0.347245,2.213163,not_computed,not_computed,not_computed,not_computed,11.8125,6.5,not_computed,separate_run_2026-09_staging
Netherlands,1985,Hands,5.6,5.2,7.0,5.4,6.5,0.278394,not_computed,0.347245,2.213163,not_computed,not_computed,not_computed,not_computed,11.8125,6.5,not_computed,separate_run_2026-09_staging
Netherlands,1985,Archive,6.8,6.8,3.6,6.6,13.3,0.37225,not_computed,0.347245,2.213163,not_computed,not_computed,not_computed,not_computed,11.8125,6.5,not_computed,separate_run_2026-09_staging
Netherlands,1985,Flow,7.2,7.6,4.2,7.4,14.3,0.371758,not_computed,0.347245,2.213163,not_computed,not_computed,not_computed,not_computed,11.8125,6.5,not_computed,separate_run_2026-09_staging
Netherlands,1986,Helm,7.2,7.4,3.8,7.4,14.5,0.404182,not_computed,0.385497,2.496681,not_computed,not_computed,not_computed,not_computed,12.85,7.9,not_computed,separate_run_2026-09_staging
Netherlands,1986,Shield,7.0,6.4,2.8,6.0,13.6,0.41118,not_computed,0.385497,2.496681,not_computed,not_computed,not_computed,not_computed,12.85,7.9,not_computed,separate_run_2026-09_staging
Netherlands,1986,Lore,7.0,7.2,4.2,7.2,13.6,0.390095,not_computed,0.385497,2.496681,not_computed,not_computed,not_computed,not_computed,12.85,7.9,not_computed,separate_run_2026-09_staging
Netherlands,1986,Stewards,6.8,7.6,3.6,7.6,14.6,0.405126,not_computed,0.385497,2.496681,not_computed,not_computed,not_computed,not_computed,12.85,7.9,not_computed,separate_run_2026-09_staging
Netherlands,1986,Craft,5.8,6.0,5.2,6.2,9.7,0.340906,not_computed,0.385497,2.496681,not_computed,not_computed,not_computed,not_computed,12.85,7.9,not_computed,separate_run_2026-09_staging
Netherlands,1986,Hands,5.6,5.6,6.0,5.4,7.9,0.313759,not_computed,0.385497,2.496681,not_computed,not_computed,not_computed,not_computed,12.85,7.9,not_computed,separate_run_2026-09_staging
Netherlands,1986,Archive,7.0,7.0,3.2,6.8,14.2,0.409774,not_computed,0.385497,2.496681,not_computed,not_computed,not_computed,not_computed,12.85,7.9,not_computed,separate_run_2026-09_staging
Netherlands,1986,Flow,7.2,7.4,3.6,7.4,14.7,0.408955,not_computed,0.385497,2.496681,not_computed,not_computed,not_computed,not_computed,12.85,7.9,not_computed,separate_run_2026-09_staging
Netherlands,1987,Helm,7.0,7.2,3.8,7.4,14.1,0.403876,not_computed,0.389843,2.595805,not_computed,not_computed,not_computed,not_computed,13.0125,8.9,not_computed,separate_run_2026-09_staging
Netherlands,1987,Shield,7.0,6.6,2.6,6.0,14.0,0.418659,not_computed,0.389843,2.595805,not_computed,not_computed,not_computed,not_computed,13.0125,8.9,not_computed,separate_run_2026-09_staging
Netherlands,1987,Lore,7.0,7.2,3.6,7.4,14.3,0.408659,not_computed,0.389843,2.595805,not_computed,not_computed,not_computed,not_computed,13.0125,8.9,not_computed,separate_run_2026-09_staging
Netherlands,1987,Stewards,6.6,7.4,4.4,7.4,13.3,0.384119,not_computed,0.389843,2.595805,not_computed,not_computed,not_computed,not_computed,13.0125,8.9,not_computed,separate_run_2026-09_staging
Netherlands,1987,Craft,6.2,6.2,5.0,6.4,10.6,0.355249,not_computed,0.389843,2.595805,not_computed,not_computed,not_computed,not_computed,13.0125,8.9,not_computed,separate_run_2026-09_staging
Netherlands,1987,Hands,6.0,6.0,5.8,5.4,8.9,0.325689,not_computed,0.389843,2.595805,not_computed,not_computed,not_computed,not_computed,13.0125,8.9,not_computed,separate_run_2026-09_staging
Netherlands,1987,Archive,7.6,7.0,3.0,6.8,15.0,0.426228,not_computed,0.389843,2.595805,not_computed,not_computed,not_computed,not_computed,13.0125,8.9,not_computed,separate_run_2026-09_staging
Netherlands,1987,Flow,6.8,7.4,4.0,7.4,13.9,0.396267,not_computed,0.389843,2.595805,not_computed,not_computed,not_computed,not_computed,13.0125,8.9,not_computed,separate_run_2026-09_staging
Netherlands,1988,Helm,7.2,7.6,3.4,7.4,15.1,0.436402,not_computed,0.423028,2.845696,not_computed,not_computed,not_computed,not_computed,13.9625,9.9,not_computed,separate_run_2026-09_staging
Netherlands,1988,Shield,7.0,6.6,2.4,6.0,14.2,0.443987,not_computed,0.423028,2.845696,not_computed,not_computed,not_computed,not_computed,13.9625,9.9,not_computed,separate_run_2026-09_staging
Netherlands,1988,Lore,7.0,7.4,3.6,7.4,14.5,0.428224,not_computed,0.423028,2.845696,not_computed,not_computed,not_computed,not_computed,13.9625,9.9,not_computed,separate_run_2026-09_staging
Netherlands,1988,Stewards,7.0,7.8,3.4,7.6,15.2,0.435379,not_computed,0.423028,2.845696,not_computed,not_computed,not_computed,not_computed,13.9625,9.9,not_computed,separate_run_2026-09_staging
Netherlands,1988,Craft,6.2,6.8,4.4,6.6,11.9,0.387822,not_computed,0.423028,2.845696,not_computed,not_computed,not_computed,not_computed,13.9625,9.9,not_computed,separate_run_2026-09_staging
Netherlands,1988,Hands,6.2,6.2,5.2,5.4,9.9,0.356842,not_computed,0.423028,2.845696,not_computed,not_computed,not_computed,not_computed,13.9625,9.9,not_computed,separate_run_2026-09_staging
Netherlands,1988,Archive,7.6,7.0,3.2,7.0,14.9,0.443627,not_computed,0.423028,2.845696,not_computed,not_computed,not_computed,not_computed,13.9625,9.9,not_computed,separate_run_2026-09_staging
Netherlands,1988,Flow,7.4,7.8,3.0,7.6,16.0,0.451941,not_computed,0.423028,2.845696,not_computed,not_computed,not_computed,not_computed,13.9625,9.9,not_computed,separate_run_2026-09_staging
Netherlands,1989,Helm,7.2,7.4,3.4,7.4,14.9,0.444467,not_computed,0.436935,3.047724,not_computed,not_computed,not_computed,not_computed,14.325,11.1,not_computed,separate_run_2026-09_staging
Netherlands,1989,Shield,7.0,6.6,2.8,6.0,13.8,0.441649,not_computed,0.436935,3.047724,not_computed,not_computed,not_computed,not_computed,14.325,11.1,not_computed,separate_run_2026-09_staging
Netherlands,1989,Lore,7.0,7.4,3.6,7.4,14.5,0.436112,not_computed,0.436935,3.047724,not_computed,not_computed,not_computed,not_computed,14.325,11.1,not_computed,separate_run_2026-09_staging
Netherlands,1989,Stewards,7.0,7.8,3.2,7.6,15.4,0.448698,not_computed,0.436935,3.047724,not_computed,not_computed,not_computed,not_computed,14.325,11.1,not_computed,separate_run_2026-09_staging
Netherlands,1989,Craft,6.8,7.0,3.8,6.8,13.4,0.421477,not_computed,0.436935,3.047724,not_computed,not_computed,not_computed,not_computed,14.325,11.1,not_computed,separate_run_2026-09_staging
Netherlands,1989,Hands,6.2,6.6,4.6,5.8,11.1,0.381341,not_computed,0.436935,3.047724,not_computed,not_computed,not_computed,not_computed,14.325,11.1,not_computed,separate_run_2026-09_staging
Netherlands,1989,Archive,7.6,7.2,3.0,7.4,15.5,0.461387,not_computed,0.436935,3.047724,not_computed,not_computed,not_computed,not_computed,14.325,11.1,not_computed,separate_run_2026-09_staging
Netherlands,1989,Flow,7.4,7.8,3.0,7.6,16.0,0.460346,not_computed,0.436935,3.047724,not_computed,not_computed,not_computed,not_computed,14.325,11.1,not_computed,separate_run_2026-09_staging
Netherlands,1990,Helm,7.0,7.2,3.8,7.4,14.1,0.415238,not_computed,0.409455,2.885321,not_computed,not_computed,not_computed,not_computed,13.725,10.6,not_computed,separate_run_2026-09_staging
Netherlands,1990,Shield,7.0,6.6,4.2,6.2,12.5,0.393544,not_computed,0.409455,2.885321,not_computed,not_computed,not_computed,not_computed,13.725,10.6,not_computed,separate_run_2026-09_staging
Netherlands,1990,Lore,7.0,7.4,3.6,7.4,14.5,0.42018,not_computed,0.409455,2.885321,not_computed,not_computed,not_computed,not_computed,13.725,10.6,not_computed,separate_run_2026-09_staging
Netherlands,1990,Stewards,7.0,7.6,3.4,7.6,15.0,0.427177,not_computed,0.409455,2.885321,not_computed,not_computed,not_computed,not_computed,13.725,10.6,not_computed,separate_run_2026-09_staging
Netherlands,1990,Craft,6.6,7.0,3.8,6.8,13.2,0.403067,not_computed,0.409455,2.885321,not_computed,not_computed,not_computed,not_computed,13.725,10.6,not_computed,separate_run_2026-09_staging
Netherlands,1990,Hands,6.2,6.4,4.8,5.6,10.6,0.361124,not_computed,0.409455,2.885321,not_computed,not_computed,not_computed,not_computed,13.725,10.6,not_computed,separate_run_2026-09_staging
Netherlands,1990,Archive,7.4,7.2,3.6,7.2,14.6,0.424151,not_computed,0.409455,2.885321,not_computed,not_computed,not_computed,not_computed,13.725,10.6,not_computed,separate_run_2026-09_staging
Netherlands,1990,Flow,7.4,7.6,3.4,7.4,15.3,0.431154,not_computed,0.409455,2.885321,not_computed,not_computed,not_computed,not_computed,13.725,10.6,not_computed,separate_run_2026-09_staging
Netherlands,1991,Helm,7.0,7.0,4.6,7.4,13.1,0.374786,not_computed,0.371779,2.525239,not_computed,not_computed,not_computed,not_computed,12.775,8.8,not_computed,separate_run_2026-09_staging
Netherlands,1991,Shield,7.0,6.8,4.2,6.2,12.7,0.372556,not_computed,0.371779,2.525239,not_computed,not_computed,not_computed,not_computed,12.775,8.8,not_computed,separate_run_2026-09_staging
Netherlands,1991,Lore,7.0,7.4,3.6,7.4,14.5,0.397527,not_computed,0.371779,2.525239,not_computed,not_computed,not_computed,not_computed,12.775,8.8,not_computed,separate_run_2026-09_staging
Netherlands,1991,Stewards,6.8,7.2,4.2,7.4,13.5,0.381008,not_computed,0.371779,2.525239,not_computed,not_computed,not_computed,not_computed,12.775,8.8,not_computed,separate_run_2026-09_staging
Netherlands,1991,Craft,6.2,6.6,4.8,6.6,11.3,0.351908,not_computed,0.371779,2.525239,not_computed,not_computed,not_computed,not_computed,12.775,8.8,not_computed,separate_run_2026-09_staging
Netherlands,1991,Hands,5.8,6.0,5.8,5.6,8.8,0.316142,not_computed,0.371779,2.525239,not_computed,not_computed,not_computed,not_computed,12.775,8.8,not_computed,separate_run_2026-09_staging
Netherlands,1991,Archive,7.2,7.2,3.8,7.2,14.2,0.393825,not_computed,0.371779,2.525239,not_computed,not_computed,not_computed,not_computed,12.775,8.8,not_computed,separate_run_2026-09_staging
Netherlands,1991,Flow,7.2,7.4,4.2,7.4,14.1,0.386482,not_computed,0.371779,2.525239,not_computed,not_computed,not_computed,not_computed,12.775,8.8,not_computed,separate_run_2026-09_staging
Netherlands,1992,Helm,7.2,7.2,4.2,7.6,14.0,0.393592,not_computed,0.380489,2.494308,not_computed,not_computed,not_computed,not_computed,12.9625,8.2,not_computed,separate_run_2026-09_staging
