Society,Year,Formalism,From_Node,To_Node,B_ij
Saudi Arabia,1911,JUNO-1.0,Craft,Hands,0.1889
Saudi Arabia,1911,JUNO-1.0,Craft,Archive,0.1934
Saudi Arabia,1911,JUNO-1.0,Craft,Flow,0.17
Saudi Arabia,1911,JUNO-1.0,Hands,Helm,0.218
Saudi Arabia,1911,JUNO-1.0,Hands,Shield,0.218
Saudi Arabia,1911,JUNO-1.0,Hands,Lore,0.2632
Saudi Arabia,1911,JUNO-1.0,Hands,Stewards,0.2049
Saudi Arabia,1911,JUNO-1.0,Hands,Craft,0.1889
Saudi Arabia,1911,JUNO-1.0,Hands,Archive,0.2149
Saudi Arabia,1911,JUNO-1.0,Hands,Flow,0.1889
Saudi Arabia,1911,JUNO-1.0,Archive,Helm,0.2231
Saudi Arabia,1911,JUNO-1.0,Archive,Shield,0.2231
Saudi Arabia,1911,JUNO-1.0,Archive,Lore,0.2694
Saudi Arabia,1911,JUNO-1.0,Archive,Stewards,0.2098
Saudi Arabia,1911,JUNO-1.0,Archive,Craft,0.1934
Saudi Arabia,1911,JUNO-1.0,Archive,Hands,0.2149
Saudi Arabia,1911,JUNO-1.0,Archive,Flow,0.1934
Saudi Arabia,1911,JUNO-1.0,Flow,Helm,0.1962
Saudi Arabia,1911,JUNO-1.0,Flow,Shield,0.1962
Saudi Arabia,1911,JUNO-1.0,Flow,Lore,0.2369
Saudi Arabia,1911,JUNO-1.0,Flow,Stewards,0.1844
Saudi Arabia,1911,JUNO-1.0,Flow,Craft,0.17
Saudi Arabia,1911,JUNO-1.0,Flow,Hands,0.1889
Saudi Arabia,1911,JUNO-1.0,Flow,Archive,0.1934
Saudi Arabia,1912,JUNO-1.0,Helm,Shield,0.2525
Saudi Arabia,1912,JUNO-1.0,Helm,Lore,0.3015
Saudi Arabia,1912,JUNO-1.0,Helm,Stewards,0.2247
Saudi Arabia,1912,JUNO-1.0,Helm,Craft,0.2072
Saudi Arabia,1912,JUNO-1.0,Helm,Hands,0.2462
Saudi Arabia,1912,JUNO-1.0,Helm,Archive,0.2357
Saudi Arabia,1912,JUNO-1.0,Helm,Flow,0.2247
Saudi Arabia,1912,JUNO-1.0,Shield,Helm,0.2525
Saudi Arabia,1912,JUNO-1.0,Shield,Lore,0.3015
Saudi Arabia,1912,JUNO-1.0,Shield,Stewards,0.2247
Saudi Arabia,1912,JUNO-1.0,Shield,Craft,0.2072
Saudi Arabia,1912,JUNO-1.0,Shield,Hands,0.2462
Saudi Arabia,1912,JUNO-1.0,Shield,Archive,0.2357
Saudi Arabia,1912,JUNO-1.0,Shield,Flow,0.2247
Saudi Arabia,1912,JUNO-1.0,Lore,Helm,0.3015
Saudi Arabia,1912,JUNO-1.0,Lore,Shield,0.3015
Saudi Arabia,1912,JUNO-1.0,Lore,Stewards,0.2683
Saudi Arabia,1912,JUNO-1.0,Lore,Craft,0.2474
Saudi Arabia,1912,JUNO-1.0,Lore,Hands,0.2939
Saudi Arabia,1912,JUNO-1.0,Lore,Archive,0.2814
Saudi Arabia,1912,JUNO-1.0,Lore,Flow,0.2683
Saudi Arabia,1912,JUNO-1.0,Stewards,Helm,0.2247
Saudi Arabia,1912,JUNO-1.0,Stewards,Shield,0.2247
Saudi Arabia,1912,JUNO-1.0,Stewards,Lore,0.2683
Saudi Arabia,1912,JUNO-1.0,Stewards,Craft,0.1844
Saudi Arabia,1912,JUNO-1.0,Stewards,Hands,0.2191
Saudi Arabia,1912,JUNO-1.0,Stewards,Archive,0.2098
Saudi Arabia,1912,JUNO-1.0,Stewards,Flow,0.2
Saudi Arabia,1912,JUNO-1.0,Craft,Helm,0.2072
Saudi Arabia,1912,JUNO-1.0,Craft,Shield,0.2072
Saudi Arabia,1912,JUNO-1.0,Craft,Lore,0.2474
Saudi Arabia,1912,JUNO-1.0,Craft,Stewards,0.1844
Saudi Arabia,1912,JUNO-1.0,Craft,Hands,0.202
Saudi Arabia,1912,JUNO-1.0,Craft,Archive,0.1934
Saudi Arabia,1912,JUNO-1.0,Craft,Flow,0.1844
Saudi Arabia,1912,JUNO-1.0,Hands,Helm,0.2462
Saudi Arabia,1912,JUNO-1.0,Hands,Shield,0.2462
Saudi Arabia,1912,JUNO-1.0,Hands,Lore,0.2939
Saudi Arabia,1912,JUNO-1.0,Hands,Stewards,0.2191
Saudi Arabia,1912,JUNO-1.0,Hands,Craft,0.202
Saudi Arabia,1912,JUNO-1.0,Hands,Archive,0.2298
Saudi Arabia,1912,JUNO-1.0,Hands,Flow,0.2191
Saudi Arabia,1912,JUNO-1.0,Archive,Helm,0.2357
Saudi Arabia,1912,JUNO-1.0,Archive,Shield,0.2357
Saudi Arabia,1912,JUNO-1.0,Archive,Lore,0.2814
Saudi Arabia,1912,JUNO-1.0,Archive,Stewards,0.2098
Saudi Arabia,1912,JUNO-1.0,Archive,Craft,0.1934
Saudi Arabia,1912,JUNO-1.0,Archive,Hands,0.2298
Saudi Arabia,1912,JUNO-1.0,Archive,Flow,0.2098
Saudi Arabia,1912,JUNO-1.0,Flow,Helm,0.2247
Saudi Arabia,1912,JUNO-1.0,Flow,Shield,0.2247
Saudi Arabia,1912,JUNO-1.0,Flow,Lore,0.2683
Saudi Arabia,1912,JUNO-1.0,Flow,Stewards,0.2
Saudi Arabia,1912,JUNO-1.0,Flow,Craft,0.1844
Saudi Arabia,1912,JUNO-1.0,Flow,Hands,0.2191
Saudi Arabia,1912,JUNO-1.0,Flow,Archive,0.2098
Saudi Arabia,1913,JUNO-1.0,Helm,Shield,0.2525
Saudi Arabia,1913,JUNO-1.0,Helm,Lore,0.3015
Saudi Arabia,1913,JUNO-1.0,Helm,Stewards,0.241
Saudi Arabia,1913,JUNO-1.0,Helm,Craft,0.2072
Saudi Arabia,1913,JUNO-1.0,Helm,Hands,0.2462
Saudi Arabia,1913,JUNO-1.0,Helm,Archive,0.2357
Saudi Arabia,1913,JUNO-1.0,Helm,Flow,0.241
Saudi Arabia,1913,JUNO-1.0,Shield,Helm,0.2525
Saudi Arabia,1913,JUNO-1.0,Shield,Lore,0.3015
Saudi Arabia,1913,JUNO-1.0,Shield,Stewards,0.241
Saudi Arabia,1913,JUNO-1.0,Shield,Craft,0.2072
Saudi Arabia,1913,JUNO-1.0,Shield,Hands,0.2462
Saudi Arabia,1913,JUNO-1.0,Shield,Archive,0.2357
Saudi Arabia,1913,JUNO-1.0,Shield,Flow,0.241
Saudi Arabia,1913,JUNO-1.0,Lore,Helm,0.3015
Saudi Arabia,1913,JUNO-1.0,Lore,Shield,0.3015
Saudi Arabia,1913,JUNO-1.0,Lore,Stewards,0.2877
Saudi Arabia,1913,JUNO-1.0,Lore,Craft,0.2474
Saudi Arabia,1913,JUNO-1.0,Lore,Hands,0.2939
Saudi Arabia,1913,JUNO-1.0,Lore,Archive,0.2814
Saudi Arabia,1913,JUNO-1.0,Lore,Flow,0.2877
Saudi Arabia,1913,JUNO-1.0,Stewards,Helm,0.241
Saudi Arabia,1913,JUNO-1.0,Stewards,Shield,0.241
Saudi Arabia,1913,JUNO-1.0,Stewards,Lore,0.2877
Saudi Arabia,1913,JUNO-1.0,Stewards,Craft,0.1977
Saudi Arabia,1913,JUNO-1.0,Stewards,Hands,0.2349
Saudi Arabia,1913,JUNO-1.0,Stewards,Archive,0.2249
Saudi Arabia,1913,JUNO-1.0,Stewards,Flow,0.23
Saudi Arabia,1913,JUNO-1.0,Craft,Helm,0.2072
Saudi Arabia,1913,JUNO-1.0,Craft,Shield,0.2072
Saudi Arabia,1913,JUNO-1.0,Craft,Lore,0.2474
Saudi Arabia,1913,JUNO-1.0,Craft,Stewards,0.1977
Saudi Arabia,1913,JUNO-1.0,Craft,Hands,0.202
Saudi Arabia,1913,JUNO-1.0,Craft,Archive,0.1934
Saudi Arabia,1913,JUNO-1.0,Craft,Flow,0.1977
Saudi Arabia,1913,JUNO-1.0,Hands,Helm,0.2462
Saudi Arabia,1913,JUNO-1.0,Hands,Shield,0.2462
Saudi Arabia,1913,JUNO-1.0,Hands,Lore,0.2939
Saudi Arabia,1913,JUNO-1.0,Hands,Stewards,0.2349
Saudi Arabia,1913,JUNO-1.0,Hands,Craft,0.202
Saudi Arabia,1913,JUNO-1.0,Hands,Archive,0.2298
Saudi Arabia,1913,JUNO-1.0,Hands,Flow,0.2349
Saudi Arabia,1913,JUNO-1.0,Archive,Helm,0.2357
Saudi Arabia,1913,JUNO-1.0,Archive,Shield,0.2357
Saudi Arabia,1913,JUNO-1.0,Archive,Lore,0.2814
Saudi Arabia,1913,JUNO-1.0,Archive,Stewards,0.2249
Saudi Arabia,1913,JUNO-1.0,Archive,Craft,0.1934
Saudi Arabia,1913,JUNO-1.0,Archive,Hands,0.2298
Saudi Arabia,1913,JUNO-1.0,Archive,Flow,0.2249
Saudi Arabia,1913,JUNO-1.0,Flow,Helm,0.241
Saudi Arabia,1913,JUNO-1.0,Flow,Shield,0.241
Saudi Arabia,1913,JUNO-1.0,Flow,Lore,0.2877
Saudi Arabia,1913,JUNO-1.0,Flow,Stewards,0.23
Saudi Arabia,1913,JUNO-1.0,Flow,Craft,0.1977
Saudi Arabia,1913,JUNO-1.0,Flow,Hands,0.2349
Saudi Arabia,1913,JUNO-1.0,Flow,Archive,0.2249
Saudi Arabia,1914,JUNO-1.0,Helm,Shield,0.2198
Saudi Arabia,1914,JUNO-1.0,Helm,Lore,0.2624
Saudi Arabia,1914,JUNO-1.0,Helm,Stewards,0.2098
Saudi Arabia,1914,JUNO-1.0,Helm,Craft,0.1803
Saudi Arabia,1914,JUNO-1.0,Helm,Hands,0.2143
Saudi Arabia,1914,JUNO-1.0,Helm,Archive,0.2052
Saudi Arabia,1914,JUNO-1.0,Helm,Flow,0.2098
Saudi Arabia,1914,JUNO-1.0,Shield,Helm,0.2198
Saudi Arabia,1914,JUNO-1.0,Shield,Lore,0.2624
Saudi Arabia,1914,JUNO-1.0,Shield,Stewards,0.2098
Saudi Arabia,1914,JUNO-1.0,Shield,Craft,0.1803
Saudi Arabia,1914,JUNO-1.0,Shield,Hands,0.2143
Saudi Arabia,1914,JUNO-1.0,Shield,Archive,0.2052
Saudi Arabia,1914,JUNO-1.0,Shield,Flow,0.2098
Saudi Arabia,1914,JUNO-1.0,Lore,Helm,0.2624
Saudi Arabia,1914,JUNO-1.0,Lore,Shield,0.2624
Saudi Arabia,1914,JUNO-1.0,Lore,Stewards,0.2505
Saudi Arabia,1914,JUNO-1.0,Lore,Craft,0.2154
Saudi Arabia,1914,JUNO-1.0,Lore,Hands,0.2559
Saudi Arabia,1914,JUNO-1.0,Lore,Archive,0.245
Saudi Arabia,1914,JUNO-1.0,Lore,Flow,0.2505
Saudi Arabia,1914,JUNO-1.0,Stewards,Helm,0.2098
Saudi Arabia,1914,JUNO-1.0,Stewards,Shield,0.2098
Saudi Arabia,1914,JUNO-1.0,Stewards,Lore,0.2505
Saudi Arabia,1914,JUNO-1.0,Stewards,Craft,0.1721
Saudi Arabia,1914,JUNO-1.0,Stewards,Hands,0.2045
Saudi Arabia,1914,JUNO-1.0,Stewards,Archive,0.1958
Saudi Arabia,1914,JUNO-1.0,Stewards,Flow,0.2002
Saudi Arabia,1914,JUNO-1.0,Craft,Helm,0.1803
Saudi Arabia,1914,JUNO-1.0,Craft,Shield,0.1803
Saudi Arabia,1914,JUNO-1.0,Craft,Lore,0.2154
Saudi Arabia,1914,JUNO-1.0,Craft,Stewards,0.1721
Saudi Arabia,1914,JUNO-1.0,Craft,Hands,0.1758
Saudi Arabia,1914,JUNO-1.0,Craft,Archive,0.1684
Saudi Arabia,1914,JUNO-1.0,Craft,Flow,0.1721
Saudi Arabia,1914,JUNO-1.0,Hands,Helm,0.2143
Saudi Arabia,1914,JUNO-1.0,Hands,Shield,0.2143
Saudi Arabia,1914,JUNO-1.0,Hands,Lore,0.2559
Saudi Arabia,1914,JUNO-1.0,Hands,Stewards,0.2045
Saudi Arabia,1914,JUNO-1.0,Hands,Craft,0.1758
Saudi Arabia,1914,JUNO-1.0,Hands,Archive,0.2
Saudi Arabia,1914,JUNO-1.0,Hands,Flow,0.2045
Saudi Arabia,1914,JUNO-1.0,Archive,Helm,0.2052
Saudi Arabia,1914,JUNO-1.0,Archive,Shield,0.2052
Saudi Arabia,1914,JUNO-1.0,Archive,Lore,0.245
Saudi Arabia,1914,JUNO-1.0,Archive,Stewards,0.1958
Saudi Arabia,1914,JUNO-1.0,Archive,Craft,0.1684
Saudi Arabia,1914,JUNO-1.0,Archive,Hands,0.2
Saudi Arabia,1914,JUNO-1.0,Archive,Flow,0.1958
Saudi Arabia,1914,JUNO-1.0,Flow,Helm,0.2098
Saudi Arabia,1914,JUNO-1.0,Flow,Shield,0.2098
Saudi Arabia,1914,JUNO-1.0,Flow,Lore,0.2505
Saudi Arabia,1914,JUNO-1.0,Flow,Stewards,0.2002
Saudi Arabia,1914,JUNO-1.0,Flow,Craft,0.1721
Saudi Arabia,1914,JUNO-1.0,Flow,Hands,0.2045
Saudi Arabia,1914,JUNO-1.0,Flow,Archive,0.1958
Saudi Arabia,1915,JUNO-1.0,Helm,Shield,0.2198
Saudi Arabia,1915,JUNO-1.0,Helm,Lore,0.2624
Saudi Arabia,1915,JUNO-1.0,Helm,Stewards,0.2098
Saudi Arabia,1915,JUNO-1.0,Helm,Craft,0.1803
Saudi Arabia,1915,JUNO-1.0,Helm,Hands,0.2143
Saudi Arabia,1915,JUNO-1.0,Helm,Archive,0.2052
Saudi Arabia,1915,JUNO-1.0,Helm,Flow,0.2098
Saudi Arabia,1915,JUNO-1.0,Shield,Helm,0.2198
Saudi Arabia,1915,JUNO-1.0,Shield,Lore,0.2624
Saudi Arabia,1915,JUNO-1.0,Shield,Stewards,0.2098
Saudi Arabia,1915,JUNO-1.0,Shield,Craft,0.1803
Saudi Arabia,1915,JUNO-1.0,Shield,Hands,0.2143
Saudi Arabia,1915,JUNO-1.0,Shield,Archive,0.2052
Saudi Arabia,1915,JUNO-1.0,Shield,Flow,0.2098
Saudi Arabia,1915,JUNO-1.0,Lore,Helm,0.2624
Saudi Arabia,1915,JUNO-1.0,Lore,Shield,0.2624
Saudi Arabia,1915,JUNO-1.0,Lore,Stewards,0.2505
Saudi Arabia,1915,JUNO-1.0,Lore,Craft,0.2154
Saudi Arabia,1915,JUNO-1.0,Lore,Hands,0.2559
Saudi Arabia,1915,JUNO-1.0,Lore,Archive,0.245
Saudi Arabia,1915,JUNO-1.0,Lore,Flow,0.2505
Saudi Arabia,1915,JUNO-1.0,Stewards,Helm,0.2098
Saudi Arabia,1915,JUNO-1.0,Stewards,Shield,0.2098
Saudi Arabia,1915,JUNO-1.0,Stewards,Lore,0.2505
Saudi Arabia,1915,JUNO-1.0,Stewards,Craft,0.1721
Saudi Arabia,1915,JUNO-1.0,Stewards,Hands,0.2045
Saudi Arabia,1915,JUNO-1.0,Stewards,Archive,0.1958
Saudi Arabia,1915,JUNO-1.0,Stewards,Flow,0.2002
Saudi Arabia,1915,JUNO-1.0,Craft,Helm,0.1803
Saudi Arabia,1915,JUNO-1.0,Craft,Shield,0.1803
Saudi Arabia,1915,JUNO-1.0,Craft,Lore,0.2154
Saudi Arabia,1915,JUNO-1.0,Craft,Stewards,0.1721
Saudi Arabia,1915,JUNO-1.0,Craft,Hands,0.1758
Saudi Arabia,1915,JUNO-1.0,Craft,Archive,0.1684
Saudi Arabia,1915,JUNO-1.0,Craft,Flow,0.1721
Saudi Arabia,1915,JUNO-1.0,Hands,Helm,0.2143
Saudi Arabia,1915,JUNO-1.0,Hands,Shield,0.2143
Saudi Arabia,1915,JUNO-1.0,Hands,Lore,0.2559
Saudi Arabia,1915,JUNO-1.0,Hands,Stewards,0.2045
Saudi Arabia,1915,JUNO-1.0,Hands,Craft,0.1758
Saudi Arabia,1915,JUNO-1.0,Hands,Archive,0.2
Saudi Arabia,1915,JUNO-1.0,Hands,Flow,0.2045
Saudi Arabia,1915,JUNO-1.0,Archive,Helm,0.2052
Saudi Arabia,1915,JUNO-1.0,Archive,Shield,0.2052
Saudi Arabia,1915,JUNO-1.0,Archive,Lore,0.245
Saudi Arabia,1915,JUNO-1.0,Archive,Stewards,0.1958
Saudi Arabia,1915,JUNO-1.0,Archive,Craft,0.1684
Saudi Arabia,1915,JUNO-1.0,Archive,Hands,0.2
Saudi Arabia,1915,JUNO-1.0,Archive,Flow,0.1958
Saudi Arabia,1915,JUNO-1.0,Flow,Helm,0.2098
Saudi Arabia,1915,JUNO-1.0,Flow,Shield,0.2098
Saudi Arabia,1915,JUNO-1.0,Flow,Lore,0.2505
Saudi Arabia,1915,JUNO-1.0,Flow,Stewards,0.2002
Saudi Arabia,1915,JUNO-1.0,Flow,Craft,0.1721
Saudi Arabia,1915,JUNO-1.0,Flow,Hands,0.2045
Saudi Arabia,1915,JUNO-1.0,Flow,Archive,0.1958
Saudi Arabia,1916,JUNO-1.0,Helm,Shield,0.2198
Saudi Arabia,1916,JUNO-1.0,Helm,Lore,0.2624
Saudi Arabia,1916,JUNO-1.0,Helm,Stewards,0.2098
Saudi Arabia,1916,JUNO-1.0,Helm,Craft,0.1803
Saudi Arabia,1916,JUNO-1.0,Helm,Hands,0.2143
Saudi Arabia,1916,JUNO-1.0,Helm,Archive,0.2052
Saudi Arabia,1916,JUNO-1.0,Helm,Flow,0.2098
Saudi Arabia,1916,JUNO-1.0,Shield,Helm,0.2198
Saudi Arabia,1916,JUNO-1.0,Shield,Lore,0.2624
Saudi Arabia,1916,JUNO-1.0,Shield,Stewards,0.2098
Saudi Arabia,1916,JUNO-1.0,Shield,Craft,0.1803
Saudi Arabia,1916,JUNO-1.0,Shield,Hands,0.2143
Saudi Arabia,1916,JUNO-1.0,Shield,Archive,0.2052
Saudi Arabia,1916,JUNO-1.0,Shield,Flow,0.2098
Saudi Arabia,1916,JUNO-1.0,Lore,Helm,0.2624
Saudi Arabia,1916,JUNO-1.0,Lore,Shield,0.2624
Saudi Arabia,1916,JUNO-1.0,Lore,Stewards,0.2505
Saudi Arabia,1916,JUNO-1.0,Lore,Craft,0.2154
Saudi Arabia,1916,JUNO-1.0,Lore,Hands,0.2559
Saudi Arabia,1916,JUNO-1.0,Lore,Archive,0.245
Saudi Arabia,1916,JUNO-1.0,Lore,Flow,0.2505
Saudi Arabia,1916,JUNO-1.0,Stewards,Helm,0.2098
Saudi Arabia,1916,JUNO-1.0,Stewards,Shield,0.2098
Saudi Arabia,1916,JUNO-1.0,Stewards,Lore,0.2505
Saudi Arabia,1916,JUNO-1.0,Stewards,Craft,0.1721
Saudi Arabia,1916,JUNO-1.0,Stewards,Hands,0.2045
Saudi Arabia,1916,JUNO-1.0,Stewards,Archive,0.1958
Saudi Arabia,1916,JUNO-1.0,Stewards,Flow,0.2002
Saudi Arabia,1916,JUNO-1.0,Craft,Helm,0.1803
Saudi Arabia,1916,JUNO-1.0,Craft,Shield,0.1803
Saudi Arabia,1916,JUNO-1.0,Craft,Lore,0.2154
Saudi Arabia,1916,JUNO-1.0,Craft,Stewards,0.1721
Saudi Arabia,1916,JUNO-1.0,Craft,Hands,0.1758
Saudi Arabia,1916,JUNO-1.0,Craft,Archive,0.1684
Saudi Arabia,1916,JUNO-1.0,Craft,Flow,0.1721
Saudi Arabia,1916,JUNO-1.0,Hands,Helm,0.2143
Saudi Arabia,1916,JUNO-1.0,Hands,Shield,0.2143
Saudi Arabia,1916,JUNO-1.0,Hands,Lore,0.2559
Saudi Arabia,1916,JUNO-1.0,Hands,Stewards,0.2045
Saudi Arabia,1916,JUNO-1.0,Hands,Craft,0.1758
Saudi Arabia,1916,JUNO-1.0,Hands,Archive,0.2
Saudi Arabia,1916,JUNO-1.0,Hands,Flow,0.2045
Saudi Arabia,1916,JUNO-1.0,Archive,Helm,0.2052
Saudi Arabia,1916,JUNO-1.0,Archive,Shield,0.2052
Saudi Arabia,1916,JUNO-1.0,Archive,Lore,0.245
Saudi Arabia,1916,JUNO-1.0,Archive,Stewards,0.1958
Saudi Arabia,1916,JUNO-1.0,Archive,Craft,0.1684
Saudi Arabia,1916,JUNO-1.0,Archive,Hands,0.2
Saudi Arabia,1916,JUNO-1.0,Archive,Flow,0.1958
Saudi Arabia,1916,JUNO-1.0,Flow,Helm,0.2098
Saudi Arabia,1916,JUNO-1.0,Flow,Shield,0.2098
Saudi Arabia,1916,JUNO-1.0,Flow,Lore,0.2505
Saudi Arabia,1916,JUNO-1.0,Flow,Stewards,0.2002
Saudi Arabia,1916,JUNO-1.0,Flow,Craft,0.1721
Saudi Arabia,1916,JUNO-1.0,Flow,Hands,0.2045
Saudi Arabia,1916,JUNO-1.0,Flow,Archive,0.1958
Saudi Arabia,1917,JUNO-1.0,Helm,Shield,0.2525
Saudi Arabia,1917,JUNO-1.0,Helm,Lore,0.3015
Saudi Arabia,1917,JUNO-1.0,Helm,Stewards,0.241
Saudi Arabia,1917,JUNO-1.0,Helm,Craft,0.2072
Saudi Arabia,1917,JUNO-1.0,Helm,Hands,0.2462
Saudi Arabia,1917,JUNO-1.0,Helm,Archive,0.2357
Saudi Arabia,1917,JUNO-1.0,Helm,Flow,0.241
Saudi Arabia,1917,JUNO-1.0,Shield,Helm,0.2525
Saudi Arabia,1917,JUNO-1.0,Shield,Lore,0.3015
Saudi Arabia,1917,JUNO-1.0,Shield,Stewards,0.241
Saudi Arabia,1917,JUNO-1.0,Shield,Craft,0.2072
Saudi Arabia,1917,JUNO-1.0,Shield,Hands,0.2462
Saudi Arabia,1917,JUNO-1.0,Shield,Archive,0.2357
Saudi Arabia,1917,JUNO-1.0,Shield,Flow,0.241
Saudi Arabia,1917,JUNO-1.0,Lore,Helm,0.3015
Saudi Arabia,1917,JUNO-1.0,Lore,Shield,0.3015
Saudi Arabia,1917,JUNO-1.0,Lore,Stewards,0.2877
Saudi Arabia,1917,JUNO-1.0,Lore,Craft,0.2474
Saudi Arabia,1917,JUNO-1.0,Lore,Hands,0.2939
Saudi Arabia,1917,JUNO-1.0,Lore,Archive,0.2814
Saudi Arabia,1917,JUNO-1.0,Lore,Flow,0.2877
Saudi Arabia,1917,JUNO-1.0,Stewards,Helm,0.241
Saudi Arabia,1917,JUNO-1.0,Stewards,Shield,0.241
Saudi Arabia,1917,JUNO-1.0,Stewards,Lore,0.2877
Saudi Arabia,1917,JUNO-1.0,Stewards,Craft,0.1977
Saudi Arabia,1917,JUNO-1.0,Stewards,Hands,0.2349
Saudi Arabia,1917,JUNO-1.0,Stewards,Archive,0.2249
Saudi Arabia,1917,JUNO-1.0,Stewards,Flow,0.23
Saudi Arabia,1917,JUNO-1.0,Craft,Helm,0.2072
Saudi Arabia,1917,JUNO-1.0,Craft,Shield,0.2072
Saudi Arabia,1917,JUNO-1.0,Craft,Lore,0.2474
Saudi Arabia,1917,JUNO-1.0,Craft,Stewards,0.1977
Saudi Arabia,1917,JUNO-1.0,Craft,Hands,0.202
Saudi Arabia,1917,JUNO-1.0,Craft,Archive,0.1934
Saudi Arabia,1917,JUNO-1.0,Craft,Flow,0.1977
Saudi Arabia,1917,JUNO-1.0,Hands,Helm,0.2462
Saudi Arabia,1917,JUNO-1.0,Hands,Shield,0.2462
Saudi Arabia,1917,JUNO-1.0,Hands,Lore,0.2939
Saudi Arabia,1917,JUNO-1.0,Hands,Stewards,0.2349
Saudi Arabia,1917,JUNO-1.0,Hands,Craft,0.202
Saudi Arabia,1917,JUNO-1.0,Hands,Archive,0.2298
Saudi Arabia,1917,JUNO-1.0,Hands,Flow,0.2349
Saudi Arabia,1917,JUNO-1.0,Archive,Helm,0.2357
Saudi Arabia,1917,JUNO-1.0,Archive,Shield,0.2357
Saudi Arabia,1917,JUNO-1.0,Archive,Lore,0.2814
Saudi Arabia,1917,JUNO-1.0,Archive,Stewards,0.2249
Saudi Arabia,1917,JUNO-1.0,Archive,Craft,0.1934
Saudi Arabia,1917,JUNO-1.0,Archive,Hands,0.2298
Saudi Arabia,1917,JUNO-1.0,Archive,Flow,0.2249
Saudi Arabia,1917,JUNO-1.0,Flow,Helm,0.241
Saudi Arabia,1917,JUNO-1.0,Flow,Shield,0.241
Saudi Arabia,1917,JUNO-1.0,Flow,Lore,0.2877
Saudi Arabia,1917,JUNO-1.0,Flow,Stewards,0.23
Saudi Arabia,1917,JUNO-1.0,Flow,Craft,0.1977
Saudi Arabia,1917,JUNO-1.0,Flow,Hands,0.2349
Saudi Arabia,1917,JUNO-1.0,Flow,Archive,0.2249
Saudi Arabia,1918,JUNO-1.0,Helm,Shield,0.2525
Saudi Arabia,1918,JUNO-1.0,Helm,Lore,0.3015
Saudi Arabia,1918,JUNO-1.0,Helm,Stewards,0.241
Saudi Arabia,1918,JUNO-1.0,Helm,Craft,0.2072
Saudi Arabia,1918,JUNO-1.0,Helm,Hands,0.2462
Saudi Arabia,1918,JUNO-1.0,Helm,Archive,0.2357
Saudi Arabia,1918,JUNO-1.0,Helm,Flow,0.241
Saudi Arabia,1918,JUNO-1.0,Shield,Helm,0.2525
Saudi Arabia,1918,JUNO-1.0,Shield,Lore,0.3015
Saudi Arabia,1918,JUNO-1.0,Shield,Stewards,0.241
Saudi Arabia,1918,JUNO-1.0,Shield,Craft,0.2072
Saudi Arabia,1918,JUNO-1.0,Shield,Hands,0.2462
Saudi Arabia,1918,JUNO-1.0,Shield,Archive,0.2357
Saudi Arabia,1918,JUNO-1.0,Shield,Flow,0.241
Saudi Arabia,1918,JUNO-1.0,Lore,Helm,0.3015
Saudi Arabia,1918,JUNO-1.0,Lore,Shield,0.3015
Saudi Arabia,1918,JUNO-1.0,Lore,Stewards,0.2877
Saudi Arabia,1918,JUNO-1.0,Lore,Craft,0.2474
Saudi Arabia,1918,JUNO-1.0,Lore,Hands,0.2939
Saudi Arabia,1918,JUNO-1.0,Lore,Archive,0.2814
Saudi Arabia,1918,JUNO-1.0,Lore,Flow,0.2877
Saudi Arabia,1918,JUNO-1.0,Stewards,Helm,0.241
Saudi Arabia,1918,JUNO-1.0,Stewards,Shield,0.241
Saudi Arabia,1918,JUNO-1.0,Stewards,Lore,0.2877
Saudi Arabia,1918,JUNO-1.0,Stewards,Craft,0.1977
Saudi Arabia,1918,JUNO-1.0,Stewards,Hands,0.2349
Saudi Arabia,1918,JUNO-1.0,Stewards,Archive,0.2249
Saudi Arabia,1918,JUNO-1.0,Stewards,Flow,0.23
Saudi Arabia,1918,JUNO-1.0,Craft,Helm,0.2072
Saudi Arabia,1918,JUNO-1.0,Craft,Shield,0.2072
Saudi Arabia,1918,JUNO-1.0,Craft,Lore,0.2474
Saudi Arabia,1918,JUNO-1.0,Craft,Stewards,0.1977
Saudi Arabia,1918,JUNO-1.0,Craft,Hands,0.202
Saudi Arabia,1918,JUNO-1.0,Craft,Archive,0.1934
Saudi Arabia,1918,JUNO-1.0,Craft,Flow,0.1977
Saudi Arabia,1918,JUNO-1.0,Hands,Helm,0.2462
Saudi Arabia,1918,JUNO-1.0,Hands,Shield,0.2462
Saudi Arabia,1918,JUNO-1.0,Hands,Lore,0.2939
Saudi Arabia,1918,JUNO-1.0,Hands,Stewards,0.2349
Saudi Arabia,1918,JUNO-1.0,Hands,Craft,0.202
Saudi Arabia,1918,JUNO-1.0,Hands,Archive,0.2298
Saudi Arabia,1918,JUNO-1.0,Hands,Flow,0.2349
Saudi Arabia,1918,JUNO-1.0,Archive,Helm,0.2357
Saudi Arabia,1918,JUNO-1.0,Archive,Shield,0.2357
Saudi Arabia,1918,JUNO-1.0,Archive,Lore,0.2814
Saudi Arabia,1918,JUNO-1.0,Archive,Stewards,0.2249
Saudi Arabia,1918,JUNO-1.0,Archive,Craft,0.1934
Saudi Arabia,1918,JUNO-1.0,Archive,Hands,0.2298
Saudi Arabia,1918,JUNO-1.0,Archive,Flow,0.2249
