Society,Year,Node,Formalism,Node_Value,Bond_Strength
Poland,1900,Flow,JUNO-1.0,7.5,0.2176
Poland,1901,Helm,JUNO-1.0,-0.5,0.1591
Poland,1901,Shield,JUNO-1.0,-1.0,0.1499
Poland,1901,Lore,JUNO-1.0,8.5,0.2276
Poland,1901,Stewards,JUNO-1.0,4.9,0.1944
Poland,1901,Craft,JUNO-1.0,7.5,0.2176
Poland,1901,Hands,JUNO-1.0,1.8,0.1675
Poland,1901,Archive,JUNO-1.0,8.5,0.2314
Poland,1901,Flow,JUNO-1.0,7.5,0.2176
Poland,1902,Helm,JUNO-1.0,-0.5,0.1591
Poland,1902,Shield,JUNO-1.0,-1.0,0.1499
Poland,1902,Lore,JUNO-1.0,8.5,0.2276
Poland,1902,Stewards,JUNO-1.0,4.9,0.1944
Poland,1902,Craft,JUNO-1.0,7.5,0.2176
Poland,1902,Hands,JUNO-1.0,1.8,0.1675
Poland,1902,Archive,JUNO-1.0,8.5,0.2314
Poland,1902,Flow,JUNO-1.0,7.5,0.2176
Poland,1903,Helm,JUNO-1.0,-0.5,0.1591
Poland,1903,Shield,JUNO-1.0,-1.0,0.1499
Poland,1903,Lore,JUNO-1.0,8.5,0.2276
Poland,1903,Stewards,JUNO-1.0,4.9,0.1944
Poland,1903,Craft,JUNO-1.0,7.5,0.2176
Poland,1903,Hands,JUNO-1.0,1.8,0.1675
Poland,1903,Archive,JUNO-1.0,8.5,0.2314
Poland,1903,Flow,JUNO-1.0,7.5,0.2176
Poland,1904,Helm,JUNO-1.0,-0.5,0.1591
Poland,1904,Shield,JUNO-1.0,-1.0,0.1499
Poland,1904,Lore,JUNO-1.0,8.5,0.2276
Poland,1904,Stewards,JUNO-1.0,4.9,0.1944
Poland,1904,Craft,JUNO-1.0,7.5,0.2176
Poland,1904,Hands,JUNO-1.0,1.8,0.1675
Poland,1904,Archive,JUNO-1.0,8.5,0.2314
Poland,1904,Flow,JUNO-1.0,7.5,0.2176
Poland,1905,Helm,JUNO-1.0,0.4,0.159
Poland,1905,Shield,JUNO-1.0,-1.9,0.1345
Poland,1905,Lore,JUNO-1.0,8.7,0.2095
Poland,1905,Stewards,JUNO-1.0,3.5,0.1723
Poland,1905,Craft,JUNO-1.0,6.5,0.193
Poland,1905,Hands,JUNO-1.0,1.5,0.1622
Poland,1905,Archive,JUNO-1.0,7.5,0.2053
Poland,1905,Flow,JUNO-1.0,4.5,0.1723
Poland,1906,Helm,JUNO-1.0,1.4,0.1807
Poland,1906,Shield,JUNO-1.0,-1.0,0.151
Poland,1906,Lore,JUNO-1.0,9.9,0.2407
Poland,1906,Stewards,JUNO-1.0,4.5,0.1959
Poland,1906,Craft,JUNO-1.0,7.5,0.2193
Poland,1906,Hands,JUNO-1.0,2.5,0.1845
Poland,1906,Archive,JUNO-1.0,7.5,0.2202
Poland,1906,Flow,JUNO-1.0,5.5,0.1959
Poland,1907,Helm,JUNO-1.0,1.4,0.1807
Poland,1907,Shield,JUNO-1.0,-1.0,0.151
Poland,1907,Lore,JUNO-1.0,9.9,0.2407
Poland,1907,Stewards,JUNO-1.0,4.5,0.1959
Poland,1907,Craft,JUNO-1.0,7.5,0.2193
Poland,1907,Hands,JUNO-1.0,2.5,0.1845
Poland,1907,Archive,JUNO-1.0,7.5,0.2202
Poland,1907,Flow,JUNO-1.0,5.5,0.1959
Poland,1908,Helm,JUNO-1.0,1.4,0.1807
Poland,1908,Shield,JUNO-1.0,-1.0,0.151
Poland,1908,Lore,JUNO-1.0,9.9,0.2407
Poland,1908,Stewards,JUNO-1.0,4.5,0.1959
Poland,1908,Craft,JUNO-1.0,7.5,0.2193
Poland,1908,Hands,JUNO-1.0,2.5,0.1845
Poland,1908,Archive,JUNO-1.0,7.5,0.2202
Poland,1908,Flow,JUNO-1.0,5.5,0.1959
Poland,1909,Helm,JUNO-1.0,1.4,0.1807
Poland,1909,Shield,JUNO-1.0,-1.0,0.151
Poland,1909,Lore,JUNO-1.0,9.9,0.2407
Poland,1909,Stewards,JUNO-1.0,4.5,0.1959
Poland,1909,Craft,JUNO-1.0,7.5,0.2193
Poland,1909,Hands,JUNO-1.0,2.5,0.1845
Poland,1909,Archive,JUNO-1.0,7.5,0.2202
Poland,1909,Flow,JUNO-1.0,5.5,0.1959
Poland,1910,Helm,JUNO-1.0,1.4,0.1807
Poland,1910,Shield,JUNO-1.0,-1.0,0.151
Poland,1910,Lore,JUNO-1.0,9.9,0.2407
Poland,1910,Stewards,JUNO-1.0,4.5,0.1959
Poland,1910,Craft,JUNO-1.0,7.5,0.2193
Poland,1910,Hands,JUNO-1.0,2.5,0.1845
Poland,1910,Archive,JUNO-1.0,7.5,0.2202
Poland,1910,Flow,JUNO-1.0,5.5,0.1959
Poland,1911,Helm,JUNO-1.0,1.4,0.1807
Poland,1911,Shield,JUNO-1.0,-1.0,0.151
Poland,1911,Lore,JUNO-1.0,9.9,0.2407
Poland,1911,Stewards,JUNO-1.0,4.5,0.1959
Poland,1911,Craft,JUNO-1.0,7.5,0.2193
Poland,1911,Hands,JUNO-1.0,2.5,0.1845
Poland,1911,Archive,JUNO-1.0,7.5,0.2202
Poland,1911,Flow,JUNO-1.0,5.5,0.1959
Poland,1912,Helm,JUNO-1.0,1.0,0.1829
Poland,1912,Shield,JUNO-1.0,1.1,0.1683
Poland,1912,Lore,JUNO-1.0,9.7,0.2437
Poland,1912,Stewards,JUNO-1.0,4.5,0.1982
Poland,1912,Craft,JUNO-1.0,7.5,0.222
Poland,1912,Hands,JUNO-1.0,2.5,0.1866
Poland,1912,Archive,JUNO-1.0,7.5,0.2229
Poland,1912,Flow,JUNO-1.0,5.5,0.1982
Poland,1913,Helm,JUNO-1.0,2.0,0.1838
Poland,1913,Shield,JUNO-1.0,1.5,0.1759
Poland,1913,Lore,JUNO-1.0,9.7,0.245
Poland,1913,Stewards,JUNO-1.0,4.5,0.1992
Poland,1913,Craft,JUNO-1.0,7.5,0.2232
Poland,1913,Hands,JUNO-1.0,2.5,0.1876
Poland,1913,Archive,JUNO-1.0,7.5,0.2241
Poland,1913,Flow,JUNO-1.0,5.5,0.1992
Poland,1914,Helm,JUNO-1.0,0.6,0.1469
Poland,1914,Shield,JUNO-1.0,0.3,0.1423
Poland,1914,Lore,JUNO-1.0,8.3,0.1963
Poland,1914,Stewards,JUNO-1.0,2.1,0.1553
Poland,1914,Craft,JUNO-1.0,4.7,0.1703
Poland,1914,Hands,JUNO-1.0,0.0,0.1393
Poland,1914,Archive,JUNO-1.0,6.3,0.183
Poland,1914,Flow,JUNO-1.0,1.5,0.144
Poland,1915,Helm,JUNO-1.0,0.0,0.1264
Poland,1915,Shield,JUNO-1.0,-0.5,0.121
Poland,1915,Lore,JUNO-1.0,6.5,0.1599
Poland,1915,Stewards,JUNO-1.0,0.5,0.1285
Poland,1915,Craft,JUNO-1.0,2.5,0.1368
Poland,1915,Hands,JUNO-1.0,-1.0,0.1153
Poland,1915,Archive,JUNO-1.0,3.0,0.1419
Poland,1915,Flow,JUNO-1.0,-1.0,0.1153
Poland,1916,Helm,JUNO-1.0,1.1,0.1363
Poland,1916,Shield,JUNO-1.0,-0.5,0.1223
Poland,1916,Lore,JUNO-1.0,6.5,0.1616
Poland,1916,Stewards,JUNO-1.0,0.5,0.1299
Poland,1916,Craft,JUNO-1.0,2.5,0.1383
Poland,1916,Hands,JUNO-1.0,-1.0,0.1165
Poland,1916,Archive,JUNO-1.0,3.0,0.1435
Poland,1916,Flow,JUNO-1.0,-1.0,0.1165
Poland,1917,Helm,JUNO-1.0,4.5,0.1812
Poland,1917,Shield,JUNO-1.0,1.7,0.1609
Poland,1917,Lore,JUNO-1.0,8.5,0.2077
Poland,1917,Stewards,JUNO-1.0,2.5,0.1709
Poland,1917,Craft,JUNO-1.0,3.5,0.1709
Poland,1917,Hands,JUNO-1.0,1.5,0.1609
Poland,1917,Archive,JUNO-1.0,5.0,0.1864
Poland,1917,Flow,JUNO-1.0,0.5,0.1509
Poland,1918,Helm,JUNO-1.0,6.0,0.2046
Poland,1918,Shield,JUNO-1.0,4.2,0.1854
Poland,1918,Lore,JUNO-1.0,9.2,0.2271
Poland,1918,Stewards,JUNO-1.0,2.5,0.1802
Poland,1918,Craft,JUNO-1.0,3.9,0.1844
Poland,1918,Hands,JUNO-1.0,1.5,0.1696
Poland,1918,Archive,JUNO-1.0,5.7,0.2052
Poland,1918,Flow,JUNO-1.0,1.5,0.1696
Poland,1919,Helm,JUNO-1.0,7.5,0.2222
Poland,1919,Shield,JUNO-1.0,5.5,0.1999
Poland,1919,Lore,JUNO-1.0,9.5,0.2443
Poland,1919,Stewards,JUNO-1.0,4.1,0.1961
Poland,1919,Craft,JUNO-1.0,4.7,0.2032
Poland,1919,Hands,JUNO-1.0,3.5,0.1891
Poland,1919,Archive,JUNO-1.0,7.0,0.2192
Poland,1919,Flow,JUNO-1.0,3.5,0.1891
Poland,1920,Helm,JUNO-1.0,8.5,0.2063
Poland,1920,Shield,JUNO-1.0,7.0,0.1932
Poland,1920,Lore,JUNO-1.0,8.5,0.2185
Poland,1920,Stewards,JUNO-1.0,3.1,0.1752
Poland,1920,Craft,JUNO-1.0,3.5,0.1795
Poland,1920,Hands,JUNO-1.0,3.5,0.1787
Poland,1920,Archive,JUNO-1.0,6.0,0.196
Poland,1920,Flow,JUNO-1.0,2.5,0.169
Poland,1921,Helm,JUNO-1.0,8.5,0.2614
Poland,1921,Shield,JUNO-1.0,9.2,0.2573
Poland,1921,Lore,JUNO-1.0,11.3,0.2876
Poland,1921,Stewards,JUNO-1.0,6.3,0.2351
Poland,1921,Craft,JUNO-1.0,6.5,0.2351
Poland,1921,Hands,JUNO-1.0,4.5,0.2224
Poland,1921,Archive,JUNO-1.0,8.0,0.2579
Poland,1921,Flow,JUNO-1.0,6.5,0.2351
Poland,1922,Helm,JUNO-1.0,8.7,0.273
Poland,1922,Shield,JUNO-1.0,9.0,0.2785
Poland,1922,Lore,JUNO-1.0,11.5,0.3005
Poland,1922,Stewards,JUNO-1.0,5.5,0.2426
Poland,1922,Craft,JUNO-1.0,7.5,0.2576
Poland,1922,Hands,JUNO-1.0,4.5,0.2294
Poland,1922,Archive,JUNO-1.0,8.0,0.2663
Poland,1922,Flow,JUNO-1.0,7.5,0.2576
Poland,1923,Helm,JUNO-1.0,7.0,0.2407
Poland,1923,Shield,JUNO-1.0,8.0,0.2554
Poland,1923,Lore,JUNO-1.0,9.5,0.2743
Poland,1923,Stewards,JUNO-1.0,5.5,0.2329
Poland,1923,Craft,JUNO-1.0,7.5,0.2472
Poland,1923,Hands,JUNO-1.0,4.5,0.2202
Poland,1923,Archive,JUNO-1.0,8.0,0.2554
Poland,1923,Flow,JUNO-1.0,6.5,0.2329
Poland,1924,Helm,JUNO-1.0,7.0,0.2475
Poland,1924,Shield,JUNO-1.0,8.0,0.2627
Poland,1924,Lore,JUNO-1.0,9.5,0.2823
Poland,1924,Stewards,JUNO-1.0,7.5,0.2542
Poland,1924,Craft,JUNO-1.0,7.5,0.2542
Poland,1924,Hands,JUNO-1.0,5.5,0.2405
Poland,1924,Archive,JUNO-1.0,8.0,0.2627
Poland,1924,Flow,JUNO-1.0,7.5,0.2542
Poland,1925,Helm,JUNO-1.0,8.0,0.2653
Poland,1925,Shield,JUNO-1.0,8.0,0.2653
Poland,1925,Lore,JUNO-1.0,10.5,0.2851
Poland,1925,Stewards,JUNO-1.0,7.5,0.2567
Poland,1925,Craft,JUNO-1.0,7.5,0.2567
Poland,1925,Hands,JUNO-1.0,5.5,0.2429
Poland,1925,Archive,JUNO-1.0,8.0,0.2653
Poland,1925,Flow,JUNO-1.0,7.5,0.2567
Poland,1926,Helm,JUNO-1.0,7.0,0.2475
Poland,1926,Shield,JUNO-1.0,8.0,0.2627
Poland,1926,Lore,JUNO-1.0,10.5,0.2823
Poland,1926,Stewards,JUNO-1.0,7.5,0.2542
Poland,1926,Craft,JUNO-1.0,7.5,0.2542
Poland,1926,Hands,JUNO-1.0,5.5,0.2405
Poland,1926,Archive,JUNO-1.0,8.0,0.2627
Poland,1926,Flow,JUNO-1.0,7.5,0.2542
Poland,1927,Helm,JUNO-1.0,9.0,0.2796
Poland,1927,Shield,JUNO-1.0,8.0,0.2674
Poland,1927,Lore,JUNO-1.0,10.5,0.2874
Poland,1927,Stewards,JUNO-1.0,7.5,0.2587
Poland,1927,Craft,JUNO-1.0,7.7,0.2587
Poland,1927,Hands,JUNO-1.0,5.5,0.2447
Poland,1927,Archive,JUNO-1.0,8.0,0.2674
Poland,1927,Flow,JUNO-1.0,7.7,0.2587
Poland,1928,Helm,JUNO-1.0,9.0,0.2796
Poland,1928,Shield,JUNO-1.0,8.0,0.2674
Poland,1928,Lore,JUNO-1.0,10.5,0.2874
Poland,1928,Stewards,JUNO-1.0,7.5,0.2587
Poland,1928,Craft,JUNO-1.0,7.5,0.2587
Poland,1928,Hands,JUNO-1.0,6.5,0.2447
Poland,1928,Archive,JUNO-1.0,8.2,0.2674
Poland,1928,Flow,JUNO-1.0,7.7,0.2587
Poland,1929,Helm,JUNO-1.0,9.0,0.272
Poland,1929,Shield,JUNO-1.0,8.0,0.2601
Poland,1929,Lore,JUNO-1.0,10.5,0.2794
Poland,1929,Stewards,JUNO-1.0,6.5,0.237
Poland,1929,Craft,JUNO-1.0,7.5,0.2517
Poland,1929,Hands,JUNO-1.0,4.5,0.2242
Poland,1929,Archive,JUNO-1.0,8.0,0.2601
Poland,1929,Flow,JUNO-1.0,6.5,0.237
Poland,1930,Helm,JUNO-1.0,8.4,0.2584
Poland,1930,Shield,JUNO-1.0,8.0,0.2559
Poland,1930,Lore,JUNO-1.0,10.5,0.2749
Poland,1930,Stewards,JUNO-1.0,6.5,0.2333
Poland,1930,Craft,JUNO-1.0,6.5,0.2333
Poland,1930,Hands,JUNO-1.0,4.5,0.2207
Poland,1930,Archive,JUNO-1.0,8.0,0.2559
Poland,1930,Flow,JUNO-1.0,6.5,0.2333
Poland,1931,Helm,JUNO-1.0,7.0,0.2283
Poland,1931,Shield,JUNO-1.0,8.0,0.2421
Poland,1931,Lore,JUNO-1.0,10.5,0.2599
Poland,1931,Stewards,JUNO-1.0,3.5,0.1967
Poland,1931,Craft,JUNO-1.0,6.5,0.2209
Poland,1931,Hands,JUNO-1.0,3.5,0.1967
Poland,1931,Archive,JUNO-1.0,8.0,0.2421
Poland,1931,Flow,JUNO-1.0,3.5,0.1967
Poland,1932,Helm,JUNO-1.0,7.0,0.2283
Poland,1932,Shield,JUNO-1.0,8.0,0.2421
Poland,1932,Lore,JUNO-1.0,10.5,0.2599
Poland,1932,Stewards,JUNO-1.0,3.5,0.1967
Poland,1932,Craft,JUNO-1.0,6.5,0.2209
Poland,1932,Hands,JUNO-1.0,3.5,0.1967
Poland,1932,Archive,JUNO-1.0,8.0,0.2421
Poland,1932,Flow,JUNO-1.0,3.5,0.1967
Poland,1933,Helm,JUNO-1.0,7.0,0.2356
Poland,1933,Shield,JUNO-1.0,8.0,0.2499
Poland,1933,Lore,JUNO-1.0,10.5,0.2684
Poland,1933,Stewards,JUNO-1.0,4.5,0.2156
Poland,1933,Craft,JUNO-1.0,6.5,0.2279
Poland,1933,Hands,JUNO-1.0,4.5,0.2156
Poland,1933,Archive,JUNO-1.0,8.0,0.2499
Poland,1933,Flow,JUNO-1.0,5.9,0.2231
Poland,1934,Helm,JUNO-1.0,8.0,0.2585
Poland,1934,Shield,JUNO-1.0,8.0,0.2585
Poland,1934,Lore,JUNO-1.0,10.5,0.2777
Poland,1934,Stewards,JUNO-1.0,6.1,0.236
Poland,1934,Craft,JUNO-1.0,7.5,0.2502
Poland,1934,Hands,JUNO-1.0,4.5,0.2229
Poland,1934,Archive,JUNO-1.0,8.0,0.2585
Poland,1934,Flow,JUNO-1.0,6.7,0.2385
Poland,1935,Helm,JUNO-1.0,8.0,0.262
Poland,1935,Shield,JUNO-1.0,8.0,0.262
Poland,1935,Lore,JUNO-1.0,10.5,0.2815
Poland,1935,Stewards,JUNO-1.0,6.1,0.2339
Poland,1935,Craft,JUNO-1.0,7.5,0.2535
Poland,1935,Hands,JUNO-1.0,5.5,0.2399
Poland,1935,Archive,JUNO-1.0,8.0,0.262
Poland,1935,Flow,JUNO-1.0,7.5,0.2535
Poland,1936,Helm,JUNO-1.0,8.0,0.2602
Poland,1936,Shield,JUNO-1.0,7.0,0.2452
Poland,1936,Lore,JUNO-1.0,10.5,0.2796
Poland,1936,Stewards,JUNO-1.0,6.9,0.2433
Poland,1936,Craft,JUNO-1.0,7.5,0.2518
Poland,1936,Hands,JUNO-1.0,5.5,0.2383
Poland,1936,Archive,JUNO-1.0,8.0,0.2602
Poland,1936,Flow,JUNO-1.0,7.1,0.2459
Poland,1937,Helm,JUNO-1.0,7.0,0.2363
Poland,1937,Shield,JUNO-1.0,7.0,0.2363
Poland,1937,Lore,JUNO-1.0,10.5,0.2692
Poland,1937,Stewards,JUNO-1.0,5.5,0.2163
Poland,1937,Craft,JUNO-1.0,7.5,0.2426
Poland,1937,Hands,JUNO-1.0,4.5,0.2163
Poland,1937,Archive,JUNO-1.0,8.0,0.2507
Poland,1937,Flow,JUNO-1.0,6.5,0.2286
Poland,1938,Helm,JUNO-1.0,6.0,0.208
Poland,1938,Shield,JUNO-1.0,6.2,0.208
Poland,1938,Lore,JUNO-1.0,9.5,0.237
Poland,1938,Stewards,JUNO-1.0,4.9,0.195
Poland,1938,Craft,JUNO-1.0,6.5,0.2136
Poland,1938,Hands,JUNO-1.0,3.9,0.195
Poland,1938,Archive,JUNO-1.0,7.0,0.2207
Poland,1938,Flow,JUNO-1.0,5.9,0.2061
Poland,1939,Helm,JUNO-1.0,2.5,0.1238
Poland,1939,Shield,JUNO-1.0,3.0,0.1258
Poland,1939,Lore,JUNO-1.0,5.5,0.143
Poland,1939,Stewards,JUNO-1.0,-1.5,0.1081
Poland,1939,Craft,JUNO-1.0,0.5,0.1153
Poland,1939,Hands,JUNO-1.0,-1.5,0.1081
Poland,1939,Archive,JUNO-1.0,1.2,0.1211
Poland,1939,Flow,JUNO-1.0,-1.5,0.1081
Poland,1940,Helm,JUNO-1.0,0.5,0.1123
Poland,1940,Shield,JUNO-1.0,1.0,0.1086
Poland,1940,Lore,JUNO-1.0,2.5,0.1175
Poland,1940,Stewards,JUNO-1.0,-4.0,0.086
Poland,1940,Craft,JUNO-1.0,-1.5,0.0983
Poland,1940,Hands,JUNO-1.0,-3.0,0.0937
Poland,1940,Archive,JUNO-1.0,-1.0,0.1026
Poland,1940,Flow,JUNO-1.0,-4.0,0.086
Poland,1941,Helm,JUNO-1.0,0.5,0.1123
Poland,1941,Shield,JUNO-1.0,1.0,0.1086
Poland,1941,Lore,JUNO-1.0,2.5,0.1175
Poland,1941,Stewards,JUNO-1.0,-4.0,0.086
Poland,1941,Craft,JUNO-1.0,-1.5,0.0983
Poland,1941,Hands,JUNO-1.0,-3.0,0.0937
Poland,1941,Archive,JUNO-1.0,-1.0,0.1026
Poland,1941,Flow,JUNO-1.0,-4.0,0.086
Poland,1942,Helm,JUNO-1.0,0.5,0.1134
Poland,1942,Shield,JUNO-1.0,2.0,0.1152
Poland,1942,Lore,JUNO-1.0,2.5,0.1186
Poland,1942,Stewards,JUNO-1.0,-4.0,0.0868
Poland,1942,Craft,JUNO-1.0,-1.5,0.0992
Poland,1942,Hands,JUNO-1.0,-3.0,0.0946
Poland,1942,Archive,JUNO-1.0,-1.0,0.1036
Poland,1942,Flow,JUNO-1.0,-4.0,0.0868
Poland,1943,Helm,JUNO-1.0,2.5,0.1205
Poland,1943,Shield,JUNO-1.0,2.5,0.1205
Poland,1943,Lore,JUNO-1.0,2.5,0.1205
Poland,1943,Stewards,JUNO-1.0,-4.0,0.0881
Poland,1943,Craft,JUNO-1.0,-1.5,0.1007
Poland,1943,Hands,JUNO-1.0,-3.0,0.096
Poland,1943,Archive,JUNO-1.0,-1.0,0.1051
Poland,1943,Flow,JUNO-1.0,-4.0,0.0881
Poland,1944,Helm,JUNO-1.0,3.0,0.125
Poland,1944,Shield,JUNO-1.0,3.9,0.1237
Poland,1944,Lore,JUNO-1.0,2.5,0.1216
Poland,1944,Stewards,JUNO-1.0,-4.0,0.0889
Poland,1944,Craft,JUNO-1.0,-1.5,0.1016
Poland,1944,Hands,JUNO-1.0,-3.0,0.0968
Poland,1944,Archive,JUNO-1.0,-1.0,0.1061
Poland,1944,Flow,JUNO-1.0,-4.0,0.0889
Poland,1945,Helm,JUNO-1.0,0.5,0.1125
Poland,1945,Shield,JUNO-1.0,0.0,0.1088
Poland,1945,Lore,JUNO-1.0,2.1,0.1218
Poland,1945,Stewards,JUNO-1.0,-4.0,0.0862
Poland,1945,Craft,JUNO-1.0,-2.0,0.0997
Poland,1945,Hands,JUNO-1.0,-3.0,0.0939
Poland,1945,Archive,JUNO-1.0,-2.5,0.0985
Poland,1945,Flow,JUNO-1.0,-4.0,0.0862
Poland,1946,Helm,JUNO-1.0,4.0,0.1654
Poland,1946,Shield,JUNO-1.0,3.9,0.1645
Poland,1946,Lore,JUNO-1.0,5.0,0.1753
Poland,1946,Stewards,JUNO-1.0,1.2,0.1468
Poland,1946,Craft,JUNO-1.0,2.1,0.1557
Poland,1946,Hands,JUNO-1.0,1.2,0.1472
Poland,1946,Archive,JUNO-1.0,2.5,0.1608
Poland,1946,Flow,JUNO-1.0,0.0,0.1354
Poland,1947,Helm,JUNO-1.0,6.0,0.1955
Poland,1947,Shield,JUNO-1.0,6.5,0.2007
Poland,1947,Lore,JUNO-1.0,5.0,0.1955
Poland,1947,Stewards,JUNO-1.0,3.5,0.179
Poland,1947,Craft,JUNO-1.0,4.7,0.1922
Poland,1947,Hands,JUNO-1.0,3.5,0.179
Poland,1947,Archive,JUNO-1.0,4.5,0.19
Poland,1947,Flow,JUNO-1.0,3.5,0.179
Poland,1948,Helm,JUNO-1.0,8.0,0.2339
Poland,1948,Shield,JUNO-1.0,6.7,0.2191
Poland,1948,Lore,JUNO-1.0,6.0,0.2237
Poland,1948,Stewards,JUNO-1.0,4.9,0.2097
Poland,1948,Craft,JUNO-1.0,5.5,0.2165
Poland,1948,Hands,JUNO-1.0,4.5,0.2049
Poland,1948,Archive,JUNO-1.0,5.1,0.212
Poland,1948,Flow,JUNO-1.0,4.5,0.2049
Poland,1949,Helm,JUNO-1.0,8.5,0.2582
Poland,1949,Shield,JUNO-1.0,8.5,0.2582
Poland,1949,Lore,JUNO-1.0,5.5,0.2318
Poland,1949,Stewards,JUNO-1.0,6.0,0.2374
Poland,1949,Craft,JUNO-1.0,7.5,0.246
Poland,1949,Hands,JUNO-1.0,5.4,0.231
Poland,1949,Archive,JUNO-1.0,6.5,0.246
Poland,1949,Flow,JUNO-1.0,5.7,0.2356
Poland,1950,Helm,JUNO-1.0,8.5,0.2649
Poland,1950,Shield,JUNO-1.0,8.5,0.2649
Poland,1950,Lore,JUNO-1.0,7.5,0.2524
Poland,1950,Stewards,JUNO-1.0,7.0,0.2435
Poland,1950,Craft,JUNO-1.0,7.5,0.2524
Poland,1950,Hands,JUNO-1.0,6.4,0.2507
Poland,1950,Archive,JUNO-1.0,7.5,0.2524
Poland,1950,Flow,JUNO-1.0,7.5,0.2524
Poland,1951,Helm,JUNO-1.0,8.5,0.2649
Poland,1951,Shield,JUNO-1.0,8.5,0.2649
Poland,1951,Lore,JUNO-1.0,7.5,0.2524
Poland,1951,Stewards,JUNO-1.0,7.0,0.2435
Poland,1951,Craft,JUNO-1.0,7.5,0.2524
Poland,1951,Hands,JUNO-1.0,6.4,0.2507
Poland,1951,Archive,JUNO-1.0,7.5,0.2524
Poland,1951,Flow,JUNO-1.0,7.5,0.2524
Poland,1952,Helm,JUNO-1.0,8.5,0.2649
Poland,1952,Shield,JUNO-1.0,8.5,0.2649
Poland,1952,Lore,JUNO-1.0,7.5,0.2524
Poland,1952,Stewards,JUNO-1.0,7.0,0.2435
Poland,1952,Craft,JUNO-1.0,7.5,0.2524
Poland,1952,Hands,JUNO-1.0,6.4,0.2507
Poland,1952,Archive,JUNO-1.0,7.5,0.2524
Poland,1952,Flow,JUNO-1.0,7.5,0.2524
Poland,1953,Helm,JUNO-1.0,8.5,0.2649
Poland,1953,Shield,JUNO-1.0,8.7,0.2649
Poland,1953,Lore,JUNO-1.0,7.5,0.2524
Poland,1953,Stewards,JUNO-1.0,7.0,0.2435
Poland,1953,Craft,JUNO-1.0,7.5,0.2524
Poland,1953,Hands,JUNO-1.0,6.8,0.2507
Poland,1953,Archive,JUNO-1.0,7.5,0.2524
Poland,1953,Flow,JUNO-1.0,7.5,0.2524
Poland,1954,Helm,JUNO-1.0,8.5,0.2649
Poland,1954,Shield,JUNO-1.0,8.5,0.2649
Poland,1954,Lore,JUNO-1.0,7.5,0.2524
Poland,1954,Stewards,JUNO-1.0,7.0,0.2435
Poland,1954,Craft,JUNO-1.0,7.5,0.2524
Poland,1954,Hands,JUNO-1.0,6.8,0.2507
Poland,1954,Archive,JUNO-1.0,7.5,0.2524
Poland,1954,Flow,JUNO-1.0,7.5,0.2524
Poland,1955,Helm,JUNO-1.0,8.5,0.2652
Poland,1955,Shield,JUNO-1.0,8.5,0.2652
Poland,1955,Lore,JUNO-1.0,7.5,0.2527
Poland,1955,Stewards,JUNO-1.0,7.0,0.2438
Poland,1955,Craft,JUNO-1.0,7.5,0.2527
Poland,1955,Hands,JUNO-1.0,7.5,0.2527
Poland,1955,Archive,JUNO-1.0,7.5,0.2527
Poland,1955,Flow,JUNO-1.0,7.5,0.2527
Poland,1956,Helm,JUNO-1.0,6.0,0.2141
Poland,1956,Shield,JUNO-1.0,6.5,0.2199
Poland,1956,Lore,JUNO-1.0,8.2,0.2402
Poland,1956,Stewards,JUNO-1.0,6.0,0.2121
Poland,1956,Craft,JUNO-1.0,6.9,0.2251
Poland,1956,Hands,JUNO-1.0,5.5,0.2071
Poland,1956,Archive,JUNO-1.0,7.5,0.2333
Poland,1956,Flow,JUNO-1.0,6.5,0.2199
Poland,1957,Helm,JUNO-1.0,8.0,0.2618
Poland,1957,Shield,JUNO-1.0,7.5,0.2534
Poland,1957,Lore,JUNO-1.0,9.0,0.2738
Poland,1957,Stewards,JUNO-1.0,7.0,0.2444
Poland,1957,Craft,JUNO-1.0,7.5,0.2534
Poland,1957,Hands,JUNO-1.0,7.5,0.2534
Poland,1957,Archive,JUNO-1.0,7.5,0.2534
Poland,1957,Flow,JUNO-1.0,7.5,0.2534
Poland,1958,Helm,JUNO-1.0,7.5,0.252
Poland,1958,Shield,JUNO-1.0,7.5,0.252
Poland,1958,Lore,JUNO-1.0,9.0,0.2723
Poland,1958,Stewards,JUNO-1.0,7.0,0.2431
Poland,1958,Craft,JUNO-1.0,7.5,0.252
Poland,1958,Hands,JUNO-1.0,7.5,0.252
Poland,1958,Archive,JUNO-1.0,7.5,0.252
Poland,1958,Flow,JUNO-1.0,7.5,0.252
Poland,1959,Helm,JUNO-1.0,7.5,0.252
Poland,1959,Shield,JUNO-1.0,7.5,0.252
Poland,1959,Lore,JUNO-1.0,9.0,0.2723
Poland,1959,Stewards,JUNO-1.0,7.0,0.2431
Poland,1959,Craft,JUNO-1.0,7.5,0.252
Poland,1959,Hands,JUNO-1.0,7.5,0.252
Poland,1959,Archive,JUNO-1.0,7.5,0.252
Poland,1959,Flow,JUNO-1.0,7.5,0.252
Poland,1960,Helm,JUNO-1.0,7.5,0.252
Poland,1960,Shield,JUNO-1.0,7.5,0.252
Poland,1960,Lore,JUNO-1.0,9.0,0.2723
Poland,1960,Stewards,JUNO-1.0,7.0,0.2431
Poland,1960,Craft,JUNO-1.0,7.5,0.252
Poland,1960,Hands,JUNO-1.0,7.5,0.252
