Society,Year,Rupture_Incoming,Is_Rupture_Year,Mean_S,Mean_K,SK_Ratio,Mean_NodeValue,Mean_BondStrength,Archive_V,Archive_S,Helm_V,Reactivity_Ratio,Cog_Gap,B_t_canonical,B_i_mean,N_v2,Cd_v2,T_v2,F_Deficit,P_i,Rupture_Deficit
Thailand,2022,0,0,4.0,7.0,0.571,12.938,0.3762,13.0,4.0,13.0,1.0,0.167,0.3761538292718434,0.3761538292718434,0.0,0.0007970884813929,0.3765342589949533,0.0,123.375,0
Thailand,2023,0,0,4.0,7.0,0.571,12.938,0.3762,13.0,4.0,13.0,1.0,0.167,0.3761538292718434,0.3761538292718434,0.0,0.0007970884813929,0.3765342589949533,0.0,123.375,0
Türkiye,1900,0,0,6.525,4.225,1.544,3.312,0.1516,6.7,5.0,4.1,1.214,5.407,0.1515512069313622,0.1515512069313622,,0.1557810437507446,0.1248246809486487,0.75,-21.575,0
Türkiye,1901,0,0,6.5,4.175,1.557,3.275,0.1519,6.7,5.0,4.2,1.222,5.347,0.1518925643155269,0.1518925643155269,,0.1124361580954547,0.1315066792213595,0.875,-22.548000000000002,0
Türkiye,1902,0,0,6.525,4.45,1.466,3.912,0.1612,6.9,5.0,7.3,1.214,5.94,0.1612486299828441,0.1612486299828441,,0.14552275012655,0.1359560231403631,0.75,-21.05,0
Türkiye,1903,0,0,8.575,4.225,2.03,1.225,0.1124,5.3,6.2,5.3,1.095,6.547,0.1124473125808278,0.1124473125808278,,0.0973495502670048,0.1219722812855525,1.0,-55.47,0
Türkiye,1904,0,0,8.65,3.575,2.42,0.525,0.1095,3.3,7.0,4.8,1.066,6.227,0.1095322520661513,0.1095322520661513,,0.1073013829062103,0.1392375177591011,1.0,-75.68499999999999,0
Türkiye,1905,0,0,5.8,4.975,1.166,6.738,0.2216,11.0,4.0,11.6,1.156,6.993,0.2216337154232012,0.2216337154232012,0.8453743777385347,0.1152585407456466,0.2446936072650587,0.75,-2.3100000000000023,0
Türkiye,1906,0,0,5.675,5.1,1.113,6.988,0.2278,11.8,4.0,12.8,1.336,8.033,0.2277748944890025,0.2277748944890025,0.2739806285016392,0.1296131531689871,0.2598312226697282,0.625,13.989999999999998,0
Türkiye,1907,0,0,4.5,5.925,0.759,9.838,0.297,14.0,3.0,14.8,1.333,7.367,0.2970448440181748,0.2970448440181748,1.2711594807789066,0.2399578108407056,0.3881033473711642,0.25,73.5,0
Türkiye,1908,0,0,5.5,5.775,0.952,7.763,0.2307,13.8,3.0,11.3,1.389,7.833,0.230730370103284,0.230730370103284,0.8105489528131924,0.1915950326264067,0.3034605096314487,0.5,35.845,0
Türkiye,1909,0,0,4.75,5.8,0.819,8.825,0.2641,14.0,3.0,11.5,1.212,6.173,0.2640860689339097,0.2640860689339097,0.534792700472527,0.2766362508851946,0.3450074139257162,0.25,48.625,0
Türkiye,1910,0,0,4.75,5.925,0.802,9.05,0.2692,13.8,3.0,11.1,1.212,5.627,0.2692375552305334,0.2692375552305334,0.3711032881073746,0.2100773304044809,0.3328520054699328,0.125,49.01,0
Türkiye,1911,0,0,5.25,5.8,0.905,8.188,0.2446,13.8,3.0,10.6,1.133,4.727,0.2446023707555535,0.2446023707555535,0.6206294743180965,0.2640920578172224,0.3146529918937323,0.5,28.599999999999998,0
Türkiye,1912,0,0,6.0,5.325,1.127,6.375,0.2035,10.0,5.0,4.6,1.0,3.48,0.203451496838533,0.203451496838533,0.6650722501399668,0.1004890050531231,0.2190087180673564,0.75,-5.295,0
Türkiye,1913,0,0,4.65,5.9,0.788,9.112,0.2735,13.8,3.0,11.6,1.258,4.5,0.273538958102677,0.273538958102677,0.3322427570429744,0.31432400762858,0.344733375227391,0.125,47.05,0
Türkiye,1914,0,0,5.75,5.75,1.0,7.488,0.224,12.0,4.0,6.6,0.977,2.433,0.2239701170384485,0.2239701170384485,0.4822015737561392,0.2847566299904168,0.2562797303631896,0.625,5.179999999999998,0
Türkiye,1915,0,0,6.75,5.125,1.317,5.113,0.1767,9.8,5.0,3.6,0.98,2.793,0.1767499841063882,0.1767499841063882,0.9258059741149148,0.1077305585465355,0.173997393229469,0.75,-27.045,0
Türkiye,1916,0,0,6.9,5.575,1.238,5.25,0.1678,7.5,6.0,5.6,1.023,3.707,0.1677572439916345,0.1677572439916345,0.8149977218399881,0.0995587037388801,0.1721230446799845,0.75,-14.645000000000001,0
Türkiye,1917,0,0,5.65,6.0,0.942,8.212,0.2383,11.3,4.0,10.3,1.005,2.9,0.238269146693292,0.238269146693292,0.3218355782355406,0.1082553627883931,0.2542761840615156,0.375,14.215,0
Türkiye,1918,0,0,6.525,5.75,1.135,6.725,0.2027,10.1,5.0,6.6,0.954,2.013,0.2027487062276224,0.2027487062276224,0.871073509960575,0.1165136970178428,0.1982931442917778,0.75,-15.495,0
Türkiye,1919,0,0,6.5,5.75,1.13,6.788,0.2039,10.1,5.0,6.6,0.96,2.22,0.2039242062790778,0.2039242062790778,0.6143913953375771,0.0870963435832317,0.2078174054120359,0.75,-17.520000000000003,0
Türkiye,1920,0,0,6.875,5.3,1.297,5.675,0.1877,8.3,6.0,3.8,0.952,1.667,0.1876748448443254,0.1876748448443254,0.5493942084055335,0.1473453620116096,0.1743192272899315,0.75,-33.3,0
Türkiye,1921,0,0,4.75,6.6,0.72,10.125,0.285,11.7,4.0,13.5,0.972,2.227,0.2850397020540742,0.2850397020540742,1.287722009340741,0.1245913380021856,0.3191629577899615,0.25,63.17,0
Türkiye,1922,0,0,4.75,6.675,0.712,10.487,0.2933,10.7,5.0,14.1,0.867,1.26,0.2933423240119645,0.2933423240119645,1.4724244422880666,0.1617105032908494,0.3300152950105053,0.25,66.875,0
Türkiye,1923,0,0,6.275,6.625,0.947,8.262,0.2217,7.1,7.0,10.1,0.78,0.473,0.2217122845078113,0.2217122845078113,0.6560273759272157,0.0766555012578955,0.2419043819028939,0.5,13.799999999999999,0
Türkiye,1924,0,0,7.075,6.375,1.11,6.65,0.1854,5.3,7.0,9.1,0.998,3.227,0.1854187791201172,0.1854187791201172,1.132377465577448,0.0852068365460061,0.192957759886977,0.625,-4.2000000000000055,0
UAE,1970,0,0,4.875,5.375,0.907,8.562,0.2713,5.5,5.0,8.0,1.042,0.1,0.2713041887184063,0.2713041887184063,,0.245346289576811,0.3282841956995215,0.5,29.25,0
UAE,1971,0,0,5.125,5.375,0.953,8.312,0.2623,5.5,5.0,7.0,0.962,-0.3,0.2622569834272214,0.2622569834272214,,0.2214330878919627,0.3187194293272377,0.5,26.25,0
UAE,1972,0,0,4.875,6.125,0.796,9.75,0.2844,6.5,5.0,10.0,1.042,0.4,0.2844250958945479,0.2844250958945479,,0.5168099448915324,0.3966434737622191,0.0,57.75,0
UAE,1973,0,0,4.625,6.625,0.698,11.562,0.3326,8.0,5.0,12.5,1.136,1.7,0.3326141119021553,0.3326141119021553,,0.2372534246571699,0.3873256986616314,0.0,99.0,0
UAE,1974,0,0,4.0,7.375,0.542,13.438,0.3823,10.0,4.0,15.5,1.296,2.3,0.3822737677906811,0.3822737677906811,,0.1380941592883646,0.4473250162030796,0.0,175.625,0
UAE,1975,0,0,3.625,7.875,0.46,15.312,0.4443,12.5,4.0,16.0,1.019,1.033,0.4442672533499222,0.4442672533499222,0.2500499992633035,0.0745938744336733,0.4839336212169387,0.0,247.375,0
UAE,1976,0,0,3.5,7.875,0.444,15.562,0.4569,12.5,4.0,17.0,1.078,1.433,0.4568755387321077,0.4568755387321077,0.1635394207314173,0.0711265149024532,0.4968271897073677,0.0,258.0,0
UAE,1977,0,0,3.875,8.625,0.449,16.75,0.4647,14.5,4.0,18.0,0.917,-0.4,0.4646752193037924,0.4646752193037924,0.2458632899212293,0.056889562863194,0.49821125420972,0.0,311.75,0
UAE,1978,0,0,4.25,8.625,0.493,16.562,0.4476,16.0,4.0,18.0,0.909,-0.167,0.4475995949348095,0.4475995949348095,0.3291710738588977,0.0469519719152649,0.4696187448190048,0.0,291.0,0
UAE,1979,0,0,4.375,8.625,0.507,16.312,0.4358,17.0,4.0,16.0,0.87,-1.1,0.435789480461322,0.435789480461322,0.4581733782129535,0.0310640752025564,0.4482474881164724,0.0,275.5,0
UAE,1980,0,0,4.125,8.625,0.478,16.562,0.4509,17.0,4.0,17.0,0.952,-0.7,0.4509393693815645,0.4509393693815645,0.2321031973872636,0.029723694133003,0.4631251413922673,0.0,291.5,0
UAE,1981,0,0,4.25,8.625,0.493,16.438,0.4438,17.0,4.0,17.0,0.909,-0.9,0.4437687008467888,0.4437687008467888,0.1883684145391472,0.0386064710391842,0.4612603432768243,0.0,283.5,0
UAE,1982,0,0,4.5,8.75,0.514,16.5,0.4361,17.0,4.0,16.0,0.942,-0.8,0.4361125468095798,0.4361125468095798,0.1582945905162137,0.0335437183827164,0.4486437900568796,0.0,286.5,0
UAE,1983,0,0,5.125,9.25,0.554,17.312,0.431,18.5,4.0,16.5,1.067,0.767,0.430979157461933,0.430979157461933,0.2582139734360314,0.0143281346797657,0.4394215650955713,0.0,317.0,0
UAE,1984,0,0,5.25,9.25,0.568,17.188,0.4241,18.5,4.0,16.5,1.026,0.567,0.4240525711235899,0.4240525711235899,0.1787869241341926,0.021762667627597,0.4369454218403174,0.0,306.875,0
UAE,1985,0,0,5.75,9.5,0.605,17.062,0.402,19.5,4.0,15.5,1.071,1.433,0.4019586414397803,0.4019586414397803,0.3174378020007443,0.042630423850393,0.4298707046425022,0.0,298.625,0
UAE,1986,0,0,3.5,9.625,0.364,19.938,0.567,21.0,3.0,19.5,1.078,1.233,0.5669693176286685,0.5669693176286685,0.2524659198875413,0.0164250190461687,0.5816731836221175,0.0,527.125,0
UAE,1987,0,0,3.0,9.625,0.312,20.438,0.6063,21.0,3.0,20.5,1.0,0.967,0.6062521414589777,0.6062521414589777,0.2434346973168679,0.0101098846578373,0.6129609788426873,0.0,565.375,0
UAE,1988,0,0,3.0,9.625,0.312,20.438,0.6063,21.0,3.0,20.5,1.0,0.967,0.6062521414589777,0.6062521414589777,0.1874816732443288,0.0101098846578373,0.6129609788426873,0.0,565.375,0
UAE,1989,0,0,2.625,10.0,0.262,21.688,0.6645,22.0,3.0,23.0,1.026,0.833,0.6644880555423558,0.6644880555423558,0.1652618301845125,0.0061185997311611,0.6745029197787199,0.0,678.875,0
UAE,1990,0,0,2.625,10.0,0.262,21.688,0.6645,22.0,3.0,23.0,1.026,0.833,0.6644880555423558,0.6644880555423558,0.1256339873532487,0.0061185997311611,0.6745029197787199,0.0,678.875,0
UAE,1991,0,0,3.25,10.0,0.325,21.062,0.6099,22.0,3.0,23.0,1.222,1.433,0.6099270635343635,0.6099270635343635,0.124112532270101,0.0079068729049128,0.6221450406497466,0.0,622.25,0
UAE,1992,0,0,3.625,10.0,0.362,20.688,0.5785,22.0,3.0,22.0,1.176,1.367,0.5785274392209663,0.5785274392209663,0.1417430900144142,0.0063980533997559,0.5875292677923668,0.0,584.75,0
UAE,1993,0,0,3.25,10.0,0.325,21.062,0.6093,22.0,3.0,22.0,1.222,1.433,0.6092827138123956,0.6092827138123956,0.0348766332615678,0.0065220724795714,0.6185730974125483,0.0,622.25,0
UAE,1994,0,0,3.75,10.0,0.375,20.562,0.5682,22.0,3.0,21.0,1.111,1.167,0.5682255507085032,0.5682255507085032,0.089206052988434,0.0057927530709041,0.5756797083198106,0.0,574.75,0
UAE,1995,0,0,4.25,10.0,0.425,20.062,0.5318,22.0,3.0,20.0,0.909,0.367,0.5317941973353213,0.5317941973353213,0.1971549559258045,0.0117664769222032,0.5473826108078584,0.0,528.5,0
UAE,1996,0,0,4.0,10.0,0.4,20.312,0.5494,22.0,3.0,20.0,1.0,0.767,0.5494477062330668,0.5494477062330668,0.1094014718180897,0.0075836693552868,0.5595431801296042,0.0,551.0,0
UAE,1997,0,0,3.75,10.0,0.375,20.562,0.5691,22.0,3.0,20.0,0.965,0.633,0.5690666604291694,0.5690666604291694,0.0795955000111503,0.0084687773901465,0.5808577606806619,0.0,576.0,0
UAE,1998,0,0,3.5,10.0,0.35,20.812,0.5888,22.0,3.0,20.0,1.078,1.033,0.5888210199583868,0.5888210199583868,0.0889432965730601,0.0075680802770977,0.5994965665976811,0.0,599.75,0
UAE,1999,0,0,4.25,10.0,0.425,20.062,0.5317,21.0,4.0,20.0,1.316,1.433,0.5316626853069973,0.5316626853069973,0.165284270903535,0.0107632137428181,0.5453120437905034,0.0,531.0,0
UAE,2000,0,0,4.75,10.0,0.475,19.562,0.4976,21.0,4.0,20.0,1.5,2.233,0.4975685581505522,0.4975685581505522,0.2359552083622202,0.0186758851706844,0.5193149294157378,0.0,485.75,0
UAE,2001,0,0,5.625,10.0,0.562,18.562,0.4401,21.0,4.0,19.0,1.594,3.3,0.4400968355778155,0.4400968355778155,0.3775002397136754,0.0451144624538877,0.4840013628386868,0.0,402.25,0
UAE,2002,0,0,6.75,9.625,0.701,16.312,0.3616,20.0,5.0,18.0,1.437,5.567,0.3616375052171092,0.3616375052171092,0.8184029240193398,0.1926264693016848,0.4638129179077126,0.0,264.0,0
UAE,2003,0,0,5.625,9.75,0.577,17.938,0.4265,20.0,5.0,19.0,1.218,3.367,0.4265040767653674,0.4265040767653674,0.1186281803787875,0.040533180569438,0.4557856579486631,0.0,369.25,0
UAE,2004,0,0,4.25,10.0,0.425,19.938,0.5268,21.0,4.0,21.0,1.167,1.233,0.5267779639965307,0.5267779639965307,0.2520374213274461,0.0086307498670826,0.5374973768650547,0.0,523.125,0
UAE,2005,0,0,4.375,10.0,0.438,19.938,0.5211,21.0,4.0,20.0,0.985,0.7,0.5210571249353999,0.5210571249353999,0.3620284215500992,0.0060432841624167,0.5279445147947777,0.0,517.0,0
UAE,2006,0,0,4.125,10.0,0.412,20.375,0.5461,21.0,4.0,21.0,0.952,0.6,0.5460952173444846,0.5460952173444846,0.3626629002420766,0.0037458340773425,0.5503302636498346,0.0,552.75,0
UAE,2007,0,0,3.75,10.0,0.375,20.812,0.5796,21.0,4.0,21.0,0.965,0.5,0.5795534170306456,0.5795534170306456,0.3208781216769772,0.0059301024211168,0.5887313115118581,0.0,597.0,0
UAE,2008,0,0,4.25,10.0,0.425,20.438,0.5443,21.0,4.0,21.0,0.909,0.433,0.5442684313704041,0.5442684313704041,0.172104690631979,0.0040793288072084,0.5496242209332157,0.0,553.25,0
UAE,2009,0,0,5.125,10.0,0.512,19.438,0.4795,21.0,4.0,20.0,0.962,0.433,0.4794985139510943,0.4794985139510943,0.1646140923511694,0.011536282657916,0.4919656352497724,0.0,464.375,0
UAE,2010,0,0,5.125,10.0,0.512,19.438,0.4795,21.0,4.0,20.0,0.962,0.433,0.4794985139510943,0.4794985139510943,0.1332852796565261,0.011536282657916,0.4919656352497724,0.0,464.375,0
UAE,2011,0,0,4.375,10.0,0.438,20.312,0.5349,21.0,4.0,21.0,0.87,0.233,0.5349429779894904,0.5349429779894904,0.0435016991531196,0.0041279336612254,0.5403326938491871,0.0,540.75,0
UAE,2012,0,0,4.0,10.0,0.4,20.688,0.5632,21.0,4.0,21.0,1.0,0.833,0.5632220616424045,0.5632220616424045,0.0953844410955582,0.0029364357775347,0.5673840701458803,0.0,578.25,0
UAE,2013,0,0,4.75,10.0,0.475,20.062,0.5135,21.0,4.0,20.0,1.212,1.433,0.513465551154574,0.513465551154574,0.2144503678858428,0.0114959014459461,0.5283042536199576,0.0,515.5,0
UAE,2014,0,0,5.375,10.0,0.538,19.312,0.4709,21.0,4.0,19.0,1.319,2.367,0.4708840281814512,0.4708840281814512,0.4039827278541471,0.0365308015486056,0.5097027990285019,0.0,452.875,0
UAE,2015,0,0,4.5,10.0,0.45,20.5,0.5381,21.0,4.0,20.0,1.333,1.333,0.538084347499043,0.538084347499043,0.1261850900724482,0.0082214676220203,0.5498444879162512,0.0,550.0,0
UAE,2016,0,0,3.375,10.0,0.338,21.625,0.6269,22.0,3.0,21.0,0.98,-0.067,0.6269346495159606,0.6269346495159606,0.1651703431858647,0.0013016553028136,0.6295762536749577,0.0,662.5,0
UAE,2017,0,0,3.375,10.0,0.338,21.625,0.6269,22.0,3.0,21.0,0.98,-0.067,0.6269346495159606,0.6269346495159606,0.1647385051029785,0.0013016553028136,0.6295762536749577,0.0,662.5,0
UAE,2018,0,0,3.625,10.0,0.362,21.375,0.6062,22.0,3.0,21.0,1.019,0.067,0.6061962374529373,0.6061962374529373,0.1548203825203149,0.002949090617544,0.6116940641551938,0.0,637.5,0
UAE,2019,0,0,3.625,10.0,0.362,21.375,0.6062,22.0,3.0,21.0,1.019,0.067,0.6061962374529373,0.6061962374529373,0.1176824651157163,0.002949090617544,0.6116940641551938,0.0,637.5,0
USA,1900,0,0,2.975,5.85,0.509,11.4,0.3709,10.5,2.8,11.5,1.208,0.533,0.3709366282522706,0.3709366282522706,,0.070486743335458,0.3949187593966632,0.0,95.375,0
USA,1901,0,0,2.975,5.85,0.509,11.4,0.3709,10.5,2.8,11.5,1.208,0.533,0.3709366282522706,0.3709366282522706,,0.070486743335458,0.3949187593966632,0.0,95.375,0
USA,1902,0,0,2.975,5.85,0.509,11.4,0.3709,10.5,2.8,11.5,1.208,0.533,0.3709366282522706,0.3709366282522706,,0.070486743335458,0.3949187593966632,0.0,95.375,0
USA,1903,0,0,2.975,5.85,0.509,11.4,0.3709,10.5,2.8,11.5,1.208,0.533,0.3709366282522706,0.3709366282522706,,0.070486743335458,0.3949187593966632,0.0,95.375,0
USA,1904,0,0,2.975,5.85,0.509,11.4,0.3709,10.5,2.8,11.5,1.208,0.533,0.3709366282522706,0.3709366282522706,,0.070486743335458,0.3949187593966632,0.0,95.375,0
USA,1905,0,0,2.975,5.85,0.509,11.4,0.3709,10.5,2.8,11.5,1.208,0.533,0.3709366282522706,0.3709366282522706,0.0,0.070486743335458,0.3949187593966632,0.0,95.375,0
USA,1906,0,0,2.975,5.85,0.509,11.4,0.3709,10.5,2.8,11.5,1.208,0.533,0.3709366282522706,0.3709366282522706,0.0,0.070486743335458,0.3949187593966632,0.0,95.375,0
USA,1907,0,0,3.75,5.45,0.688,9.562,0.3097,10.1,2.8,9.5,1.345,1.967,0.3096546027247944,0.3096546027247944,0.8507527252846323,0.1035519790830785,0.3412571478572272,0.125,49.833,0
USA,1908,0,0,3.025,5.825,0.519,11.212,0.3634,10.5,2.8,11.5,1.256,0.873,0.3634414054522213,0.3634414054522213,0.0860924808767104,0.056517115900642,0.3813825865786451,0.0,87.983,0
USA,1909,0,0,3.025,5.825,0.519,11.212,0.3634,10.5,2.8,11.5,1.256,0.873,0.3634414054522213,0.3634414054522213,0.1010105907883922,0.056517115900642,0.3813825865786451,0.0,87.983,0
USA,1910,0,0,3.025,6.1,0.496,11.725,0.3734,10.5,2.8,12.1,1.174,0.147,0.3733952955790284,0.3733952955790284,0.2161008032210661,0.0629100465700643,0.3963846066339505,0.0,103.31,0
USA,1911,0,0,3.025,6.1,0.496,11.725,0.3734,10.5,2.8,12.1,1.174,0.147,0.3733952955790284,0.3733952955790284,0.2064951632702643,0.0629100465700643,0.3963846066339505,0.0,103.31,0
USA,1912,0,0,3.025,6.1,0.496,11.725,0.3734,10.5,2.8,12.1,1.174,0.147,0.3733952955790284,0.3733952955790284,0.2005695862314519,0.0629100465700643,0.3963846066339505,0.0,103.31,0
USA,1913,0,0,3.025,6.1,0.496,11.725,0.3734,10.5,2.8,12.1,1.174,0.147,0.3733952955790284,0.3733952955790284,0.0553531871923927,0.0629100465700643,0.3963846066339505,0.0,103.31,0
USA,1914,0,0,3.025,6.1,0.496,11.725,0.3734,10.5,2.8,12.1,1.174,0.147,0.3733952955790284,0.3733952955790284,0.0276765935961963,0.0629100465700643,0.3963846066339505,0.0,103.31,0
USA,1915,0,0,3.025,6.1,0.496,11.725,0.3734,10.5,2.8,12.1,1.174,0.147,0.3733952955790284,0.3733952955790284,0.0,0.0629100465700643,0.3963846066339505,0.0,103.31,0
USA,1916,0,0,3.025,6.1,0.496,11.725,0.3734,10.5,2.8,12.1,1.174,0.147,0.3733952955790284,0.3733952955790284,0.0,0.0629100465700643,0.3963846066339505,0.0,103.31,0
USA,1917,0,0,3.925,6.7,0.586,12.112,0.3567,10.9,3.6,13.0,1.147,0.873,0.356684660746096,0.356684660746096,0.2168629962142543,0.0422193069085826,0.3739903190610819,0.0,104.31,0
USA,1918,0,0,3.85,7.15,0.538,13.112,0.3784,11.9,3.0,14.1,1.185,0.607,0.3784365937018558,0.3784365937018558,0.3483559241528221,0.0233316436929177,0.3870045944377452,0.0,131.78,0
USA,1919,0,0,4.075,5.925,0.688,10.475,0.3233,10.3,3.2,10.5,1.163,1.773,0.3233484483932758,0.3233484483932758,0.3664311542802188,0.0875630256947029,0.342400590393969,0.0,62.315,0
USA,1920,0,0,3.125,5.9,0.53,11.312,0.3643,10.3,3.0,11.5,1.111,0.127,0.3643129131992126,0.3643129131992126,0.2830884159773758,0.0765468852232212,0.3913268539796561,0.0,93.5,0
USA,1921,0,0,3.5,5.55,0.631,10.35,0.3368,10.3,3.0,11.5,1.444,2.693,0.3368130426125065,0.3368130426125065,0.4027917214522696,0.0968486785099173,0.3696678482595539,0.125,68.4,0
USA,1922,0,0,2.95,5.925,0.498,11.588,0.3759,10.7,2.6,11.7,1.225,0.247,0.3758968659363033,0.3758968659363033,0.2199685286423291,0.0614144628238911,0.3976740661245641,0.0,99.425,0
USA,1923,0,0,2.95,5.925,0.498,11.588,0.3759,10.7,2.6,11.7,1.225,0.247,0.3758968659363033,0.3758968659363033,0.18457806111712,0.0614144628238911,0.3976740661245641,0.0,99.425,0
USA,1924,0,0,2.95,5.925,0.498,11.588,0.3759,10.7,2.6,11.7,1.225,0.247,0.3758968659363033,0.3758968659363033,0.1449655797604927,0.0614144628238911,0.3976740661245641,0.0,99.425,0
USA,1925,0,0,2.975,6.65,0.447,13.1,0.4082,11.5,3.0,14.0,1.167,0.213,0.4082354553730813,0.4082354553730813,0.196491639040674,0.0838226851150404,0.4476055097950124,0.0,154.25,0
USA,1926,1,0,2.975,6.65,0.447,13.1,0.4082,11.5,3.0,14.0,1.167,0.213,0.4082354553730813,0.4082354553730813,0.1776718540031486,0.0838226851150404,0.4476055097950124,0.0,154.25,0
USA,1927,1,0,2.975,6.65,0.447,13.1,0.4082,11.5,3.0,14.0,1.167,0.213,0.4082354553730813,0.4082354553730813,0.1159432028956351,0.0838226851150404,0.4476055097950124,0.0,154.25,1
USA,1928,1,0,2.975,6.65,0.447,13.1,0.4082,11.5,3.0,14.0,1.167,0.213,0.4082354553730813,0.4082354553730813,0.0772954685970901,0.0838226851150404,0.4476055097950124,0.0,154.25,1
USA,1929,0,1,5.05,5.275,0.957,8.062,0.2574,9.2,4.0,8.3,1.366,3.3,0.2574011199626599,0.2574011199626599,1.2517822619303898,0.1817535819315169,0.2649942169034128,0.25,10.219000000000001,1
USA,1930,0,0,5.875,4.45,1.32,5.4,0.2018,7.7,4.2,5.2,1.417,4.16,0.2018278036985499,0.2018278036985499,0.980676975507986,0.0660890342619363,0.1795326665098843,0.625,-22.47,0
USA,1931,0,0,6.525,4.325,1.509,4.0,0.1696,6.4,4.6,3.2,1.44,4.32,0.1696448091814042,0.1696448091814042,1.006278029752076,0.0858714702029032,0.1456166129598918,0.875,-29.456,0
USA,1932,0,0,7.075,4.025,1.758,2.713,0.1479,5.8,5.0,1.2,1.416,4.66,0.1479204022978406,0.1479204022978406,0.5335623320977846,0.0600227847259442,0.1264814418139881,0.875,-36.97,0
USA,1933,0,0,6.25,4.725,1.323,5.488,0.196,6.6,5.0,7.8,1.42,4.087,0.1959767005395374,0.1959767005395374,0.6255813390419032,0.0894657334900451,0.1738127582562078,0.75,-26.14,0
USA,1934,0,0,5.55,5.125,1.083,6.8,0.2215,8.0,4.0,9.6,1.366,3.68,0.221458155612521,0.221458155612521,0.3988523248174643,0.0331908325266999,0.2142944139193477,0.5,-3.8500000000000014,0
USA,1935,0,0,4.825,5.55,0.869,8.612,0.2673,8.7,3.8,11.0,1.312,1.94,0.2672610906667718,0.2672610906667718,1.30325057632847,0.1090544451618741,0.2938579636176032,0.375,24.945999999999998,0
USA,1936,0,0,4.825,5.55,0.869,8.612,0.2673,8.7,3.8,11.0,1.312,1.94,0.2672610906667718,0.2672610906667718,1.0413365933766214,0.1090544451618741,0.2938579636176032,0.375,24.945999999999998,0
USA,1937,0,0,4.825,5.55,0.869,8.612,0.2673,8.7,3.8,11.0,1.312,1.94,0.2672610906667718,0.2672610906667718,0.7579390956738732,0.1090544451618741,0.2938579636176032,0.375,24.945999999999998,0
USA,1938,0,0,4.825,5.55,0.869,8.612,0.2673,8.7,3.8,11.0,1.312,1.94,0.2672610906667718,0.2672610906667718,0.5207226102285208,0.1090544451618741,0.2938579636176032,0.375,24.945999999999998,0
USA,1939,0,0,3.95,5.95,0.664,10.438,0.3209,9.3,3.2,12.6,1.076,1.233,0.3209482252921866,0.3209482252921866,0.6910237729377213,0.0491386035186638,0.3338690273835783,0.0,63.875,0
USA,1940,0,0,3.6,6.65,0.541,12.175,0.3641,11.5,3.0,13.0,0.942,-0.147,0.3640860082076403,0.3640860082076403,0.6701314797893917,0.0356217334387127,0.3792031382750863,0.0,108.27499999999999,0
USA,1941,0,0,3.85,7.625,0.505,14.538,0.4142,14.0,3.0,15.5,0.952,-0.473,0.4141794087257185,0.4141794087257185,0.5612127856934495,0.0160370352717758,0.4205372528460441,0.0,180.145,0
USA,1942,0,0,3.85,7.625,0.505,14.538,0.4142,14.0,3.0,15.5,0.952,-0.473,0.4141794087257185,0.4141794087257185,0.3954268827098385,0.0160370352717758,0.4205372528460441,0.0,180.145,0
USA,1943,0,0,3.45,7.85,0.439,15.262,0.4417,14.0,3.0,15.7,0.918,-1.127,0.4416545309334473,0.4416545309334473,0.2784981603920913,0.0173391476286562,0.4492300684770097,0.0,212.25,0
USA,1944,0,0,3.45,7.85,0.439,15.262,0.4417,14.0,3.0,15.7,0.918,-1.127,0.4416545309334473,0.4416545309334473,0.1896173144203424,0.0173391476286562,0.4492300684770097,0.0,212.25,0
USA,1945,0,0,3.15,7.5,0.42,14.912,0.4484,14.0,3.0,16.5,1.096,0.127,0.4483870246362381,0.4483870246362381,0.1348766925172037,0.0168623312117635,0.458428434296619,0.0,201.213,0
USA,1946,0,0,3.275,7.125,0.46,13.862,0.4186,14.0,3.0,13.6,1.097,0.153,0.4185750321841571,0.4185750321841571,0.2970334366512571,0.0144965901776101,0.4274783240093009,0.0,162.76,0
USA,1947,0,0,3.275,7.125,0.46,13.862,0.4186,14.0,3.0,13.6,1.097,0.153,0.4185750321841571,0.4185750321841571,0.2404191770257511,0.0144965901776101,0.4274783240093009,0.0,162.76,0
USA,1948,0,0,3.275,7.125,0.46,13.862,0.4186,14.0,3.0,13.6,1.097,0.153,0.4185750321841571,0.4185750321841571,0.1843844817511784,0.0144965901776101,0.4274783240093009,0.0,162.76,0
USA,1949,0,0,3.275,7.125,0.46,13.862,0.4186,14.0,3.0,13.6,1.097,0.153,0.4185750321841571,0.4185750321841571,0.1148301138475769,0.0144965901776101,0.4274783240093009,0.0,162.76,0
USA,1950,0,0,3.275,7.35,0.446,14.413,0.4315,14.0,3.0,13.4,0.872,-0.993,0.4315403450037472,0.4315403450037472,0.1509350900541411,0.0127657911858988,0.4402168740502152,0.0,179.155,0
USA,1951,0,0,3.275,7.35,0.446,14.413,0.4315,14.0,3.0,13.4,0.872,-0.993,0.4315403450037472,0.4315403450037472,0.1185163996418236,0.0127657911858988,0.4402168740502152,0.0,179.155,0
USA,1952,0,0,3.275,7.35,0.446,14.413,0.4315,14.0,3.0,13.4,0.872,-0.993,0.4315403450037472,0.4315403450037472,0.0888872997313677,0.0127657911858988,0.4402168740502152,0.0,179.155,0
