Society,Year,F_Deficit
Singapore,2007,0.0
Singapore,2008,0.0
Singapore,2009,0.0
Singapore,2010,0.0
Singapore,2011,0.125
Singapore,2012,0.125
Singapore,2013,0.25
Singapore,2014,0.0
Singapore,2015,0.0
Singapore,2016,0.0
Singapore,2017,0.125
Singapore,2018,0.0
Singapore,2019,0.0
Singapore,2020,0.25
Singapore,2021,0.25
Singapore,2022,0.0
Singapore,2023,0.0
Singapore,2024,0.0
Singapore,2025,0.0
South Africa,1900,0.875
South Africa,1901,0.75
South Africa,1902,0.125
South Africa,1903,0.125
South Africa,1904,0.125
South Africa,1905,0.125
South Africa,1906,0.125
South Africa,1907,0.125
South Africa,1908,0.0
South Africa,1909,0.0
South Africa,1910,0.125
South Africa,1911,0.125
South Africa,1912,0.125
South Africa,1913,0.125
South Africa,1914,0.25
South Africa,1915,0.125
South Africa,1916,0.125
South Africa,1917,0.125
South Africa,1918,0.125
South Africa,1919,0.125
South Africa,1920,0.125
South Africa,1921,0.25
South Africa,1922,0.75
South Africa,1923,0.125
South Africa,1924,0.0
South Africa,1925,0.0
South Africa,1926,0.0
South Africa,1927,0.0
South Africa,1928,0.0
South Africa,1929,0.0
South Africa,1930,0.375
South Africa,1931,0.75
South Africa,1932,0.75
South Africa,1933,0.125
South Africa,1934,0.125
South Africa,1935,0.125
South Africa,1936,0.125
South Africa,1937,0.125
South Africa,1938,0.125
South Africa,1939,0.125
South Africa,1940,0.125
South Africa,1941,0.125
South Africa,1942,0.125
South Africa,1943,0.125
South Africa,1944,0.125
South Africa,1945,0.125
South Africa,1946,0.125
South Africa,1947,0.125
South Africa,1948,0.25
South Africa,1949,0.125
South Africa,1950,0.125
South Africa,1951,0.125
South Africa,1952,0.125
South Africa,1953,0.125
South Africa,1954,0.125
South Africa,1955,0.125
South Africa,1956,0.125
South Africa,1957,0.125
South Africa,1958,0.125
South Africa,1959,0.125
South Africa,1960,0.75
South Africa,1961,0.25
South Africa,1962,0.125
South Africa,1963,0.125
South Africa,1964,0.125
South Africa,1965,0.125
South Africa,1966,0.125
South Africa,1967,0.125
South Africa,1968,0.125
South Africa,1969,0.125
South Africa,1970,0.125
South Africa,1971,0.125
South Africa,1972,0.125
South Africa,1973,0.125
South Africa,1974,0.125
South Africa,1975,0.125
South Africa,1976,0.875
South Africa,1977,0.25
South Africa,1978,0.25
South Africa,1979,0.25
South Africa,1980,0.25
South Africa,1981,0.25
South Africa,1982,0.25
South Africa,1983,0.25
South Africa,1984,0.875
South Africa,1985,0.875
South Africa,1986,0.875
South Africa,1987,0.875
South Africa,1988,0.875
South Africa,1989,0.5
South Africa,1990,0.625
South Africa,1991,0.75
South Africa,1992,0.625
South Africa,1993,0.5
South Africa,1994,0.0
South Africa,1995,0.0
South Africa,1996,0.0
South Africa,1997,0.0
South Africa,1998,0.0
South Africa,1999,0.0
South Africa,2000,0.0
South Africa,2001,0.0
South Africa,2002,0.0
South Africa,2003,0.0
South Africa,2004,0.0
South Africa,2005,0.0
South Africa,2006,0.0
South Africa,2007,0.125
South Africa,2008,0.75
South Africa,2009,0.375
South Africa,2010,0.0
South Africa,2011,0.0
South Africa,2012,1.0
South Africa,2013,1.0
South Africa,2014,1.0
South Africa,2015,1.0
South Africa,2016,1.0
South Africa,2017,1.0
South Africa,2018,1.0
South Africa,2019,0.375
South Africa,2020,0.875
South Africa,2021,1.0
South Africa,2022,1.0
South Africa,2023,1.0
South Africa,2024,1.0
South Africa,2025,1.0
Sweden,1900,0.0
Sweden,1901,0.0
Sweden,1902,0.125
Sweden,1903,0.0
Sweden,1904,0.0
Sweden,1905,0.0
Sweden,1906,0.0
Sweden,1907,0.0
Sweden,1908,0.0
Sweden,1909,0.5
Sweden,1910,0.0
Sweden,1911,0.0
Sweden,1912,0.0
Sweden,1913,0.0
Sweden,1914,0.0
Sweden,1915,0.25
Sweden,1916,0.25
Sweden,1917,0.5
Sweden,1918,0.5
Sweden,1919,0.25
Sweden,1920,0.0
Sweden,1921,0.0
Sweden,1922,0.0
Sweden,1923,0.0
Sweden,1924,0.0
Sweden,1925,0.0
Sweden,1926,0.0
Sweden,1927,0.0
Sweden,1928,0.0
Sweden,1929,0.0
Sweden,1930,0.0
Sweden,1931,0.125
Sweden,1932,0.375
Sweden,1933,0.125
Sweden,1934,0.0
Sweden,1935,0.0
Sweden,1936,0.0
Sweden,1937,0.0
Sweden,1938,0.0
Sweden,1939,0.0
Sweden,1940,0.125
Sweden,1941,0.125
Sweden,1942,0.125
Sweden,1943,0.125
Sweden,1944,0.0
Sweden,1945,0.0
Sweden,1946,0.0
Sweden,1947,0.0
Sweden,1948,0.0
Sweden,1949,0.0
Sweden,1950,0.0
Sweden,1951,0.0
Sweden,1952,0.0
Sweden,1953,0.0
Sweden,1954,0.0
Sweden,1955,0.0
Sweden,1956,0.0
Sweden,1957,0.0
Sweden,1958,0.0
Sweden,1959,0.0
Sweden,1960,0.0
Sweden,1961,0.0
Sweden,1962,0.0
Sweden,1963,0.0
Sweden,1964,0.0
Sweden,1965,0.0
Sweden,1966,0.0
Sweden,1967,0.0
Sweden,1968,0.0
Sweden,1969,0.0
Sweden,1970,0.0
Sweden,1971,0.0
Sweden,1972,0.125
Sweden,1973,0.125
Sweden,1974,0.125
Sweden,1975,0.125
Sweden,1976,0.5
Sweden,1977,0.25
Sweden,1978,0.5
Sweden,1979,0.125
Sweden,1980,0.125
Sweden,1981,0.0
Sweden,1982,0.0
Sweden,1983,0.0
Sweden,1984,0.0
Sweden,1985,0.25
Sweden,1986,0.0
Sweden,1987,0.0
Sweden,1988,0.0
Sweden,1989,0.625
Sweden,1990,0.625
Sweden,1991,0.625
Sweden,1992,0.5
Sweden,1993,0.0
Sweden,1994,0.0
Sweden,1995,0.0
Sweden,1996,0.0
Sweden,1997,0.0
Sweden,1998,0.0
Sweden,1999,0.0
Sweden,2000,0.0
Sweden,2001,0.0
Sweden,2002,0.0
Sweden,2003,0.0
Sweden,2004,0.0
Sweden,2005,0.0
Sweden,2006,0.0
Sweden,2007,0.0
Sweden,2008,0.125
Sweden,2009,0.0
Sweden,2010,0.0
Sweden,2011,0.125
Sweden,2012,0.125
Sweden,2013,0.125
Sweden,2014,0.25
Sweden,2015,0.125
Sweden,2016,0.125
Sweden,2017,0.25
Sweden,2018,0.125
Sweden,2019,0.125
Sweden,2020,0.0
Sweden,2021,0.125
Sweden,2022,0.125
Sweden,2023,0.0
Sweden,2024,0.0
Syria,1900,0.5
Syria,1901,0.5
Syria,1902,0.5
Syria,1903,0.5
Syria,1904,0.5
Syria,1905,0.5
Syria,1906,0.5
Syria,1907,0.5
Syria,1908,0.5
Syria,1909,0.5
Syria,1910,0.875
Syria,1911,0.875
Syria,1912,0.875
Syria,1913,0.875
Syria,1914,0.875
Syria,1915,1.0
Syria,1916,0.875
Syria,1917,0.875
Syria,1918,0.875
Syria,1919,0.875
Syria,1920,0.875
Syria,1921,0.875
Syria,1922,0.875
Syria,1923,0.875
Syria,1924,0.875
Syria,1925,0.25
Syria,1926,0.25
Syria,1927,0.25
Syria,1928,0.875
Syria,1929,0.875
Syria,1930,0.875
Syria,1931,0.25
Syria,1932,0.25
Syria,1933,0.875
Syria,1934,0.875
Syria,1935,0.875
Syria,1936,1.0
Syria,1937,1.0
Syria,1938,1.0
Syria,1939,1.0
Syria,1940,1.0
Syria,1941,1.0
Syria,1942,0.875
Syria,1943,0.875
Syria,1944,0.875
Syria,1945,0.875
Syria,1946,1.0
Syria,1947,1.0
Syria,1948,1.0
Syria,1949,1.0
Syria,1950,1.0
Syria,1951,1.0
Syria,1952,1.0
Syria,1953,1.0
Syria,1954,1.0
Syria,1955,1.0
Syria,1956,1.0
Syria,1957,1.0
Syria,1958,1.0
Syria,1959,1.0
Syria,1960,1.0
Syria,1961,1.0
Syria,1962,1.0
Syria,1963,1.0
Syria,1964,1.0
Syria,1965,1.0
Syria,1966,1.0
Syria,1967,1.0
Syria,1968,1.0
Syria,1969,1.0
Syria,1970,1.0
Syria,1971,1.0
Syria,1972,1.0
Syria,1973,0.875
Syria,1974,0.875
Syria,1975,0.875
Syria,1976,0.875
Syria,1977,0.875
Syria,1978,0.875
Syria,1979,0.875
Syria,1980,0.875
Syria,1981,0.875
Syria,1982,0.875
Syria,1983,0.875
Syria,1984,0.875
Syria,1985,0.875
Syria,1986,0.875
Syria,1987,1.0
Syria,1988,1.0
Syria,1989,1.0
Syria,1990,1.0
Syria,1991,1.0
Syria,1992,1.0
Syria,1993,1.0
Syria,1994,1.0
Syria,1995,1.0
Syria,1996,1.0
Syria,1997,1.0
Syria,1998,1.0
Syria,1999,1.0
Syria,2000,1.0
Syria,2001,1.0
Syria,2002,1.0
Syria,2003,1.0
Syria,2004,1.0
Syria,2005,1.0
Syria,2006,1.0
Syria,2007,1.0
Syria,2008,1.0
Syria,2009,1.0
Syria,2010,1.0
Syria,2011,1.0
Thailand,1900,0.0
Thailand,1901,0.0
Thailand,1902,0.0
Thailand,1903,0.0
Thailand,1904,0.0
Thailand,1905,0.0
Thailand,1906,0.0
Thailand,1907,0.0
Thailand,1908,0.0
Thailand,1909,0.0
Thailand,1910,0.0
Thailand,1911,0.0
Thailand,1912,0.0
Thailand,1913,0.0
Thailand,1914,0.0
Thailand,1915,0.0
Thailand,1916,0.0
Thailand,1917,0.0
Thailand,1918,0.0
Thailand,1919,0.0
Thailand,1920,0.0
Thailand,1921,0.0
Thailand,1922,0.0
Thailand,1923,0.0
Thailand,1924,0.0
Thailand,1925,0.0
Thailand,1926,0.0
Thailand,1927,0.0
Thailand,1928,0.0
Thailand,1929,0.0
Thailand,1930,0.0
Thailand,1931,0.0
Thailand,1932,0.0
Thailand,1933,0.0
Thailand,1934,0.0
Thailand,1935,0.0
Thailand,1936,0.0
Thailand,1937,0.0
Thailand,1938,0.0
Thailand,1939,0.0
Thailand,1940,0.0
Thailand,1941,1.0
Thailand,1942,1.0
Thailand,1943,1.0
Thailand,1944,1.0
Thailand,1945,1.0
Thailand,1946,0.0
Thailand,1947,0.0
Thailand,1948,0.0
Thailand,1949,0.0
Thailand,1950,0.0
Thailand,1951,0.0
Thailand,1952,0.0
Thailand,1953,0.0
Thailand,1954,0.0
Thailand,1955,0.0
Thailand,1956,0.0
Thailand,1957,0.0
Thailand,1958,0.0
Thailand,1959,0.0
Thailand,1960,0.0
Thailand,1961,0.0
Thailand,1962,0.0
Thailand,1963,0.0
Thailand,1964,0.0
Thailand,1965,0.0
Thailand,1966,0.0
Thailand,1967,0.0
Thailand,1968,0.0
Thailand,1969,0.0
Thailand,1970,0.0
Thailand,1971,0.0
Thailand,1972,0.0
Thailand,1973,0.0
Thailand,1974,0.0
Thailand,1975,0.0
Thailand,1976,0.0
Thailand,1977,0.0
Thailand,1978,0.0
Thailand,1979,0.0
Thailand,1980,0.0
Thailand,1981,0.0
Thailand,1982,0.0
Thailand,1983,0.0
Thailand,1984,0.0
Thailand,1985,0.0
Thailand,1986,0.0
Thailand,1987,0.0
Thailand,1988,0.0
Thailand,1989,0.0
Thailand,1990,0.0
Thailand,1991,0.0
Thailand,1992,0.0
Thailand,1993,0.0
Thailand,1994,0.0
Thailand,1995,0.0
Thailand,1996,0.0
Thailand,1997,0.0
Thailand,1998,0.0
Thailand,1999,0.0
Thailand,2000,0.0
Thailand,2001,0.0
Thailand,2002,0.0
Thailand,2003,0.0
Thailand,2004,0.0
Thailand,2005,0.0
Thailand,2006,0.0
Thailand,2007,0.0
Thailand,2008,0.0
Thailand,2009,0.0
Thailand,2010,0.0
Thailand,2011,0.0
Thailand,2012,0.0
Thailand,2013,0.0
Thailand,2014,0.0
Thailand,2015,0.0
Thailand,2016,0.0
Thailand,2017,0.0
Thailand,2018,0.0
Thailand,2019,0.0
Thailand,2020,0.0
Thailand,2021,0.0
Thailand,2022,0.0
Thailand,2023,0.0
Türkiye,1900,0.75
Türkiye,1901,0.875
Türkiye,1902,0.75
Türkiye,1903,1.0
Türkiye,1904,1.0
Türkiye,1905,0.75
Türkiye,1906,0.625
Türkiye,1907,0.25
Türkiye,1908,0.5
Türkiye,1909,0.25
Türkiye,1910,0.125
Türkiye,1911,0.5
Türkiye,1912,0.75
Türkiye,1913,0.125
Türkiye,1914,0.625
Türkiye,1915,0.75
Türkiye,1916,0.75
Türkiye,1917,0.375
Türkiye,1918,0.75
Türkiye,1919,0.75
Türkiye,1920,0.75
Türkiye,1921,0.25
Türkiye,1922,0.25
Türkiye,1923,0.5
Türkiye,1924,0.625
UAE,1970,0.5
UAE,1971,0.5
UAE,1972,0.0
UAE,1973,0.0
UAE,1974,0.0
UAE,1975,0.0
UAE,1976,0.0
UAE,1977,0.0
UAE,1978,0.0
UAE,1979,0.0
UAE,1980,0.0
UAE,1981,0.0
UAE,1982,0.0
UAE,1983,0.0
UAE,1984,0.0
UAE,1985,0.0
UAE,1986,0.0
UAE,1987,0.0
UAE,1988,0.0
UAE,1989,0.0
UAE,1990,0.0
UAE,1991,0.0
UAE,1992,0.0
UAE,1993,0.0
UAE,1994,0.0
UAE,1995,0.0
UAE,1996,0.0
UAE,1997,0.0
UAE,1998,0.0
UAE,1999,0.0
UAE,2000,0.0
UAE,2001,0.0
UAE,2002,0.0
UAE,2003,0.0
UAE,2004,0.0
UAE,2005,0.0
UAE,2006,0.0
UAE,2007,0.0
UAE,2008,0.0
UAE,2009,0.0
UAE,2010,0.0
UAE,2011,0.0
UAE,2012,0.0
UAE,2013,0.0
UAE,2014,0.0
UAE,2015,0.0
UAE,2016,0.0
UAE,2017,0.0
UAE,2018,0.0
UAE,2019,0.0
USA,1900,0.0
USA,1901,0.0
USA,1902,0.0
USA,1903,0.0
USA,1904,0.0
USA,1905,0.0
USA,1906,0.0
USA,1907,0.125
USA,1908,0.0
USA,1909,0.0
USA,1910,0.0
USA,1911,0.0
USA,1912,0.0
USA,1913,0.0
USA,1914,0.0
USA,1915,0.0
USA,1916,0.0
USA,1917,0.0
USA,1918,0.0
USA,1919,0.0
USA,1920,0.0
USA,1921,0.125
USA,1922,0.0
USA,1923,0.0
USA,1924,0.0
USA,1925,0.0
USA,1926,0.0
USA,1927,0.0
USA,1928,0.0
USA,1929,0.25
USA,1930,0.625
USA,1931,0.875
USA,1932,0.875
USA,1933,0.75
USA,1934,0.5
USA,1935,0.375
USA,1936,0.375
USA,1937,0.375
USA,1938,0.375
USA,1939,0.0
USA,1940,0.0
USA,1941,0.0
USA,1942,0.0
USA,1943,0.0
USA,1944,0.0
USA,1945,0.0
USA,1946,0.0
USA,1947,0.0
USA,1948,0.0
USA,1949,0.0
USA,1950,0.0
USA,1951,0.0
USA,1952,0.0
USA,1953,0.0
USA,1954,0.0
USA,1955,0.0
USA,1956,0.0
USA,1957,0.0
USA,1958,0.0
USA,1959,0.0
USA,1960,0.0
USA,1961,0.0
USA,1962,0.0
USA,1963,0.0
USA,1964,0.0
USA,1965,0.0
USA,1966,0.0
USA,1967,0.125
USA,1968,0.375
USA,1969,0.25
USA,1970,0.25
USA,1971,0.25
USA,1972,0.25
USA,1973,0.5
USA,1974,0.625
USA,1975,0.0
USA,1976,0.0
USA,1977,0.0
USA,1978,0.0
USA,1979,0.5
USA,1980,0.5
USA,1981,0.375
USA,1982,0.375
USA,1983,0.125
USA,1984,0.0
USA,1985,0.0
USA,1986,0.0
USA,1987,0.0
USA,1988,0.0
USA,1989,0.0
USA,1990,0.0
USA,1991,0.0
USA,1992,0.0
USA,1993,0.0
USA,1994,0.0
USA,1995,0.0
USA,1996,0.0
USA,1997,0.0
USA,1998,0.0
USA,1999,0.0
USA,2000,0.0
USA,2001,0.0
USA,2002,0.0
USA,2003,0.0
USA,2004,0.0
USA,2005,0.0
USA,2006,0.0
USA,2007,0.0
USA,2008,0.625
USA,2009,0.5
USA,2010,0.25
USA,2011,0.25
USA,2012,0.0
USA,2013,0.0
USA,2014,0.0
USA,2015,0.0
USA,2016,0.125
USA,2017,0.25
USA,2018,0.25
USA,2019,0.25
USA,2020,0.75
USA,2021,0.75
USA,2022,0.75
USA,2023,0.75
USA,2024,0.625
USA,2025,0.875
Ukraine,1931,0.625
Ukraine,1932,0.75
Ukraine,1933,0.5
Ukraine,1934,0.375
Ukraine,1935,0.125
Ukraine,1936,0.125
Ukraine,1937,0.875
Ukraine,1938,0.5
Ukraine,1939,0.375
Ukraine,1940,0.375
Ukraine,1941,0.875
Ukraine,1942,0.875
Ukraine,1943,1.0
Ukraine,1944,0.875
Ukraine,1945,0.75
Ukraine,1946,0.75
Ukraine,1947,0.625
Ukraine,1948,0.375
Ukraine,1949,0.25
Ukraine,1950,0.125
Ukraine,1951,0.25
Ukraine,1952,0.25
Ukraine,1953,0.125
Ukraine,1954,0.125
Ukraine,1955,0.125
Ukraine,1956,0.125
Ukraine,1957,0.125
Ukraine,1958,0.125
Ukraine,1959,0.125
Ukraine,1960,0.125
Ukraine,1961,0.375
Ukraine,1962,0.375
Ukraine,1963,0.5
Ukraine,1964,0.125
Ukraine,1965,0.0
Ukraine,1966,0.125
Ukraine,1967,0.125
Ukraine,1968,0.25
Ukraine,1969,0.25
Ukraine,1970,0.25
Ukraine,1971,0.375
Ukraine,1972,0.375
Ukraine,1973,0.375
Ukraine,1974,0.375
Ukraine,1975,0.625
Ukraine,1976,0.5
Ukraine,1977,0.5
Ukraine,1978,0.75
Ukraine,1979,0.875
Ukraine,1980,0.875
Ukraine,1981,1.0
Ukraine,1982,1.0
Ukraine,1983,1.0
Ukraine,1984,0.875
Ukraine,1985,0.5
Ukraine,1986,0.5
Ukraine,1987,0.625
Ukraine,1988,0.5
Ukraine,1989,0.25
Ukraine,1990,0.125
Ukraine,1991,0.125
Ukraine,1992,0.375
Ukraine,1993,0.625
Ukraine,1994,0.25
Ukraine,1995,0.125
Ukraine,1996,0.25
Ukraine,1997,0.75
Ukraine,1998,0.875
Ukraine,1999,0.125
Ukraine,2000,0.25
Ukraine,2001,0.25
Ukraine,2002,0.5
Ukraine,2003,0.75
Ukraine,2004,0.625
Ukraine,2005,0.375
Ukraine,2006,0.0
Ukraine,2007,0.0
Ukraine,2008,0.0
Ukraine,2009,0.625
Ukraine,2010,0.125
Ukraine,2011,0.375
Ukraine,2012,0.375
Ukraine,2013,0.375
Ukraine,2014,0.5
United Kingdom,1900,0.0
United Kingdom,1901,0.0
United Kingdom,1902,0.0
United Kingdom,1903,0.0
United Kingdom,1904,0.0
United Kingdom,1905,0.0
United Kingdom,1906,0.0
United Kingdom,1907,0.0
United Kingdom,1908,0.125
United Kingdom,1909,0.125
United Kingdom,1910,0.125
United Kingdom,1911,0.125
United Kingdom,1912,0.125
United Kingdom,1913,0.0
United Kingdom,1914,0.0
United Kingdom,1915,0.0
United Kingdom,1916,0.125
United Kingdom,1917,0.375
United Kingdom,1918,0.0
United Kingdom,1919,0.125
United Kingdom,1920,0.125
United Kingdom,1921,0.125
United Kingdom,1922,0.125
United Kingdom,1923,0.125
United Kingdom,1924,0.125
United Kingdom,1925,0.125
United Kingdom,1926,0.25
United Kingdom,1927,0.125
United Kingdom,1928,0.125
United Kingdom,1929,0.125
United Kingdom,1930,0.125
United Kingdom,1931,0.5
United Kingdom,1932,0.25
United Kingdom,1933,0.125
United Kingdom,1934,0.125
United Kingdom,1935,0.125
United Kingdom,1936,0.125
United Kingdom,1937,0.125
United Kingdom,1938,0.0
United Kingdom,1939,0.0
United Kingdom,1940,0.125
United Kingdom,1941,0.0
United Kingdom,1942,0.0
United Kingdom,1943,0.0
United Kingdom,1944,0.0
United Kingdom,1945,0.0
United Kingdom,1946,0.0
United Kingdom,1947,0.0
United Kingdom,1948,0.0
United Kingdom,1949,0.0
United Kingdom,1950,0.0
United Kingdom,1951,0.0
United Kingdom,1952,0.0
United Kingdom,1953,0.0
United Kingdom,1954,0.0
United Kingdom,1955,0.0
United Kingdom,1956,0.0
United Kingdom,1957,0.0
United Kingdom,1958,0.0
United Kingdom,1959,0.0
United Kingdom,1960,0.0
United Kingdom,1961,0.0
United Kingdom,1962,0.0
United Kingdom,1963,0.0
United Kingdom,1964,0.0
United Kingdom,1965,0.0
United Kingdom,1966,0.0
United Kingdom,1967,0.0
United Kingdom,1968,0.0
United Kingdom,1969,0.0
United Kingdom,1970,0.125
United Kingdom,1971,0.125
United Kingdom,1972,0.125
United Kingdom,1973,0.125
United Kingdom,1974,0.5
United Kingdom,1975,0.5
United Kingdom,1976,0.5
United Kingdom,1977,0.5
United Kingdom,1978,0.5
United Kingdom,1979,0.375
United Kingdom,1980,0.375
United Kingdom,1981,0.375
United Kingdom,1982,0.125
United Kingdom,1983,0.125
United Kingdom,1984,0.25
United Kingdom,1985,0.125
United Kingdom,1986,0.125
United Kingdom,1987,0.125
United Kingdom,1988,0.0
United Kingdom,1989,0.0
United Kingdom,1990,0.125
United Kingdom,1991,0.125
United Kingdom,1992,0.25
United Kingdom,1993,0.125
United Kingdom,1994,0.125
United Kingdom,1995,0.125
United Kingdom,1996,0.125
United Kingdom,1997,0.0
United Kingdom,1998,0.0
United Kingdom,1999,0.0
United Kingdom,2000,0.0
United Kingdom,2001,0.0
United Kingdom,2002,0.0
United Kingdom,2003,0.0
United Kingdom,2004,0.0
United Kingdom,2005,0.0
United Kingdom,2006,0.0
United Kingdom,2007,0.0
United Kingdom,2008,0.25
United Kingdom,2009,0.375
United Kingdom,2010,0.125
United Kingdom,2011,0.125
United Kingdom,2012,0.125
United Kingdom,2013,0.125
United Kingdom,2014,0.0
United Kingdom,2015,0.0
United Kingdom,2016,0.125
United Kingdom,2017,0.25
United Kingdom,2018,0.25
United Kingdom,2019,0.375
United Kingdom,2020,0.625
United Kingdom,2021,0.25
United Kingdom,2022,0.375
United Kingdom,2023,0.375
United Kingdom,2024,0.125
United Kingdom,2025,0.0
Venezuela,1970,0.0
Venezuela,1971,0.0
Venezuela,1972,0.0
Venezuela,1973,0.0
Venezuela,1974,0.0
Venezuela,1975,0.0
Venezuela,1976,0.0
Venezuela,1977,0.125
Venezuela,1978,0.125
Venezuela,1979,0.125
Venezuela,1980,0.125
Venezuela,1981,0.125
Venezuela,1982,0.625
Venezuela,1983,0.75
Venezuela,1984,0.5
Venezuela,1985,0.25
Venezuela,1986,0.75
Venezuela,1987,0.875
Venezuela,1988,0.75
Venezuela,1989,1.0
Venezuela,1990,0.25
Venezuela,1991,0.5
Venezuela,1992,1.0
Venezuela,1993,0.875
Venezuela,1994,0.875
Venezuela,1995,0.875
Venezuela,1996,0.625
Venezuela,1997,0.375
Venezuela,1998,0.75
Venezuela,1999,0.625
Venezuela,2000,0.5
Venezuela,2001,0.625
Venezuela,2002,1.0
Venezuela,2003,1.0
Venezuela,2004,0.25
Venezuela,2005,0.25
Venezuela,2006,0.25
Venezuela,2007,0.375
Venezuela,2008,0.375
Venezuela,2009,0.625
Venezuela,2010,0.625
Venezuela,2011,0.5
Venezuela,2012,0.25
Venezuela,2013,0.875
Venezuela,2014,0.875
Venezuela,2015,0.875
Venezuela,2016,1.0
Venezuela,2017,1.0
Venezuela,2018,1.0
Venezuela,2019,1.0
Venezuela,2020,1.0
Venezuela,2021,1.0
Venezuela,2022,1.0
Venezuela,2023,1.0
Venezuela,2024,1.0
Venezuela,2025,1.0
